,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-01,44.0
2017-01-15,100.0
2017-01-22,47.0
2017-01-29,67.0
2017-02-05,22.0
2017-02-19,25.0
2017-03-19,31.0
2017-03-26,29.0
2017-04-16,27.0
2017-06-11,53.0
2017-06-18,22.0
2017-06-25,22.0
2017-07-16,30.0
2017-08-20,22.0
2017-09-17,40.0
2017-09-24,25.0
2017-10-08,35.0
2017-10-15,19.0
2017-11-05,31.0
2017-11-12,40.0
2017-11-19,28.0
2017-12-10,34.0
2017-12-24,53.0
2018-01-07,42.695693357589995
2018-01-21,62.08701692446533
2018-02-04,25.717416014553997
2018-02-25,47.05077039732222
2018-03-04,33.956554686071996
2018-03-25,44.63772417348288
2018-04-01,67.91310937214399
2018-04-15,17.949292750982444
2018-04-29,26.188431422500443
2018-05-20,65.97107855625111
2018-06-03,17.949292750982444
2018-07-01,18.920308158928886
2018-08-05,36.36960090991133
2018-08-26,18.920308158928886
2018-09-09,32.014523870179104
2018-09-16,62.58701692446533
2018-09-30,22.804369790714667
2018-10-14,18.920308158928886
2018-10-28,24.74640060660755
2018-12-09,64.02904774035821
2019-01-20,23.27538519866111
2019-01-27,26.688431422500443
2019-03-17,32.98553927812556
2019-03-31,19.391323566875332
2019-05-05,25.717416014553997
2019-05-26,37.84061631785777
2019-06-02,51.90584743705444
2019-06-16,41.72467794964355
2019-06-30,23.77538519866111
2019-07-21,27.15944683044689
2019-08-04,26.188431422500443
2019-08-18,23.27538519866111
2019-09-08,69.85514018803688
2019-09-15,29.101477646339774
2019-09-29,20.362338974821775
2019-10-20,31.043508462232666
2019-11-03,22.804369790714667
2019-11-17,27.15944683044689
2019-12-01,20.862338974821775
2019-12-15,84.39138671517999
2020-01-05,34.92757009401844
2020-01-19,20.362338974821775
2020-03-01,16.978277343035998
2020-03-08,24.24640060660755
2020-03-29,34.92757009401844
2020-04-05,65.97107855625111
2020-04-12,15.03624652714311
2020-04-19,25.217416014553997
2020-05-03,16.007261935089552
2020-06-28,31.043508462232666
2020-07-05,44.13772417348288
2020-07-26,16.978277343035998
2020-08-02,20.862338974821775
2020-08-09,39.282647133750665
2020-08-30,64.02904774035821
2020-09-06,22.304369790714667
2020-09-13,36.86960090991133
2020-09-20,18.920308158928886
2020-10-04,23.77538519866111
2020-10-18,40.25366254169711
2020-10-25,26.188431422500443
2020-11-01,57.23193988473311
2020-11-15,19.891323566875332
2020-11-29,61.116001516518885
2020-12-13,39.782647133750665
2020-12-27,58.70295529267955
2021-01-03,75.18123263571555
2021-01-31,49.963816621161556
2021-02-07,23.77538519866111
2021-03-14,17.949292750982444
2021-03-21,50.934832029107994
2021-03-28,22.304369790714667
2021-05-09,52.876862845000886
2021-05-16,43.66670876553644
2021-05-23,58.20295529267955
2021-06-06,18.920308158928886
2021-06-20,17.949292750982444
2021-07-11,94.10154079464444
2021-08-08,31.043508462232666
2021-08-15,57.73193988473311
2021-08-22,31.043508462232666
2021-09-05,31.043508462232666
2021-09-19,34.92757009401844
2021-10-10,25.217416014553997
2021-11-14,25.217416014553997
2021-12-12,31.543508462232666
2021-12-19,31.043508462232666
2022-01-09,29.20295529267955
2022-01-23,65.00012629660932
2022-02-13,44.27544834696577
2022-02-27,28.260924476786663
2022-03-20,25.434832029107994
2022-05-08,23.550770397322218
2022-06-19,27.318893660893774
2022-06-26,73.47840363964532
2022-07-10,27.318893660893774
2022-07-17,40.507325083394214
2022-07-31,41.449355899287106
2022-08-07,69.71028037607377
2022-08-14,18.840616317857773
2022-08-21,45.21747916285866
2022-10-02,24.492801213215106
2022-10-09,21.66670876553644
2022-10-30,19.782647133750665
2022-11-06,23.550770397322218
2022-12-04,16.956554686071996
2022-12-18,32.029047740358216
2022-12-25,47.101540794644436
