,MVT_GT_Seattle-Tacoma WA
2017-01-01,70.0
2017-01-08,32.0
2017-01-15,35.0
2017-01-22,43.0
2017-02-05,59.0
2017-02-12,48.0
2017-02-19,33.0
2017-02-26,24.0
2017-03-05,15.0
2017-03-12,15.0
2017-03-26,26.0
2017-04-02,33.0
2017-04-09,45.0
2017-04-23,84.0
2017-04-30,21.0
2017-05-07,47.0
2017-05-14,52.0
2017-05-21,18.0
2017-05-28,30.0
2017-06-11,23.0
2017-06-18,67.0
2017-06-25,57.0
2017-07-02,37.0
2017-07-09,53.0
2017-07-16,17.0
2017-07-23,29.0
2017-07-30,94.0
2017-08-06,19.0
2017-08-13,34.0
2017-08-20,35.0
2017-08-27,33.0
2017-09-03,73.0
2017-09-10,61.0
2017-09-17,27.0
2017-09-24,27.0
2017-10-01,28.0
2017-10-08,20.0
2017-10-15,39.0
2017-10-22,27.0
2017-10-29,15.0
2017-11-05,28.0
2017-11-19,36.0
2017-11-26,49.0
2017-12-03,36.0
2017-12-10,32.0
2017-12-17,33.0
2017-12-24,28.0
2017-12-31,17.0
2018-01-07,44.784197340030666
2018-01-14,37.26563986528898
2018-01-28,17.79639368685421
2018-02-11,18.38281993264449
2018-02-18,18.88281993264449
2018-02-25,43.19777109424038
2018-03-04,49.129902323191786
2018-03-11,58.32131228951403
2018-03-18,42.1113448484501
2018-03-25,16.70996744106393
2018-04-01,72.3584272389974
2018-04-08,49.129902323191786
2018-04-29,39.938492356869546
2018-05-13,45.87062358582095
2018-05-20,42.6113448484501
2018-05-27,24.814951161595893
2018-06-10,19.469246178434773
2018-06-17,53.97560730635291
2018-06-24,42.1113448484501
2018-07-01,22.142098670015333
2018-07-08,23.228524915805615
2018-07-15,26.987803653176456
2018-07-22,52.889181060562635
2018-07-29,28.574229898966735
2018-08-05,42.1113448484501
2018-08-12,25.901377407386175
2018-09-02,16.70996744106393
2018-09-23,19.969246178434773
2018-09-30,21.05567242422505
2018-10-07,24.314951161595893
2018-10-14,89.06839468006133
