,MVT_GT_Kansas City MO
2017-01-15,39.0
2017-01-22,37.0
2017-02-19,24.0
2017-02-26,35.0
2017-03-26,21.0
2017-04-23,33.0
2017-06-04,69.0
2017-07-09,56.0
2017-07-16,38.0
2017-07-23,32.0
2017-09-03,25.0
2017-09-24,58.0
2017-10-15,54.0
2017-11-05,48.0
2017-11-12,24.0
2017-11-19,49.0
2017-11-26,26.0
2017-12-17,74.0
2017-12-24,100.0
2018-01-07,44.02201028728156
2018-01-28,19.787560127680695
2018-02-04,70.7352164596505
2018-02-11,51.93703433835384
2018-02-25,41.05387626812946
2018-03-25,26.71320617236894
2018-04-22,34.128230223441214
2018-04-29,36.10698623620928
2018-05-13,54.90516835750594
2018-06-03,23.74507215321683
2018-06-10,33.13885221705718
2018-07-08,42.043254274513494
2018-08-12,61.83081440219419
2018-09-30,22.7556941468328
2018-10-07,22.7556941468328
2018-10-21,63.30957041496225
2018-11-18,32.14947421067315
2018-12-23,68.25646044688243
2019-01-20,20.27693813406473
2019-02-17,44.02201028728156
2019-03-17,40.06449826174543
2019-03-31,19.287560127680695
2019-04-14,46.99014430643366
2019-04-21,28.191962185137008
2019-04-28,40.06449826174543
2019-05-26,47.9795223128177
2019-06-09,25.223828165984905
2019-07-07,21.766316140448765
2019-07-21,97.93780063840347
2019-08-11,22.7556941468328
2019-08-25,26.21320617236894
2019-09-01,35.61760822982525
2019-09-15,42.043254274513494
2019-09-29,18.298182121296662
2019-10-06,46.000766300049634
2019-10-20,25.723828165984905
2019-10-27,28.191962185137008
2019-11-10,20.27693813406473
2019-12-29,87.05464256817909
2020-01-12,16.81942610852859
2020-01-26,28.691962185137008
2020-02-09,49.458278325585766
2020-02-16,51.93703433835384
2020-03-29,37.096364242593324
2020-04-05,15.330048102144556
2020-04-19,31.66009620428911
2020-05-03,25.223828165984905
2020-05-10,17.808804114912625
2020-05-24,43.03263228089753
2020-05-31,33.13885221705718
2020-06-07,28.191962185137008
2020-06-21,26.21320617236894
2020-06-28,53.91579035112191
2020-07-12,25.223828165984905
2020-07-19,74.19272848518665
2020-08-02,27.20258417875297
2020-08-16,35.11760822982525
2020-09-06,34.128230223441214
2020-09-27,22.2556941468328
2020-10-18,46.000766300049634
2020-11-22,27.70258417875297
2020-11-29,19.787560127680695
2020-12-06,20.27693813406473
2020-12-20,35.11760822982525
2021-01-03,39.07512025536139
2021-02-07,53.41579035112191
2021-02-14,59.35205838942612
2021-02-21,24.73445015960087
2021-02-28,32.14947421067315
2021-04-11,31.66009620428911
2021-04-25,70.2352164596505
2021-05-02,32.64947421067315
2021-05-16,33.13885221705718
2021-05-30,25.223828165984905
2021-06-06,32.14947421067315
2021-06-13,46.99014430643366
2021-06-27,20.77693813406473
2021-07-04,33.13885221705718
2021-07-11,22.7556941468328
2021-08-08,25.723828165984905
2021-08-22,37.096364242593324
2021-09-05,41.05387626812946
2021-09-12,34.628230223441214
2021-11-28,32.64947421067315
2021-12-19,21.766316140448765
2021-12-26,23.74507215321683
2022-01-02,29.362680383042083
2022-01-09,40.12899652349085
2022-01-23,36.21397247241857
2022-02-13,34.25646044688243
2022-03-06,14.681340191521041
2022-03-27,30.341436395810153
2022-04-17,60.682872791620305
2022-04-24,26.426412344737876
2022-05-08,56.767848740548025
2022-05-15,28.383924370274013
2022-05-22,20.553876268129457
2022-05-29,32.29894842134629
2022-06-05,24.468900319201737
2022-07-10,46.980288612867334
2022-07-24,21.532632280897527
2022-08-14,49.91655665117154
2022-08-21,46.00153260009927
2022-08-28,16.63885221705718
2022-09-11,38.17148449795471
2022-09-18,29.362680383042083
2022-10-02,35.2352164596505
2022-10-16,45.022776587331194
2022-10-23,36.21397247241857
2022-11-06,24.468900319201737
2022-11-27,40.12899652349085
2022-12-04,35.2352164596505
2022-12-18,34.25646044688243
