,MVT_GT_Bakersfield CA
2017-01-15,100.0
2017-02-05,35.0
2017-02-19,43.0
2017-03-26,35.0
2017-04-09,96.0
2017-04-16,26.0
2017-05-21,36.0
2017-05-28,53.0
2017-07-23,75.0
2017-09-24,86.0
2017-10-29,62.0
2017-11-05,51.0
2017-12-03,56.0
2017-12-17,23.0
2017-12-24,51.0
2018-01-14,24.220651924426484
2018-03-11,24.220651924426484
2018-04-01,31.51082744254131
2018-05-13,21.810576702377276
2018-05-20,62.99167995909902
2018-06-17,31.01082744254131
2018-06-24,29.070777294508503
2018-07-08,40.21107818270534
2018-07-29,24.720651924426484
2018-08-05,48.94130384885297
2018-08-12,65.90175518114823
2018-08-26,50.38135399688578
2018-09-16,45.06120355278736
2018-10-14,36.33097788663973
2018-11-18,25.19067699844289
2018-11-25,56.201504440984195
2018-12-16,26.660702072459294
2019-01-13,20.34055162836087
2019-01-20,25.19067699844289
2019-03-17,50.88135399688578
2019-05-05,32.950877590574116
2019-05-12,24.220651924426484
2019-05-19,20.84055162836087
2019-06-02,43.62115340475455
2019-06-09,25.19067699844289
2019-06-23,61.05162981106621
2019-06-30,68.31183040319743
2019-08-18,20.84055162836087
2019-10-06,46.03122862680377
2019-10-13,55.7314793669678
2019-11-17,18.900501480328067
2019-12-15,22.78060177639368
2019-12-22,35.860952812623324
2020-01-19,26.660702072459294
2020-01-26,26.660702072459294
2020-02-02,43.12115340475455
2020-02-23,31.01082744254131
2020-03-01,40.71107818270534
2020-03-15,21.310576702377276
2020-03-22,26.160702072459294
2020-03-29,40.21107818270534
2020-04-19,31.51082744254131
2020-04-26,17.930476406311662
2020-05-03,43.12115340475455
2020-08-02,19.87052655434447
2020-09-20,62.99167995909902
2020-10-11,37.801002960656135
2020-10-18,19.37052655434447
2020-11-01,17.930476406311662
2021-01-10,25.69067699844289
2021-01-31,40.21107818270534
2021-02-07,39.24105310868894
2021-02-21,29.070777294508503
2021-02-28,57.1715295150006
2021-03-21,22.28060177639368
2021-03-28,39.24105310868894
2021-04-18,41.18110325672174
2021-05-09,18.900501480328067
2021-06-13,62.99167995909902
2021-06-20,94.00250740164033
2021-09-19,40.21107818270534
2021-11-14,26.160702072459294
2021-12-26,27.630727146475696
2022-02-06,51.70275814180437
2022-03-20,43.2423068095091
2022-04-03,16.920902664590518
2022-04-10,21.62115340475455
2022-05-08,15.040802368524906
2022-05-15,21.62115340475455
2022-05-22,20.681103256721745
2022-07-03,23.501253700820165
2022-07-17,19.741053108688938
2022-07-31,29.141554589017005
2022-08-07,31.02165488508262
2022-09-25,60.163209474099624
2022-12-04,25.381353996885778
2022-12-11,46.062457253607526
2022-12-18,60.163209474099624
