,MVT_GT_Wichita-Hutchinson KS
2017-01-01,45.0
2017-01-08,23.0
2017-02-05,25.0
2017-02-19,13.0
2017-04-02,20.0
2017-07-30,41.0
2017-08-20,20.0
2017-09-10,29.0
2017-10-01,100.0
2018-02-04,23.75025427878971
2018-04-15,26.928862032902522
2018-04-22,21.243089626322018
2018-04-29,17.22876032138664
2018-05-13,18.90020342303177
2018-06-17,12.878709465628699
2018-07-15,45.82906545593429
2018-09-02,24.085975829612273
2018-09-30,23.75025427878971
2018-10-07,29.271748236192778
2018-10-28,25.257418931257398
2018-11-18,18.064481872209203
2018-12-02,16.057317219741513
2019-01-20,26.09314048207996
2019-01-27,17.22876032138664
2019-02-03,24.921697380434836
2019-02-17,16.893038770564075
2019-02-24,37.30040684606354
2019-03-24,65.90071198061119
2019-08-18,12.878709465628699
2019-08-25,22.914532727967146
2019-09-22,20.907368075499456
2019-09-29,23.25025427878971
2019-10-20,13.214431016451261
2019-11-24,39.307571498531225
2019-12-01,13.214431016451261
2019-12-22,36.96468529524097
2020-01-12,9.700101711515885
2020-01-26,15.221595668918951
2020-04-12,9.200101711515885
2020-04-19,9.700101711515885
2020-05-31,35.293242193595844
2020-06-28,15.721595668918951
2020-08-23,22.078811177144583
2020-08-30,12.878709465628699
2020-11-29,15.221595668918951
2020-12-20,18.90020342303177
2020-12-27,18.90020342303177
2021-01-24,16.893038770564075
2021-01-31,49.0076732100471
2021-02-07,16.893038770564075
2021-03-07,43.821900803466605
2021-03-14,19.73592497385433
2021-05-23,67.0721550822563
2021-06-27,51.35055941333736
2021-07-11,25.257418931257398
2021-10-31,20.907368075499456
2021-11-07,26.928862032902522
2021-12-12,34.95752064277328
2021-12-26,20.071646524676893
2022-01-16,19.47184994770866
2022-02-06,30.886382675675804
2022-05-15,12.085975829612272
2022-05-22,19.47184994770866
2022-05-29,27.529167167450176
2022-06-05,13.428862032902524
2022-07-03,34.24359818390144
2022-07-17,32.22926887896606
2022-07-24,11.414532727967146
2022-09-18,36.25792748883681
2022-10-02,12.085975829612272
2022-10-09,19.47184994770866
2022-10-16,12.757418931257398
2022-10-23,17.457520642773282
2022-10-30,22.82906545593429
2022-11-20,17.457520642773282
2022-12-18,14.10030513454765
