,MVT_GT_San Antonio TX
2017-01-01,66.0
2017-01-15,45.0
2017-01-22,29.0
2017-02-26,45.0
2017-03-19,33.0
2017-04-02,74.0
2017-04-23,22.0
2017-04-30,32.0
2017-05-14,55.0
2017-05-21,47.0
2017-05-28,100.0
2017-06-04,98.0
2017-06-25,33.0
2017-10-15,54.0
2017-10-29,31.0
2017-11-12,51.0
2017-12-10,29.0
2017-12-24,46.0
2017-12-31,27.0
2018-01-28,33.7249642162153
2018-03-11,28.444287277640484
2018-04-01,50.58744632432294
2018-04-22,25.423835985257274
2018-06-03,41.02609244717332
2018-06-24,28.444287277640484
2018-07-01,71.2306053710054
2018-07-29,51.84767197051455
2018-09-02,30.204512923832088
2018-09-23,39.26586680098171
2018-09-30,27.684061631448877
2018-11-04,33.2249642162153
2018-11-11,28.944287277640484
2019-01-13,28.444287277640484
2019-01-20,33.7249642162153
2019-02-03,71.2306053710054
2019-03-03,63.92947714004738
2019-03-10,51.34767197051455
2019-03-31,33.7249642162153
2019-04-07,22.903384692874067
2019-05-12,45.80676938574813
2019-05-26,56.12834890908936
2019-06-02,31.96473857002369
2019-07-07,31.46473857002369
2019-07-14,80.29195924815502
2019-08-04,22.903384692874067
2019-08-11,50.08744632432294
2019-08-18,25.423835985257274
2019-08-25,30.704512923832088
2019-09-01,44.046543739556526
2019-09-08,51.84767197051455
2019-09-22,77.27150795577182
2019-09-29,28.944287277640484
2019-11-17,39.26586680098171
2019-11-24,24.16361033906567
2019-12-08,18.622707754299253
2020-02-09,39.76586680098171
2020-02-16,36.245415508598505
2020-03-01,74.75105666338862
2020-03-08,34.9851898624069
2020-03-29,24.16361033906567
2020-04-05,21.143159046682463
2020-04-12,21.643159046682463
2020-04-19,86.33286183292145
2020-05-03,45.30676938574813
2020-05-17,27.684061631448877
2020-07-19,51.84767197051455
2020-08-02,21.143159046682463
2020-08-09,57.38857455528097
2020-08-16,31.96473857002369
2020-09-20,32.46473857002369
2020-09-27,45.30676938574813
2020-10-11,28.944287277640484
2020-10-18,24.16361033906567
2020-10-25,34.9851898624069
2020-11-01,48.32722067813134
2020-11-08,71.2306053710054
2020-11-15,36.245415508598505
2020-11-29,36.245415508598505
2020-12-06,21.643159046682463
2020-12-20,71.2306053710054
2021-01-03,36.245415508598505
2021-01-24,47.56699503193974
2021-01-31,59.64880020147257
2021-02-21,60.909025847664175
2021-03-07,25.923835985257274
2021-03-14,92.37376441768787
2021-03-21,56.12834890908936
2021-04-11,54.368123262897754
2021-04-18,33.2249642162153
2021-04-25,22.903384692874067
2021-05-02,22.403384692874067
2021-05-09,24.66361033906567
2021-05-16,30.704512923832088
2021-05-23,83.81241054053824
2021-06-06,32.46473857002369
2021-06-13,89.85331312530465
2021-06-20,28.944287277640484
2021-06-27,88.09308747911305
2021-07-18,51.84767197051455
2021-08-01,45.80676938574813
2021-09-12,33.7249642162153
2021-10-10,24.66361033906567
2021-11-07,25.923835985257274
2021-11-14,28.944287277640484
2021-12-05,50.08744632432294
2021-12-26,51.84767197051455
2022-01-02,25.847671970514547
2022-01-09,152.04512923832087
2022-01-23,31.929477140047382
2022-01-30,34.9703797248138
2022-02-06,34.9703797248138
2022-02-20,47.13399006387947
2022-02-27,33.449928432430596
2022-03-06,34.9703797248138
2022-03-13,27.368123262897758
2022-04-03,16.724964216215298
2022-04-10,33.449928432430596
2022-04-24,21.286318093364923
2022-05-01,62.33850298771156
2022-05-15,27.368123262897758
2022-06-05,48.65444135626268
2022-06-12,104.9111391744414
2022-07-03,31.929477140047382
2022-07-17,18.245415508598505
2022-07-24,21.286318093364923
2022-07-31,25.847671970514547
2022-08-07,50.17489264864589
2022-08-14,62.33850298771156
2022-09-04,48.65444135626268
2022-09-11,80.58391849631006
2022-09-25,33.449928432430596
2022-10-02,31.929477140047382
2022-10-09,36.49083101719701
2022-10-16,31.929477140047382
2022-10-23,22.806769385748133
2022-10-30,38.01128230958022
2022-11-13,30.409025847664175
2022-11-27,30.409025847664175
2022-12-04,60.81805169532835
2022-12-18,47.13399006387947
2022-12-25,74.50211332677723
