,MVT_GT_Seattle-Tacoma WA
2021-10-10,43.0
2021-10-24,64.0
2021-10-31,42.0
2021-11-07,57.0
2021-11-14,33.0
2021-11-21,29.0
2021-12-05,44.0
2021-12-12,24.0
2021-12-19,39.0
2021-12-26,43.0
2022-01-02,26.0
2022-01-09,43.0
2022-01-16,34.0
2022-01-30,70.0
2022-02-06,45.0
2022-02-13,42.0
2022-02-20,28.0
2022-02-27,39.0
2022-03-06,60.0
2022-03-13,54.0
2022-03-20,52.0
2022-03-27,37.0
2022-04-03,25.0
2022-04-10,39.0
2022-04-17,32.0
2022-04-24,29.0
2022-05-08,15.0
2022-05-15,20.0
2022-05-22,29.0
2022-05-29,28.0
2022-06-05,60.0
2022-06-19,60.0
2022-06-26,56.0
2022-07-03,73.0
2022-07-10,54.0
2022-07-17,67.0
2022-07-24,17.0
2022-07-31,23.0
2022-08-07,58.0
2022-08-14,52.0
2022-08-21,69.0
2022-08-28,30.0
2022-09-04,15.0
2022-09-11,51.0
2022-09-18,44.0
2022-09-25,41.0
2022-10-02,38.0
2022-10-09,45.0
2022-10-16,68.0
2022-10-23,43.0
2022-10-30,45.0
2022-11-06,23.0
2022-11-13,48.0
2022-11-20,45.0
2022-11-27,54.0
2022-12-04,93.0
2022-12-11,53.0
2022-12-18,38.0
2022-12-25,36.0
