,MVT_GT_Los Angeles CA
2017-01-01,42.0
2017-01-08,51.0
2017-01-15,70.0
2017-01-22,45.0
2017-01-29,37.0
2017-02-05,33.0
2017-02-12,48.0
2017-02-19,48.0
2017-02-26,39.0
2017-03-05,51.0
2017-03-12,24.0
2017-03-19,65.0
2017-03-26,34.0
2017-04-02,47.0
2017-04-09,49.0
2017-04-16,44.0
2017-04-23,22.0
2017-04-30,37.0
2017-05-07,52.0
2017-05-14,17.0
2017-05-21,52.0
2017-05-28,48.0
2017-06-04,34.0
2017-06-11,50.0
2017-06-18,61.0
2017-06-25,53.0
2017-07-02,55.0
2017-07-09,39.0
2017-07-16,35.0
2017-07-23,44.0
2017-07-30,53.0
2017-08-06,57.0
2017-08-13,100.0
2017-08-20,16.0
2017-08-27,33.0
2017-09-03,40.0
2017-09-10,33.0
2017-09-17,32.0
2017-09-24,56.0
2017-10-01,51.0
2017-10-08,35.0
2017-10-15,27.0
2017-10-22,49.0
2017-10-29,51.0
2017-11-05,45.0
2017-11-12,68.0
2017-11-19,69.0
2017-11-26,68.0
2017-12-03,29.0
2017-12-10,35.0
2017-12-17,45.0
2017-12-24,61.0
2017-12-31,47.0
2018-01-07,25.21897568819996
2018-01-14,21.90197916131425
2018-01-21,53.3006987715642
2018-01-28,49.02945311295707
2018-02-04,55.20919703500706
2018-02-11,33.80721787369281
2018-02-18,58.07194443017134
2018-02-25,49.02945311295707
2018-03-04,39.9869617957428
2018-03-11,25.21897568819996
2018-03-18,26.673224819921387
2018-03-25,36.169965268857084
2018-04-01,55.20919703500706
2018-04-08,30.944470478528523
2018-04-15,46.16670571779279
2018-04-22,52.846449639842774
2018-04-29,55.20919703500706
2018-05-06,59.02619356189277
2018-05-13,49.9837022446785
2018-05-20,75.20267793287846
2018-05-27,34.76146700541423
2018-06-03,90.92491317214271
2018-06-10,43.8039583226285
2018-06-17,36.169965268857084
2018-06-24,42.84970919090708
2018-07-01,26.173224819921387
2018-07-08,40.941210927464226
2018-07-15,66.16018661566417
2018-07-22,68.06868487910704
2018-07-29,40.941210927464226
2018-08-05,47.12095484951421
2018-08-12,58.07194443017134
2018-08-19,33.80721787369281
2018-08-26,36.169965268857084
2018-09-02,29.990221346807097
2018-09-09,46.66670571779279
2018-09-16,34.76146700541423
2018-09-23,50.93795137639992
2018-09-30,34.26146700541423
2018-10-07,40.941210927464226
2018-10-14,27.127473951642813
2018-10-21,63.2974392204999
2018-10-28,39.03271266402137
2018-11-04,46.16670571779279
2018-11-11,38.07846353229994
2018-11-18,39.9869617957428
2018-11-25,37.12421440057851
2018-12-02,52.346449639842774
2018-12-09,51.89220050812135
2018-12-16,46.66670571779279
2018-12-23,62.34319008877847
2018-12-30,48.07520398123564
2019-01-06,34.76146700541423
2019-01-13,32.35296874197138
2019-01-20,36.169965268857084
2019-01-27,59.980442693614194
2019-02-03,53.3006987715642
2019-02-10,37.12421440057851
2019-02-17,60.43469182533562
2019-02-24,28.081723083364242
2019-03-03,63.2974392204999
2019-03-10,8.588242185492845
2019-03-17,54.254947903285625
2019-03-24,31.89871961024995
2019-03-31,32.85296874197138
2019-04-07,18.084982634428542
2019-04-14,49.02945311295707
2019-04-21,27.127473951642813
2019-04-28,52.846449639842774
2019-05-05,56.163446166728484
2019-05-12,53.8006987715642
2019-05-19,65.20593748394276
2019-05-26,21.90197916131425
2019-06-02,49.02945311295707
2019-06-09,51.39220050812135
2019-06-16,48.07520398123564
2019-06-23,49.02945311295707
2019-06-30,33.30721787369281
2019-07-07,42.84970919090708
2019-07-14,39.9869617957428
2019-07-21,34.76146700541423
2019-07-28,49.02945311295707
2019-08-04,52.346449639842774
2019-08-11,62.34319008877847
2019-08-18,78.06542532804274
2019-08-25,57.11769529844992
2019-09-01,53.8006987715642
2019-09-08,48.07520398123564
2019-09-15,39.03271266402137
2019-09-22,38.07846353229994
2019-09-29,69.97718314254989
2019-10-06,24.264726556478536
2019-10-13,21.90197916131425
2019-10-20,49.02945311295707
2019-10-27,44.75820745434993
2019-11-03,48.07520398123564
2019-11-10,34.26146700541423
2019-11-17,49.02945311295707
2019-11-24,29.03597221508567
2019-12-01,46.16670571779279
2019-12-08,44.75820745434993
2019-12-15,19.03923176614997
2019-12-22,19.9934808978714
2019-12-29,49.9837022446785
2020-01-05,47.12095484951421
2020-01-12,52.846449639842774
2020-01-19,51.39220050812135
2020-01-26,18.584982634428542
2020-02-02,58.07194443017134
2020-02-09,41.39546005918565
2020-02-16,49.02945311295707
2020-02-23,62.34319008877847
2020-03-01,41.39546005918565
2020-03-08,30.944470478528523
2020-03-15,43.3039583226285
2020-03-22,17.130733502707116
2020-03-29,33.80721787369281
2020-04-05,46.66670571779279
2020-04-12,32.85296874197138
2020-04-19,19.9934808978714
2020-04-26,77.11117619632131
2020-05-03,54.254947903285625
2020-05-10,29.990221346807097
2020-05-17,43.8039583226285
2020-05-24,49.02945311295707
2020-05-31,59.02619356189277
2020-06-07,26.173224819921387
2020-06-14,27.127473951642813
2020-06-21,50.93795137639992
2020-06-28,31.89871961024995
2020-07-05,41.89546005918565
2020-07-12,42.84970919090708
2020-07-19,68.06868487910704
2020-07-26,53.8006987715642
2020-08-02,41.89546005918565
2020-08-09,26.173224819921387
2020-08-16,49.9837022446785
2020-08-23,32.35296874197138
2020-09-06,28.081723083364242
2020-09-13,31.89871961024995
2020-09-20,38.07846353229994
2020-09-27,45.212456586071355
2020-10-04,44.25820745434993
2020-10-11,47.12095484951421
2020-10-18,25.71897568819996
2020-10-25,26.173224819921387
2020-11-01,41.39546005918565
2020-11-08,45.212456586071355
2020-11-15,45.212456586071355
2020-11-22,28.081723083364242
2020-11-29,39.03271266402137
2020-12-06,39.03271266402137
2020-12-13,49.02945311295707
2020-12-20,42.84970919090708
2020-12-27,60.93469182533562
2021-01-03,61.888940957057045
2021-01-10,50.93795137639992
2021-01-17,39.03271266402137
2021-01-24,40.941210927464226
2021-01-31,64.25168835222132
2021-02-07,54.754947903285625
2021-02-14,48.07520398123564
2021-02-21,42.84970919090708
2021-02-28,33.80721787369281
2021-03-07,29.990221346807097
2021-03-14,42.84970919090708
2021-03-21,21.90197916131425
2021-03-28,49.02945311295707
2021-04-04,41.39546005918565
