,MVT_GT_Tucson AZ
2017-01-22,27.0
2017-01-29,10.0
2017-02-05,13.0
2017-02-26,13.0
2017-04-16,24.0
2017-04-30,40.0
2017-05-07,10.0
2017-05-14,15.0
2017-05-21,15.0
2017-06-25,19.0
2017-07-16,24.0
2017-09-10,37.0
2017-09-24,36.0
2017-10-08,21.0
2017-10-29,58.0
2017-11-12,47.0
2017-11-19,21.0
2017-12-03,11.0
2017-12-24,13.0
2017-12-31,100.0
2018-01-07,12.875776080713699
2018-04-08,17.26669211098134
2018-04-22,9.941226462553118
2018-04-29,12.875776080713699
2018-05-27,20.041847327124078
2018-06-03,10.260015266588802
2018-06-17,22.97639694528466
2018-06-24,30.96125699573072
2018-07-01,31.120651397748567
2018-08-05,22.97639694528466
2018-10-28,9.941226462553118
2018-11-04,9.781832060535276
2018-11-18,21.020030533177604
2018-12-02,9.281832060535276
2018-12-16,14.991536894838596
2019-01-27,11.078804070624487
2019-02-03,10.260015266588802
2019-03-03,13.853959286767228
2019-04-14,9.781832060535276
2019-04-28,31.93944020178425
2019-05-05,18.085480915017023
2019-06-09,28.186101779587982
2019-07-07,29.004890583623666
2019-07-28,20.20124172914192
2019-09-01,29.16428498564151
2019-10-13,10.10062086457096
2020-03-29,13.194564884749385
2020-05-10,7.82546564842822
2020-05-24,8.803648854481747
2020-05-31,7.984860050446063
2020-06-21,12.875776080713699
2020-08-09,22.817002543266817
2020-08-16,22.817002543266817
2020-09-06,10.10062086457096
2020-09-27,11.078804070624487
2020-10-25,15.15093129685644
2020-11-01,13.853959286767228
2020-11-15,21.838819337213287
2021-03-07,24.932763357391714
2021-03-28,19.22305852308839
2021-04-04,22.817002543266817
2021-04-18,26.88912976949877
2021-04-25,9.122437658517432
2021-05-16,20.86063613115976
2021-06-20,11.078804070624487
2021-08-22,28.186101779587982
2021-09-12,16.947903306945655
2021-09-19,10.760015266588802
2021-11-21,14.01335368878507
2021-12-12,11.078804070624487
2022-02-06,10.520030533177605
2022-02-27,9.882452925106234
2022-03-06,9.56366412107055
2022-03-20,14.02670737757014
2022-03-27,12.7515521614274
2022-04-10,16.258229005819935
2022-05-08,8.92608651299918
2022-06-05,10.520030533177605
2022-06-19,7.969720100892125
2022-07-10,8.92608651299918
2022-09-04,25.821893126890483
2022-10-02,12.432763357391714
2022-10-09,19.764905850212468
2022-10-30,16.895806613891306
2022-12-18,11.157608141248975
