,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-01,48.0
2017-01-08,31.0
2017-01-29,22.0
2017-02-05,25.0
2017-02-19,42.0
2017-02-26,49.0
2017-03-05,18.0
2017-03-12,51.0
2017-03-19,59.0
2017-03-26,18.0
2017-04-02,78.0
2017-04-09,40.0
2017-04-23,36.0
2017-04-30,24.0
2017-05-07,34.0
2017-05-14,72.0
2017-05-21,43.0
2017-05-28,51.0
2017-06-04,61.0
2017-06-25,76.0
2017-07-02,31.0
2017-07-09,33.0
2017-07-16,48.0
2017-07-23,28.0
2017-07-30,52.0
2017-08-27,54.0
2017-09-03,46.0
2017-09-17,38.0
2017-09-24,43.0
2017-10-01,29.0
2017-10-08,44.0
2017-10-15,35.0
2017-10-22,33.0
2017-10-29,83.0
2017-11-19,41.0
2017-12-03,38.0
2017-12-10,54.0
2018-01-07,66.2205692388126
2018-01-21,36.01793585833904
2018-01-28,46.08548031849689
2018-02-04,58.779145769800934
2018-02-11,38.144056849485224
2018-02-18,24.887330902608088
2018-03-11,52.96384329193546
2018-03-25,55.08996428308165
2018-04-01,67.2836297343857
2018-04-08,22.761209911461897
2018-04-15,21.198149415888803
2018-04-29,27.01345189375428
2018-05-13,30.702633380473564
2018-06-03,38.644056849485224
2018-06-17,30.202633380473564
2018-06-24,27.01345189375428
2018-07-08,39.20711734505832
2018-07-15,32.82875437161975
2018-07-22,32.32875437161975
2018-08-05,32.82875437161975
2018-08-12,42.89629883177761
2018-08-19,55.08996428308165
2018-08-26,18.00896792916952
2018-09-02,49.774661805216176
2018-09-09,29.139572884900467
2018-09-16,49.274661805216176
2018-09-23,38.644056849485224
2018-09-30,47.14854081406999
2018-10-07,55.08996428308165
2018-10-21,41.833238336204516
2018-10-28,40.27017784063142
2018-11-11,22.761209911461897
2018-11-18,45.522419822923794
2018-11-25,30.702633380473564
2018-12-02,50.83772230078927
2018-12-09,66.2205692388126
2018-12-16,36.01793585833904
2018-12-30,19.072028424742612
2019-01-06,29.139572884900467
2019-01-13,54.02690378750856
2019-01-20,47.14854081406999
2019-02-03,40.27017784063142
2019-02-10,20.13508892031571
2019-02-17,45.022419822923794
2019-02-24,25.950391398181182
2019-03-10,37.08099635391213
2019-03-24,19.072028424742612
2019-03-31,38.144056849485224
2019-04-07,60.40526676094713
2019-04-14,32.82875437161975
2019-04-21,62.46832725652022
2019-04-28,30.202633380473564
2019-05-19,30.202633380473564
2019-05-26,29.139572884900467
2019-06-02,79.97729518568974
2019-06-09,28.076512389327373
2019-06-23,51.900782796362364
2019-07-07,38.644056849485224
2019-07-21,47.64854081406999
2019-07-28,39.20711734505832
2019-08-18,22.761209911461897
2019-09-08,36.01793585833904
2019-09-15,36.01793585833904
2019-09-22,15.382846938023329
2019-09-29,41.833238336204516
2019-10-20,23.824270407034994
2019-10-27,23.824270407034994
2019-11-10,67.7836297343857
2019-11-24,19.072028424742612
2019-12-01,30.202633380473564
2019-12-08,100.11238410600544
2019-12-15,18.00896792916952
2019-12-22,29.139572884900467
2019-12-29,42.89629883177761
2020-01-05,25.950391398181182
2020-01-12,33.89181486719285
2020-01-26,22.761209911461897
2020-02-02,36.01793585833904
2020-02-16,23.324270407034994
2020-02-23,28.076512389327373
2020-03-01,37.58099635391213
2020-03-08,23.324270407034994
2020-03-15,25.950391398181182
2020-04-05,29.139572884900467
2020-04-12,76.28811369897045
2020-04-19,18.00896792916952
2020-04-26,14.319786442450233
2020-05-10,22.261209911461897
2020-05-17,27.51345189375428
2020-05-31,67.7836297343857
2020-06-07,41.833238336204516
2020-06-14,32.82875437161975
2020-06-21,29.139572884900467
2020-06-28,45.022419822923794
2020-07-05,27.01345189375428
2020-07-12,29.139572884900467
2020-07-26,16.945907433596425
2020-08-02,13.75672594687714
2020-08-09,95.86014212371308
2020-08-16,13.75672594687714
2020-09-06,24.387330902608088
2020-09-20,16.945907433596425
2020-09-27,27.01345189375428
2020-11-01,16.945907433596425
2020-11-15,25.950391398181182
2020-11-22,19.072028424742612
2020-11-29,24.887330902608088
2020-12-06,46.08548031849689
2020-12-13,64.0944482476664
2020-12-27,27.01345189375428
2021-01-03,22.261209911461897
2021-01-10,20.13508892031571
2021-01-17,40.77017784063142
2021-01-24,24.387330902608088
2021-02-14,38.144056849485224
2021-02-21,27.51345189375428
2021-03-07,51.900782796362364
2021-03-14,32.82875437161975
2021-03-21,28.076512389327373
2021-03-28,18.00896792916952
2021-04-04,52.96384329193546
2021-04-18,19.572028424742612
2021-05-16,63.031387752093316
2021-05-30,30.702633380473564
2021-06-06,29.139572884900467
2021-06-13,61.96832725652022
2021-06-20,29.139572884900467
2021-07-04,29.139572884900467
2021-07-11,50.33772230078927
2021-09-12,21.698149415888803
2021-09-19,46.08548031849689
2021-09-26,37.58099635391213
2021-10-31,28.076512389327373
2021-11-14,31.265693876046658
2021-11-21,37.08099635391213
2021-11-28,22.261209911461897
2021-12-19,40.77017784063142
2021-12-26,52.96384329193546
2022-01-02,30.405266760947125
2022-01-23,18.017935858339037
2022-02-06,23.648540814069985
2022-02-13,34.909750725531886
2022-02-27,14.639572884900467
2022-03-06,31.531387752093316
2022-03-13,37.16199270782426
2022-03-20,20.270177840631415
2022-04-03,38.288113698970456
2022-04-10,14.639572884900467
2022-04-17,23.648540814069985
2022-04-24,18.017935858339037
2022-05-01,24.774661805216176
2022-05-08,25.900782796362364
2022-05-22,32.657508743239504
2022-05-29,32.657508743239504
2022-06-05,16.891814867192846
2022-06-19,43.9187186547014
2022-06-26,39.41423469011664
2022-07-03,15.765693876046658
2022-07-10,20.270177840631415
2022-07-17,34.909750725531886
2022-07-31,21.396298831777607
2022-08-07,32.657508743239504
2022-08-21,16.891814867192846
2022-08-28,41.666476672409026
2022-09-11,18.017935858339037
2022-09-18,32.657508743239504
2022-09-25,95.72028424742614
2022-10-02,55.1799285661633
2022-10-09,32.657508743239504
2022-10-16,45.04483964584759
2022-10-23,37.16199270782426
2022-10-30,38.288113698970456
2022-11-06,47.29708162813997
2022-11-20,112.61209911461899
2022-12-11,49.54932361043235
2022-12-18,48.42320261928616
2022-12-25,27.026903787508555
