,MVT_GT_Seattle-Tacoma WA
2017-01-01,55.0
2017-01-08,26.0
2017-01-15,33.0
2017-01-22,15.0
2017-01-29,17.0
2017-02-05,76.0
2017-02-12,31.0
2017-02-26,29.0
2017-03-12,49.0
2017-03-19,24.0
2017-03-26,29.0
2017-04-02,48.0
2017-04-09,46.0
2017-04-23,43.0
2017-04-30,32.0
2017-05-07,30.0
2017-05-14,45.0
2017-06-04,15.0
2017-06-18,40.0
2017-06-25,27.0
2017-07-02,44.0
2017-07-09,80.0
2017-07-16,60.0
2017-08-06,17.0
2017-08-13,49.0
2017-08-20,22.0
2017-08-27,37.0
2017-09-03,28.0
2017-09-10,64.0
2017-09-17,17.0
2017-09-24,51.0
2017-10-08,31.0
2017-10-15,35.0
2017-10-22,18.0
2017-10-29,63.0
2017-11-12,49.0
2017-11-19,27.0
2017-11-26,49.0
2017-12-03,43.0
2017-12-10,26.0
2017-12-17,28.0
2017-12-24,21.0
2017-12-31,52.0
2018-01-07,27.81709281948205
2018-01-14,41.22563922922308
2018-01-21,23.191386231869426
2018-02-11,24.722812878772583
2018-02-18,14.939973056644181
2018-02-25,41.72563922922308
2018-03-11,55.6341856389641
2018-03-18,24.222812878772583
2018-03-25,42.757065876126234
2018-04-01,42.257065876126234
2018-04-08,56.665612285867255
2018-04-15,51.00847905135148
2018-04-29,14.939973056644181
2018-05-06,30.41137276019152
2018-05-13,37.09993264161045
2018-05-27,30.41137276019152
2018-06-03,20.09710629115996
2018-06-10,35.03707934780414
2018-06-17,62.854172167286194
2018-06-24,45.3513458168357
2018-07-01,59.259892226576724
2018-07-08,51.00847905135148
2018-07-22,39.162785935416764
2018-07-29,15.971399703547338
2018-08-05,25.75423952567574
2018-08-19,31.942799407094675
2018-09-02,87.57698504605878
2018-09-09,36.068505994707294
2018-09-16,14.939973056644181
2018-09-23,32.974226053997825
2018-10-07,39.162785935416764
2018-10-14,69.04273204870512
2018-10-21,56.665612285867255
2018-10-28,20.59710629115996
2018-11-11,23.191386231869426
2018-12-02,27.31709281948205
2018-12-09,99.95410480889664
2018-12-30,57.19703893277041
2019-01-13,49.97705240444832
2019-01-20,38.13135928851361
2019-01-27,17.00282635045049
2019-02-03,18.034252997353647
2019-02-10,21.128532938063117
2019-02-17,70.07415869560828
2019-03-03,20.59710629115996
2019-03-17,35.53707934780414
2019-04-07,43.78849252302939
2019-04-14,78.82557187083353
2019-04-21,35.03707934780414
2019-04-28,88.10841169296194
2019-05-12,21.128532938063117
2019-05-19,24.222812878772583
2019-06-02,23.191386231869426
2019-06-09,13.908546409741025
2019-06-16,32.974226053997825
2019-06-23,37.09993264161045
2019-06-30,25.75423952567574
2019-07-07,26.285666172578892
2019-07-14,29.379946113288362
2019-08-04,43.78849252302939
2019-08-11,72.13701198941459
2019-08-18,27.81709281948205
2019-08-25,43.28849252302939
2019-09-01,47.91419911064201
2019-09-15,22.159959584966273
2019-09-22,24.722812878772583
2019-09-29,24.722812878772583
2019-10-06,39.662785935416764
2019-10-13,26.285666172578892
2019-10-20,41.22563922922308
2019-10-27,15.971399703547338
2019-11-10,57.19703893277041
2019-11-17,13.408546409741025
2019-11-24,48.945625757545166
2019-12-01,27.81709281948205
2019-12-15,30.91137276019152
2019-12-22,47.91419911064201
2020-01-05,30.91137276019152
2020-01-12,39.162785935416764
2020-01-26,30.91137276019152
2020-02-09,36.068505994707294
2020-02-23,12.87711976283787
2020-03-08,12.87711976283787
2020-04-05,22.659959584966273
2020-04-12,24.222812878772583
2020-04-19,39.162785935416764
2020-04-26,40.19421258231992
2020-05-03,25.75423952567574
2020-05-10,30.41137276019152
2020-05-17,24.222812878772583
2020-05-24,77.79414522393037
2020-05-31,20.09710629115996
2020-06-14,26.785666172578892
2020-06-21,53.071332345157785
2020-06-28,43.28849252302939
2020-07-05,24.222812878772583
2020-07-12,46.38277246373885
2020-07-19,39.162785935416764
2020-07-26,40.19421258231992
2020-08-02,35.03707934780414
2020-08-09,23.191386231869426
2020-08-16,61.82274552038304
2020-08-23,29.879946113288362
2020-09-06,46.88277246373885
2020-09-20,31.942799407094675
2020-10-04,26.785666172578892
2020-10-11,86.04555839915562
2020-10-25,35.03707934780414
2020-11-01,31.442799407094675
2020-11-15,37.59993264161045
2020-11-29,13.908546409741025
2020-12-06,45.3513458168357
2020-12-13,23.191386231869426
2020-12-20,28.848519466385206
2021-01-03,40.19421258231992
2021-01-24,74.6998652832209
2021-01-31,51.00847905135148
2021-02-07,61.82274552038304
2021-02-14,72.63701198941459
2021-02-21,38.63135928851361
2021-03-07,44.81991916993255
2021-03-21,13.908546409741025
2021-03-28,47.91419911064201
2021-04-04,25.25423952567574
2021-04-18,20.09710629115996
2021-05-02,63.88559881418935
2021-05-09,18.034252997353647
2021-05-16,34.00565270090098
2021-05-23,80.88842516463984
2021-06-06,18.534252997353647
2021-06-20,43.78849252302939
2021-06-27,32.474226053997825
2021-07-04,24.722812878772583
2021-07-25,25.75423952567574
2021-08-01,26.285666172578892
2021-08-08,58.22846557967357
2021-08-15,44.81991916993255
2021-08-29,75.23129193012406
2021-09-05,27.31709281948205
2021-09-12,77.29414522393037
2021-09-19,18.534252997353647
2021-10-03,38.13135928851361
2021-10-10,47.91419911064201
2021-10-17,49.97705240444832
2021-10-24,45.3513458168357
2021-10-31,30.41137276019152
2021-11-07,30.91137276019152
2021-11-14,58.72846557967357
2021-11-21,71.60558534251143
2021-12-05,48.945625757545166
2021-12-19,44.81991916993255
2021-12-26,35.03707934780414
2022-01-02,32.94845210799566
2022-01-09,31.885598814189347
2022-01-16,36.137011989414596
2022-01-23,57.39407786554082
2022-01-30,73.33687727263549
2022-02-06,68.02261080360394
2022-02-13,60.58263774695976
2022-02-20,65.89690421599131
2022-02-27,41.45127845844615
2022-03-06,51.01695810270296
2022-03-13,46.765544927477706
2022-03-20,70.14831739121657
2022-03-27,48.89125151509033
2022-04-03,49.954104808896645
2022-04-10,39.32557187083353
2022-04-17,29.759892226576724
2022-05-01,45.7026916336714
2022-05-08,34.01130540180197
2022-05-15,20.19421258231992
2022-05-22,31.885598814189347
2022-05-29,24.445625757545166
2022-06-05,70.14831739121657
2022-06-12,28.69703893277041
2022-06-19,35.07415869560828
2022-06-26,63.771197628378694
2022-07-03,48.89125151509033
2022-07-10,28.69703893277041
2022-07-17,106.28532938063115
2022-07-24,39.32557187083353
2022-07-31,38.262718577027215
2022-08-07,37.1998652832209
2022-08-14,68.02261080360394
2022-08-21,49.954104808896645
2022-08-28,49.954104808896645
2022-09-11,52.079811396509264
2022-09-18,93.53108985495541
2022-09-25,42.51413175225246
2022-10-02,74.3997305664418
2022-10-09,37.1998652832209
2022-10-16,66.95975750979763
2022-10-30,38.262718577027215
2022-11-13,20.19421258231992
2022-11-20,66.95975750979763
2022-11-27,37.1998652832209
2022-12-04,55.2683712779282
2022-12-11,40.38842516463984
2022-12-18,34.01130540180197
2022-12-25,45.7026916336714
