,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,34.0
2017-01-08,25.0
2017-01-15,22.0
2017-01-22,22.0
2017-01-29,32.0
2017-02-05,37.0
2017-02-19,41.0
2017-02-26,50.0
2017-03-05,42.0
2017-03-12,41.0
2017-03-19,31.0
2017-03-26,27.0
2017-04-02,35.0
2017-04-09,37.0
2017-04-16,42.0
2017-04-23,37.0
2017-04-30,32.0
2017-05-07,22.0
2017-05-14,19.0
2017-05-21,40.0
2017-05-28,41.0
2017-06-04,35.0
2017-06-11,36.0
2017-06-18,49.0
2017-06-25,76.0
2017-07-02,10.0
2017-07-09,58.0
2017-07-16,40.0
2017-07-30,31.0
2017-08-06,47.0
2017-08-13,30.0
2017-08-20,12.0
2017-09-10,47.0
2017-09-24,33.0
2017-10-01,91.0
2017-10-08,22.0
2017-10-15,28.0
2017-10-29,10.0
2017-11-05,16.0
2017-11-12,47.0
2017-11-19,14.0
2017-12-03,21.0
2017-12-10,38.0
2017-12-17,26.0
2017-12-24,10.0
2018-01-07,19.683366531445433
2018-01-14,54.15564408385448
2018-01-21,25.331551566384803
2018-01-28,24.095412790180276
2018-02-04,37.409373608312045
2018-02-11,28.14818503493937
2018-02-18,42.954686804156026
2018-02-25,54.44455510481811
2018-03-04,29.173234832107518
2018-03-11,27.831551566384803
2018-03-18,17.718548027951496
2018-03-25,28.41950530764996
2018-04-01,29.0
2018-04-08,29.218548027951496
2018-04-15,49.79637006987874
2018-04-22,32.454686804156026
2018-04-29,34.0
2018-05-06,32.3843238111439
2018-05-13,32.79637006987874
2018-05-20,58.813960818131775
2018-05-27,42.56769034258933
2018-06-03,26.52504979716815
2018-06-10,17.13059428668634
2018-06-17,48.69828462927567
2018-06-24,38.0
2018-07-01,35.148185034939374
2018-07-08,26.331551566384803
2018-07-15,9.0
2018-07-22,23.64818503493937
2018-07-29,27.52504979716815
2018-08-05,34.24359782511964
2018-08-12,44.19082558036055
2018-08-26,33.507459048915116
2018-09-02,25.331551566384803
2018-09-09,29.831551566384803
2018-09-16,31.173234832107518
2018-09-23,19.613003538433304
2018-09-30,31.41950530764996
2018-10-07,35.454686804156026
2018-10-21,24.29637006987874
2018-10-28,29.761188573372674
2018-11-04,18.0
2018-11-11,41.58528109084236
2018-11-18,19.095412790180276
2018-11-25,34.93709605590299
2018-12-02,23.507459048915116
2018-12-16,25.507459048915116
2018-12-23,32.0
2018-12-30,26.57782204192724
2019-01-06,23.54264054542118
2019-01-13,33.22600707686661
2019-01-20,37.3843238111439
2019-01-27,41.22600707686661
2019-02-03,32.54264054542118
2019-02-10,29.04264054542118
2019-02-17,24.866733062890866
2019-02-24,45.19082558036055
2019-03-03,25.989868300662085
2019-03-10,12.0
2019-03-17,33.3843238111439
2019-03-24,21.14818503493937
2019-03-31,27.384323811143897
2019-04-07,24.954686804156022
2019-04-14,24.14818503493937
2019-04-21,24.095412790180276
2019-04-28,23.0
2019-05-05,50.278779321625706
2019-05-12,24.507459048915116
2019-05-19,26.04264054542118
2019-05-26,30.972277552409054
2019-06-02,21.253729524457558
2019-06-09,44.24359782511964
2019-06-30,32.40191455939693
2019-07-07,36.79637006987874
2019-07-14,22.90191455939693
2019-07-21,22.1657757831924
2019-07-28,43.356601363552954
