,MVT_GT_Phoenix AZ
2017-01-01,31.0
2017-01-08,32.0
2017-01-15,41.0
2017-01-22,18.0
2017-01-29,39.0
2017-02-05,37.0
2017-02-26,19.0
2017-03-05,25.0
2017-03-12,27.0
2017-03-19,31.0
2017-04-16,19.0
2017-04-23,22.0
2017-04-30,18.0
2017-05-14,27.0
2017-05-21,16.0
2017-06-11,59.0
2017-06-18,23.0
2017-07-02,41.0
2017-07-09,53.0
2017-07-16,42.0
2017-07-23,26.0
2017-07-30,35.0
2017-08-06,50.0
2017-08-13,54.0
2017-08-27,32.0
2017-09-03,46.0
2017-09-17,15.0
2017-09-24,36.0
2017-10-08,19.0
2017-10-29,67.0
2017-11-05,23.0
2017-11-12,79.0
2017-11-19,100.0
2017-12-03,18.0
2017-12-24,59.0
2017-12-31,18.0
2018-01-14,16.18548189634557
2018-02-04,16.68548189634557
2018-02-18,20.32082499974007
2018-02-25,16.18548189634557
2018-03-11,16.18548189634557
2018-03-18,14.117810344648323
2018-03-25,14.117810344648323
2018-04-01,24.956168103134566
2018-04-08,20.82082499974007
2018-04-15,19.109043965275234
2018-04-22,13.761919827415907
2018-04-29,53.19178879243121
2018-05-06,22.032606034204903
2018-05-20,49.91233620626913
2018-05-27,17.897262930810406
2018-06-03,71.08905172324162
2018-07-15,44.06521206840981
2018-07-29,51.980007757966376
2018-08-05,17.04137241357799
2018-08-12,32.87096379269114
2018-08-26,25.312058620366983
2018-09-09,28.735620689296645
2018-09-23,17.04137241357799
2018-09-30,32.01507327545873
2018-10-14,18.75315344804282
2018-10-28,29.94740172376148
2018-11-18,19.96493448250765
2018-12-02,16.18548189634557
2018-12-09,19.109043965275234
2018-12-30,22.888496551437317
2019-01-06,23.24438706866973
2019-01-13,27.379730172064228
2019-01-27,28.235620689296645
2019-02-03,14.117810344648323
2019-02-10,47.344664654571886
2019-02-24,54.903569826896046
2019-03-10,47.844664654571886
2019-03-17,36.15041637885322
2019-03-24,51.624117240733966
2019-04-07,65.24192758538229
2019-04-14,38.71808793055047
2019-04-28,55.759460344128456
2019-05-05,15.829591379113156
2019-05-12,18.25315344804282
2019-05-26,51.124117240733966
2019-06-02,30.803292240993894
2019-06-16,24.10027758590215
2019-07-14,23.24438706866973
2019-07-21,27.023839654831814
2019-08-04,39.9298689650153
2019-08-11,22.888496551437317
2019-08-18,22.888496551437317
2019-09-01,28.235620689296645
2019-09-08,27.023839654831814
2019-09-29,22.888496551437317
2019-10-06,37.86219741331806
2019-10-20,19.96493448250765
2019-10-27,20.82082499974007
2019-11-03,26.6679491375994
2019-11-24,34.08274482715598
2019-12-01,20.82082499974007
2019-12-08,20.82082499974007
2019-12-15,14.617810344648323
2019-12-22,59.038912930290536
2019-12-29,27.023839654831814
2020-01-05,15.829591379113156
2020-01-12,16.18548189634557
2020-01-19,19.109043965275234
2020-01-26,24.10027758590215
2020-02-02,49.91233620626913
2020-02-09,36.15041637885322
2020-02-16,67.80959913707954
2020-02-23,23.24438706866973
2020-03-01,19.609043965275234
2020-03-08,58.183022413058126
2020-03-22,19.96493448250765
2020-04-05,37.00630689608564
2020-04-12,39.07397844778289
2020-04-19,17.897262930810406
2020-04-26,12.906029310183492
2020-05-03,27.879730172064228
2020-05-10,19.96493448250765
2020-05-17,32.01507327545873
2020-06-07,34.08274482715598
2020-06-14,39.07397844778289
2020-06-21,19.96493448250765
2020-07-05,27.023839654831814
2020-07-26,11.194248275718659
2020-08-02,33.22685430992356
2020-08-09,18.25315344804282
2020-08-16,19.96493448250765
2020-08-30,26.6679491375994
2020-09-06,18.25315344804282
2020-09-13,12.906029310183492
2020-09-20,26.1679491375994
2020-09-27,15.829591379113156
2020-10-04,29.091511206529063
2020-10-11,51.124117240733966
2020-10-18,15.829591379113156
2020-10-25,22.388496551437317
2020-11-08,21.176715516972486
2020-12-06,20.82082499974007
2020-12-13,46.63288362010705
2020-12-20,37.00630689608564
2021-01-03,28.235620689296645
2021-01-10,24.956168103134566
2021-01-17,27.023839654831814
2021-01-24,23.24438706866973
2021-01-31,27.023839654831814
2021-02-07,12.906029310183492
2021-02-21,54.04767930966363
2021-02-28,15.829591379113156
2021-03-21,39.07397844778289
2021-03-28,24.10027758590215
2021-04-04,27.879730172064228
2021-04-11,24.10027758590215
2021-05-02,31.15918275822631
