,MVT_GT_Albuquerque-Santa Fe NM
2017-01-08,25.0
2017-01-22,76.0
2017-01-29,41.0
2017-02-12,40.0
2017-02-26,22.0
2017-03-12,25.0
2017-04-09,24.0
2017-05-14,47.0
2017-05-21,25.0
2017-06-11,55.0
2017-06-18,100.0
2017-07-02,68.0
2017-08-20,33.0
2017-08-27,39.0
2017-09-17,55.0
2017-09-24,92.0
2017-10-01,45.0
2017-10-15,25.0
2017-11-19,50.0
2017-12-24,31.0
2017-12-31,31.0
2018-01-14,41.990756051749685
2018-01-28,20.7720721104307
2018-02-04,27.844966757537026
2018-04-01,39.65092055908481
2018-04-22,41.0441442208614
2018-04-29,18.878848448654114
2018-05-13,27.844966757537026
2018-06-03,30.184802250201898
2018-06-10,25.00513126487215
2018-06-24,27.844966757537026
2018-07-01,32.078025911978486
2018-07-08,20.7720721104307
2018-08-12,71.2289464710633
2018-08-19,46.22381520619114
2018-08-26,51.903486191520884
2018-10-21,24.05851943398386
2018-10-28,73.12217013283987
2018-11-04,50.9568743606326
2018-11-11,33.02463774286677
2018-11-25,19.825460279542405
2019-01-13,24.55851943398386
2019-02-24,31.131414081090192
2019-03-10,79.7484529490579
2019-04-07,26.898354926648736
2019-04-21,21.218683941318986
2019-04-28,34.917861404643354
2019-05-19,36.311085066419935
2019-06-16,18.878848448654114
2019-08-04,89.16118308882912
2019-08-25,22.16529577220728
2019-09-22,25.00513126487215
2019-10-13,53.29670985329747
2019-10-27,27.344966757537026
2019-11-03,23.11190760309557
2019-12-22,25.00513126487215
2019-12-29,21.218683941318986
2020-01-05,63.70943999306867
2020-02-09,30.684802250201898
2020-02-16,27.344966757537026
2020-03-22,62.262828162180384
2020-05-03,83.03490027261108
2020-05-17,20.7720721104307
2020-05-31,19.325460279542405
2020-06-28,16.039012955989243
2020-07-05,46.22381520619114
2020-07-12,28.791578588425317
2020-08-23,22.16529577220728
2020-08-30,14.645789294212658
2020-09-06,24.05851943398386
2020-10-04,44.33059154441456
2020-10-18,19.825460279542405
2020-11-22,20.7720721104307
2020-12-06,66.04927548573355
2020-12-27,30.684802250201898
2021-01-03,17.932236617765824
2021-03-07,41.990756051749685
2021-03-14,20.2720721104307
2021-04-04,31.131414081090192
2021-05-09,36.311085066419935
2021-06-06,45.27720337530285
2021-06-13,26.898354926648736
2021-07-18,32.078025911978486
2021-08-15,35.86447323553165
2021-10-03,70.28233464017501
2021-10-10,68.88911097839842
2021-10-17,61.31621633129209
2021-11-21,24.05851943398386
2021-11-28,39.15092055908481
2021-12-05,40.0975323899731
2021-12-12,60.369604500403796
2021-12-19,31.131414081090192
2021-12-26,38.70430872819652
2022-02-06,57.16631435370127
2022-02-20,32.156051823956965
2022-04-03,24.11703886796772
2022-04-10,21.437367882637975
2022-04-17,25.010262529744303
2022-05-22,37.51539379461646
2022-06-05,36.62217013283988
2022-06-12,19.65092055908481
2022-06-19,31.26282816218038
2022-07-03,18.75769689730823
2022-07-31,23.22381520619114
2022-08-07,21.437367882637975
2022-08-21,27.689933515074053
2022-08-28,33.94249914751013
2022-09-11,16.971249573755063
2022-10-02,89.32236617765822
2022-11-06,49.127301397712024
2022-11-27,31.26282816218038
2022-12-11,24.11703886796772
2022-12-18,25.010262529744303
