,MVT_GT_Louisville KY
2017-01-08,24.0
2017-01-15,45.0
2017-02-05,40.0
2017-02-26,57.0
2017-03-12,100.0
2017-03-19,33.0
2017-05-14,48.0
2017-05-21,25.0
2017-06-04,37.0
2017-06-11,53.0
2017-06-18,51.0
2017-07-02,45.0
2017-07-30,41.0
2017-08-13,42.0
2017-09-17,18.0
2017-10-01,67.0
2017-10-29,24.0
2017-11-12,29.0
2017-12-03,42.0
2018-01-07,37.726033817690364
2018-02-04,21.0
2018-04-22,65.414323674055
2018-04-29,17.0
2018-05-06,34.424082127084475
2018-05-27,31.0
2018-08-26,17.0
2018-09-09,48.178961353599206
2018-09-16,59.725603867426315
2018-11-18,36.99957004973595
2018-12-09,64.0
2018-12-30,41.0
2019-02-03,21.0
2019-02-10,48.0
2019-03-10,53.0
2019-04-07,28.0
2019-06-16,70.02755555803222
2019-07-14,26.0
2019-07-21,21.094144928182317
2019-07-28,20.0
2019-08-04,22.631888889508055
2019-08-11,18.707376812159527
2019-08-25,27.0
2019-09-29,23.0
2019-10-06,24.829937198902158
2019-10-20,30.0
2019-10-27,32.0
2019-11-17,40.0
2019-12-01,36.0
2019-12-08,16.0
2019-12-15,40.226033817690364
2019-12-22,17.0
2020-03-01,22.0
2020-03-22,41.433410629849895
2020-04-05,52.0
2020-05-10,44.631458939244
2020-05-17,19.980913044205106
2020-05-24,30.0
2020-05-31,22.0
2020-06-14,19.594144928182317
2020-08-02,29.254449276250686
2020-09-06,24.0
2020-09-20,26.0
2020-09-27,31.263777779016106
2020-11-08,29.0
2020-11-22,24.0
2020-12-06,27.51865700553084
2020-12-13,43.0
2021-01-03,62.0
2021-01-17,33.46182608841021
2021-01-24,25.0
2021-01-31,20.0
2021-02-28,74.0
2021-03-07,35.0
2021-04-25,24.0
2021-05-02,28.754449276250686
2021-05-09,29.754449276250686
2021-05-30,54.59414492818232
2021-06-13,26.0
2021-07-25,23.0
2021-09-05,42.443169082879365
2021-09-12,51.414753624319054
2021-10-03,52.95249758564479
2018-03-11,41.60304348068369
2018-04-01,43.452067635380736
2018-05-13,72.11194203318506
2018-06-03,23.112801933713158
2018-07-15,51.772676331517474
2018-09-02,39.75401932598663
2018-09-30,20.33926570166758
2018-10-14,28.659874397804316
2018-10-21,27.735362320455792
2019-02-24,35.131458939244
2019-04-21,26.810850243107264
2019-06-23,65.64035749174538
2019-07-07,38.82950724863811
2019-08-18,19.414753624319054
2020-02-09,63.79133333704832
2020-02-16,16.641217392273475
2020-03-15,37.90499517128958
2020-04-12,15.716705314924948
2020-05-03,35.131458939244
2020-06-07,27.735362320455792
2020-07-19,15.716705314924948
2020-07-26,24.037314011061685
2020-08-09,28.659874397804316
2020-08-16,25.886338165758737
2020-08-23,39.75401932598663
2020-10-18,19.414753624319054
2020-10-25,37.90499517128958
2020-11-01,16.641217392273475
2021-01-10,19.414753624319054
2021-03-21,35.131458939244
2021-03-28,41.60304348068369
2021-04-11,31.433410629849895
2021-04-18,35.131458939244
2021-05-23,32.35792270719842
2021-08-01,56.39523671826011
2021-08-08,37.90499517128958
2021-09-19,23.112801933713158
2021-10-31,42.52755555803221
2021-11-14,35.131458939244
2021-12-26,25.886338165758737
2022-01-02,20.33926570166758
2022-01-16,56.39523671826011
2022-01-23,21.263777779016106
2022-01-30,20.33926570166758
2022-02-13,36.980483093941054
2022-02-20,33.28243478454695
2022-02-27,24.961826088410213
2022-03-20,25.886338165758737
2022-03-27,33.28243478454695
2022-04-03,22.188289856364634
2022-04-17,24.037314011061685
2022-05-08,33.28243478454695
2022-06-05,73.03645411053358
2022-06-26,30.50889855250137
2022-07-10,23.112801933713158
2022-07-24,66.5648695690939
2022-09-25,35.131458939244
2022-10-09,29.584386475152844
2022-10-30,21.263777779016106
2022-12-04,16.641217392273475
2022-12-11,44.37657971272927
