,MVT_GT_New York NY
2017-01-01,41.0
2017-01-08,54.0
2017-01-15,46.0
2017-01-22,41.0
2017-01-29,23.0
2017-02-12,16.0
2017-02-19,41.0
2017-02-26,28.0
2017-03-05,27.0
2017-03-12,34.0
2017-03-19,49.0
2017-03-26,32.0
2017-04-02,43.0
2017-04-09,29.0
2017-04-16,47.0
2017-04-23,17.0
2017-04-30,30.0
2017-05-07,14.0
2017-05-14,39.0
2017-05-21,35.0
2017-05-28,32.0
2017-06-04,52.0
2017-06-11,31.0
2017-06-18,33.0
2017-06-25,35.0
2017-07-02,34.0
2017-07-09,31.0
2017-07-16,35.0
2017-07-23,16.0
2017-07-30,36.0
2017-08-06,51.0
2017-08-13,26.0
2017-08-20,34.0
2017-08-27,27.0
2017-09-03,34.0
2017-09-10,27.0
2017-09-17,17.0
2017-09-24,45.0
2017-10-01,35.0
2017-10-08,34.0
2017-10-15,37.0
2017-10-22,65.0
2017-10-29,32.0
2017-11-05,35.0
2017-11-12,100.0
2017-11-19,35.0
2017-11-26,29.0
2017-12-10,22.0
2017-12-17,78.0
2017-12-24,32.0
2017-12-31,29.0
2018-01-07,36.178343588805646
2018-01-14,16.032291353193195
2018-01-21,31.14183052990253
2018-01-28,29.796326176934826
2018-02-04,51.287882765514986
2018-02-11,42.13760882419261
2018-02-18,37.1010957652895
2018-02-25,33.91008705935409
2018-03-04,29.796326176934826
2018-03-11,10.073026117806226
2018-03-18,27.02806964748327
2018-03-25,22.91430876506401
2018-04-01,48.09687405957958
2018-04-08,49.01962623606343
2018-04-15,51.787882765514986
2018-04-22,23.83706094154786
2018-04-29,18.80054788264475
2018-05-06,27.950821823967125
2018-05-13,25.182565294515566
2018-05-20,19.7233000591286
2018-05-27,46.25136970661187
2018-06-03,56.8243958244181
2018-06-10,45.82861753012802
2018-06-17,61.860908883321216
2018-06-24,33.91008705935409
2018-07-01,20.14605223561245
2018-07-08,21.068804412096306
2018-07-15,38.023847941773354
2018-07-22,31.14183052990253
2018-07-29,29.796326176934826
2018-08-05,49.942378412547285
2018-08-12,32.987334882870236
2018-08-19,30.21907835341868
2018-08-26,19.7233000591286
2018-09-02,27.950821823967125
2018-09-09,6.882017411870818
2018-09-16,48.09687405957958
2018-09-23,37.1010957652895
2018-09-30,35.25559141232179
2018-10-07,36.178343588805646
2018-10-14,35.75559141232179
2018-10-21,32.987334882870236
2018-10-28,27.950821823967125
2018-11-04,27.950821823967125
2018-11-11,42.13760882419261
2018-11-18,16.955043529677045
2018-11-25,34.83283923583794
2018-12-02,38.023847941773354
2018-12-09,31.64183052990253
2018-12-16,29.796326176934826
2018-12-23,31.14183052990253
2018-12-30,40.7921044712249
2019-01-06,39.869352294741056
2019-01-13,10.99577829429008
2019-01-20,24.259813118031715
2019-01-27,35.25559141232179
2019-02-03,18.80054788264475
2019-02-10,34.83283923583794
2019-02-17,39.869352294741056
2019-02-24,19.2233000591286
2019-03-03,21.068804412096306
2019-03-10,32.987334882870236
2019-03-17,26.605317470999417
