,MVT_GT_Nashville TN
2017-01-01,46.0
2017-03-05,29.0
2017-03-26,100.0
2017-04-02,33.0
2017-04-23,38.0
2017-04-30,79.0
2017-05-07,32.0
2017-05-21,65.0
2017-05-28,67.0
2017-06-04,51.0
2017-06-11,82.0
2017-06-18,29.0
2017-07-02,35.0
2017-07-30,43.0
2017-08-13,54.0
2017-08-20,44.0
2017-08-27,38.0
2017-09-10,30.0
2017-09-17,67.0
2017-10-01,43.0
2017-10-15,91.0
2017-11-05,42.0
2017-12-03,96.0
2017-12-24,68.0
2018-01-21,31.902241812640558
2018-01-28,90.72200015469659
2018-02-11,48.850307775605856
2018-02-25,64.30142868192613
2018-03-11,26.917516529415472
2018-03-18,29.908351699350522
2018-04-08,40.874747322445714
2018-05-06,30.40529675599554
2018-05-27,71.78004407844125
2018-06-17,40.874747322445714
2018-07-08,44.862527549025785
2018-07-15,25.920571472770455
2018-07-22,60.31364845534606
2018-08-26,61.81059351199108
2018-09-09,97.70061555121171
2018-09-16,31.902241812640558
2018-10-07,28.911406642705508
2018-10-14,52.83808800218593
2018-12-02,83.24338475818146
2018-12-09,58.819758342056026
2018-12-16,23.92668135948042
2018-12-30,25.920571472770455
2019-01-06,99.19450566450175
2019-01-13,56.325868228766
2019-01-20,50.34419788889589
2019-01-27,29.908351699350522
2019-02-03,63.304483625281115
2019-03-10,23.92668135948042
2019-03-24,57.822813285411016
2019-04-07,29.908351699350522
2019-04-21,31.902241812640558
2019-05-12,44.862527549025785
2019-06-16,53.835033058830945
2019-06-23,61.81059351199108
2019-07-07,25.920571472770455
2019-07-21,97.20061555121171
2019-07-28,31.902241812640558
2019-08-11,20.935846189545366
2019-08-25,46.35641766231582
2019-09-08,23.92668135948042
2019-10-13,42.86863743573575
2019-11-10,31.402241812640558
2019-12-15,20.935846189545366
2019-12-22,22.4297363028354
2019-12-29,51.84114294554091
2020-01-12,51.84114294554091
2020-02-16,39.377802265800696
2020-02-23,22.9297363028354
2020-03-29,44.862527549025785
2020-04-12,45.8594726056708
2020-04-19,24.923626416125437
2020-05-03,45.8594726056708
2020-05-17,84.24032981482648
2020-05-24,60.31364845534606
2020-05-31,80.75254958824641
2020-06-28,41.87169237909073
2020-08-09,27.91446158606049
2020-08-23,21.932791246190384
2020-08-30,23.42668135948042
2020-09-06,52.83808800218593
2020-09-13,24.423626416125437
2020-09-20,31.902241812640558
2020-11-01,42.36863743573575
2020-12-06,26.917516529415472
2020-12-20,51.84114294554091
2021-01-10,27.91446158606049
2021-01-24,23.42668135948042
2021-02-21,70.28309902179623
2021-03-21,23.92668135948042
2021-04-04,57.322813285411016
2021-05-02,68.7892089085062
2021-05-16,38.88085720915568
2021-06-20,26.917516529415472
2021-07-11,27.91446158606049
2021-07-25,38.38085720915568
2021-08-29,51.84114294554091
2021-09-05,64.80142868192613
2021-09-26,59.816703398701044
2021-10-10,41.37169237909073
2021-10-17,84.74032981482648
2021-10-31,25.920571472770455
2021-11-07,34.89307698257561
2021-11-14,38.88085720915568
2021-11-28,29.908351699350522
2021-12-19,65.79837373857114
2021-12-26,45.8594726056708
2022-01-16,98.39512121571344
2022-01-23,31.804483625281115
2022-01-30,35.78004407844126
2022-02-06,33.792263851861186
2022-02-13,53.67006611766188
2022-02-20,63.60896725056223
2022-02-27,32.79837373857115
2022-04-10,26.83503305883094
2022-04-17,55.65784634424195
2022-04-24,20.87169237909073
2022-05-01,24.84725283225087
2022-05-08,28.822813285411012
2022-05-15,37.76782430502132
2022-05-22,34.78615396515122
2022-06-19,33.792263851861186
2022-06-26,50.688395777791776
2022-07-03,79.51120906320278
2022-07-10,99.38901132900348
2022-07-17,67.58452770372237
2022-07-24,31.804483625281115
2022-08-07,53.67006611766188
2022-08-21,77.52342883662271
2022-08-28,49.69450566450174
2022-09-04,26.83503305883094
2022-10-09,66.59063759043234
2022-10-23,34.78615396515122
2022-10-30,25.841142945540906
2022-11-06,27.828923172120977
2022-11-20,70.56619804359248
2022-11-27,36.77393419173129
2022-12-11,71.56008815688251
