,MVT_GT_Philadelphia PA
2017-01-01,30.0
2017-01-08,38.0
2017-01-15,40.0
2017-01-22,57.0
2017-01-29,19.0
2017-02-05,71.0
2017-02-12,46.0
2017-02-19,24.0
2017-02-26,22.0
2017-03-05,24.0
2017-04-02,50.0
2017-04-23,61.0
2017-04-30,54.0
2017-05-07,49.0
2017-05-14,37.0
2017-05-28,18.0
2017-06-04,21.0
2017-06-11,17.0
2017-06-18,23.0
2017-06-25,28.0
2017-07-02,59.0
2017-07-09,25.0
2017-07-30,26.0
2017-08-06,29.0
2017-08-13,28.0
2017-08-20,57.0
2017-08-27,68.0
2017-09-03,38.0
2017-09-10,15.0
2017-10-15,23.0
2017-10-22,31.0
2017-10-29,18.0
2017-12-10,14.0
2017-12-17,50.0
2017-12-24,28.0
2017-12-31,27.0
2018-01-07,30.286423408789176
2018-01-14,36.9491317002628
2018-01-21,43.111839991736424
2018-01-28,51.82878438036792
2018-02-04,22.06947902015768
2018-02-11,23.596597068736617
2018-02-18,40.030485845999614
2018-02-25,24.623715117315555
2018-03-04,25.150833165894493
2018-03-11,15.906770728684059
2018-03-18,41.05760389457855
2018-03-25,95.9677424206833
2018-04-08,21.042360971578745
2018-04-15,44.13895804031536
2018-04-29,45.1660760888943
2018-05-06,29.25930536021024
2018-05-13,48.24743023463111
2018-05-20,40.530485845999614
2018-05-27,26.17795121447343
2018-06-03,24.123715117315555
2018-06-17,65.1813190118941
2018-06-24,28.732187311631304
2018-07-01,25.650833165894493
2018-07-08,42.08472194315749
2018-07-15,15.906770728684059
2018-07-29,37.97624974884174
2018-08-05,14.87965268010512
2018-08-12,37.97624974884174
2018-08-19,20.015242922999807
2018-08-26,13.852534631526183
2018-09-09,31.813541457368117
2018-09-23,48.74743023463111
2018-09-30,33.367777554525986
2018-10-07,55.93725657468367
2018-10-28,45.1660760888943
2018-11-04,42.08472194315749
2018-11-18,36.9491317002628
2018-12-02,20.015242922999807
2018-12-09,32.84065950594705
2018-12-16,31.313541457368117
2018-12-23,17.961006825841935
2018-12-30,23.596597068736617
2019-01-06,35.42201365168387
2019-01-13,37.97624974884174
2019-01-27,57.99149267184154
2019-02-03,53.3830204775258
2019-02-17,56.96437462326261
2019-02-24,31.813541457368117
2019-03-03,45.1660760888943
2019-03-10,27.705069263052366
2019-03-17,21.042360971578745
2019-03-31,47.72031218605217
2019-04-14,33.867777554525986
2019-04-28,46.193194137473235
2019-05-05,13.852534631526183
2019-05-26,18.98812487442087
2019-06-02,30.786423408789176
2019-06-30,25.150833165894493
2019-07-07,25.150833165894493
