,MVT_GT_Memphis TN
2017-01-01,18.0
2017-01-08,27.0
2017-01-22,48.0
2017-02-26,18.0
2017-04-09,39.0
2017-04-30,21.0
2017-05-21,100.0
2017-07-23,35.0
2017-07-30,25.0
2017-08-27,25.0
2017-09-10,19.0
2017-10-08,18.0
2017-10-29,42.0
2017-11-26,50.0
2018-01-07,41.89215176472398
2018-01-21,23.10675098040221
2018-02-04,29.701884575176134
2018-03-04,27.041209477135915
2018-03-11,20.94607588236199
2018-04-01,22.71985928105547
2018-04-22,25.767426078442433
2018-05-20,20.94607588236199
2018-07-29,17.89850908497503
2018-08-05,66.27268614381967
2018-08-12,39.23147666668376
2018-10-28,24.880534379095693
2018-12-09,45.32661026145769
2019-01-27,17.89850908497503
2019-02-03,20.94607588236199
2019-02-24,29.201884575176134
2019-04-21,39.23147666668376
2019-05-12,47.9872853594979
2019-05-19,77.18916993467404
2019-06-09,30.975667973869616
2019-06-23,27.041209477135915
2019-07-14,19.17229248366851
2019-08-25,34.910126470603316
2019-09-01,34.910126470603316
2019-09-08,17.89850908497503
2019-10-13,17.011617385628288
2019-10-20,23.60675098040221
2019-12-29,38.84458496733702
2020-01-26,59.79066084969901
2020-02-02,34.023234771256575
2020-02-23,25.267426078442433
2020-03-29,18.28540078432177
2020-04-26,17.011617385628288
2020-05-10,20.05918418301525
2020-06-14,17.011617385628288
2020-07-26,19.17229248366851
2020-08-09,20.05918418301525
2020-08-30,35.29701816995006
2020-09-13,29.701884575176134
2020-09-27,20.94607588236199
2020-11-22,17.011617385628288
2020-12-06,23.10675098040221
2020-12-13,24.880534379095693
2021-01-17,18.78540078432177
2021-02-07,73.75471143794033
2021-02-14,34.023234771256575
2021-02-21,16.12472568628155
2021-05-02,28.814992875829397
2021-06-20,34.910126470603316
2021-06-27,41.39215176472398
2021-07-11,29.201884575176134
2021-07-25,29.701884575176134
2021-08-01,21.33296758170873
2021-08-08,20.94607588236199
2021-10-03,40.1183683660305
2021-12-05,54.969310653618564
2021-12-12,17.011617385628288
2022-01-09,26.30863555557835
2022-02-13,20.118368366030502
2022-03-13,27.856202352965308
2022-03-20,19.34458496733702
2022-04-17,15.475667973869616
2022-05-08,50.29592091507625
2022-05-22,56.4861881046241
2022-06-26,30.95133594773923
2022-07-17,46.42700392160884
2022-07-31,64.22402209155891
2022-08-21,45.65322052291537
2022-09-18,13.928101176482654
2022-10-16,67.31915568633283
2022-10-23,21.665935163417462
2022-12-11,44.105653725528406
2022-12-18,21.665935163417462
