,MVT_GT_Bakersfield CA
2017-04-02,44.0
2017-04-16,27.0
2017-04-30,28.0
2017-05-07,100.0
2017-06-04,42.0
2017-06-11,27.0
2017-06-18,82.0
2017-08-06,28.0
2017-08-13,30.0
2017-10-01,25.0
2017-10-15,59.0
2017-10-22,22.0
2017-11-12,40.0
2017-12-10,21.0
2017-12-17,94.0
2018-01-28,20.107746011307995
2018-02-04,30.661619016961996
2018-02-11,26.0558385979395
2018-03-18,30.161619016961996
2018-04-08,44.82127244163849
2018-06-17,58.48092586631499
2018-08-12,47.08474069305199
2018-08-26,25.134682514134994
2018-09-02,17.844277759894496
2018-09-23,24.713526430330496
2018-11-04,26.0558385979395
2018-11-11,30.161619016961996
2018-11-25,22.371214262721494
2018-12-02,16.92312167609
2018-12-16,17.844277759894496
2018-12-30,34.767399435984494
2019-01-06,42.05780419022499
2019-01-20,17.844277759894496
2019-02-24,37.03086768739799
2019-03-03,27.398150765548493
2019-03-17,54.875145447292496
2019-06-23,84.11560838044998
2019-07-21,23.792370346525995
2019-10-13,21.028902095112496
2019-10-20,26.976994681743996
2019-11-24,21.028902095112496
2020-01-26,21.028902095112496
2020-03-29,34.767399435984494
2020-05-31,31.082775100766497
2020-06-07,18.765433843698997
2020-06-28,18.265433843698997
2020-07-12,21.028902095112496
2020-09-13,20.107746011307995
2020-11-01,78.1675157938185
2020-11-22,31.082775100766497
2020-12-06,19.186589927503498
2021-02-07,48.92705286066099
2021-03-14,13.738497340871998
2021-04-18,20.107746011307995
2021-04-25,34.767399435984494
2021-05-23,44.82127244163849
2021-05-30,21.028902095112496
2021-06-06,66.27133062055549
2021-06-27,21.950058178916997
2021-07-11,25.634682514134994
2021-08-08,19.186589927503498
2021-08-29,26.976994681743996
2021-09-05,37.03086768739799
2021-09-26,48.42705286066099
2021-11-28,76.82520362620949
2021-12-12,20.107746011307995
2021-12-26,32.003931184570995
2022-01-30,20.215492022615994
2022-02-06,18.530867687397993
2022-02-20,24.427052860660993
2022-02-27,13.476994681743996
2022-03-13,24.427052860660993
2022-04-17,11.792370346525995
2022-05-08,18.530867687397993
2022-05-22,48.011793553712984
2022-05-29,23.58474069305199
2022-07-03,18.530867687397993
2022-08-07,15.161619016961996
2022-09-11,26.95398936348799
2022-09-25,23.58474069305199
2022-10-09,19.373179855006995
2022-10-30,29.48092586631499
2022-11-27,16.846243352179997
2022-12-04,82.54659242568198
2022-12-11,30.323238033923992
