,MVT_GT_Fresno-Visalia CA
2017-01-01,20.0
2017-01-08,100.0
2017-01-22,66.0
2017-03-19,46.0
2017-03-26,28.0
2017-05-07,40.0
2017-05-28,21.0
2017-07-02,40.0
2017-07-09,45.0
2017-09-17,26.0
2017-09-24,15.0
2017-10-15,45.0
2017-11-19,23.0
2017-12-03,47.0
2017-12-17,22.0
2018-01-07,27.916340480000358
2018-03-11,25.95659286068999
2018-05-13,67.09116667586294
2018-05-20,18.117602383448514
2018-06-24,69.0509142951733
2018-07-15,36.23520476689703
2018-07-29,58.772302388966274
2018-08-05,49.95343810206961
2018-08-12,17.137728573793325
2018-08-26,29.876088099310728
2018-09-02,28.896214289655546
2018-09-23,92.06788572689774
2018-12-02,20.577350002758884
2018-12-09,26.936466670345176
2018-12-16,22.03709762206925
2018-12-23,26.436466670345176
2018-12-30,26.936466670345176
2019-01-13,26.936466670345176
2019-03-03,18.117602383448514
2019-05-26,43.09432143448332
2019-06-02,22.03709762206925
2019-06-09,24.976719051034806
2019-06-30,23.016971431724436
2019-07-07,27.916340480000358
2019-07-28,25.95659286068999
2019-08-11,95.98738096551848
2019-09-15,34.77545714758665
2019-10-06,54.85280715034554
2019-10-20,48.97356429241442
2019-11-03,56.312554769655904
2019-11-10,36.23520476689703
2019-11-24,27.916340480000358
2019-12-08,17.137728573793325
2020-01-05,30.355961908965917
2020-01-12,18.117602383448514
2020-01-19,23.99684524137962
2020-01-26,21.057223812414065
2020-02-02,20.577350002758884
2020-02-09,20.077350002758884
2020-02-23,39.67482619586258
2020-04-05,34.27545714758665
2020-05-31,31.835835718621098
2020-07-05,23.99684524137962
2020-08-16,23.99684524137962
2020-08-23,29.876088099310728
2020-08-30,35.25533095724184
2020-11-15,16.157854764138143
2020-11-22,30.855961908965917
2020-12-06,21.057223812414065
2020-12-20,45.05406905379368
2021-01-10,25.95659286068999
2021-01-24,13.718233335172588
2021-02-14,85.20876905931145
2021-02-28,27.916340480000358
2021-03-14,17.637728573793325
2021-04-04,23.016971431724436
2021-06-20,40.15470000551777
2021-07-04,36.23520476689703
2021-07-25,44.0741952441385
2021-09-12,27.916340480000358
2021-09-19,31.335835718621098
2021-10-03,75.4100309627596
2022-01-09,25.913185721379982
2022-03-06,45.10813810758737
2022-03-20,53.745866681380704
2022-03-27,15.355961908965915
2022-04-03,80.61880002207106
2022-05-01,53.745866681380704
2022-05-22,15.355961908965915
2022-06-19,25.913185721379982
2022-09-25,32.631419056552566
2022-10-02,16.315709528276283
2022-11-06,35.51066191448368
