,MVT_GT_Omaha NE
2017-01-22,21.0
2017-03-19,46.0
2017-04-16,31.0
2017-05-07,19.0
2017-06-11,22.0
2017-07-02,39.0
2017-07-23,35.0
2017-08-20,16.0
2017-10-01,19.0
2017-10-08,47.0
2017-11-05,28.0
2017-12-24,27.0
2018-01-07,24.279774855975518
2018-01-28,39.147639769560826
2018-02-04,15.981853656384086
2018-02-18,18.70983114198164
2018-02-25,17.095842399182864
2018-04-29,41.37561725515838
2018-05-20,23.165786113176743
2018-06-10,27.00775234157307
2018-08-12,14.867864913585311
2018-08-19,15.981853656384086
2018-09-02,34.69168479836573
2018-09-30,19.823819884780413
2018-10-21,23.665786113176743
2018-12-30,17.095842399182864
2019-02-10,42.489605997957156
2019-02-17,39.147639769560826
2019-04-14,17.095842399182864
2019-05-05,58.471459654341245
2019-05-12,14.867864913585311
2019-05-19,22.05179737037797
2019-05-26,19.823819884780413
2019-06-23,27.00775234157307
2019-07-28,57.357470911542464
2019-08-25,23.165786113176743
2019-09-08,17.595842399182864
2019-10-06,47.94556096915226
2019-10-20,25.893763598774292
2019-11-03,39.147639769560826
2019-12-29,13.753876170786535
2020-01-12,24.279774855975518
2020-02-02,13.753876170786535
2020-04-12,23.165786113176743
2020-04-26,23.165786113176743
2020-05-17,34.19168479836573
2020-05-24,25.893763598774292
2020-07-19,23.165786113176743
2020-07-26,50.17353845474982
2020-09-06,24.279774855975518
2020-09-20,18.20983114198164
2020-10-11,34.69168479836573
2020-10-18,38.03365102676206
2020-10-25,15.981853656384086
2020-11-29,20.93780862757919
2021-01-10,24.779774855975518
2021-04-18,40.26162851235961
2021-04-25,29.735729827170623
2021-05-02,38.03365102676206
2021-05-16,14.867864913585311
2021-05-23,25.393763598774292
2021-06-06,18.20983114198164
2021-06-20,33.077696055566946
2021-09-05,61.199437139938794
2021-09-19,18.70983114198164
2021-10-10,47.44556096915226
2021-10-24,20.93780862757919
2021-11-14,46.83157222635349
2021-11-28,100.34707690949963
2022-01-16,51.575054395097176
2022-01-23,34.38336959673145
2022-01-30,52.803031880694725
2022-02-06,122.79774855975518
2022-02-20,22.103594740755934
2022-02-27,24.559549711951036
2022-03-20,15.963707312768173
2022-03-27,35.611347082329004
2022-04-24,27.01550468314614
2022-05-08,39.29527953912166
2022-06-05,28.243482168743693
2022-08-28,15.963707312768173
2022-09-04,19.64763976956083
2022-09-11,19.64763976956083
2022-09-25,20.87561725515838
2022-10-23,19.64763976956083
2022-12-04,18.419662283963277
2022-12-11,19.64763976956083
2022-12-25,25.787527197548588
