,MVT_GT_Louisville KY
2017-01-08,24.0
2017-01-15,45.0
2017-02-05,40.0
2017-02-26,57.0
2017-03-12,100.0
2017-03-19,33.0
2017-05-14,48.0
2017-05-21,25.0
2017-06-04,37.0
2017-06-11,53.0
2017-06-18,51.0
2017-07-02,45.0
2017-07-30,41.0
2017-08-13,42.0
2017-09-17,18.0
2017-10-01,67.0
2017-10-29,24.0
2017-11-12,29.0
2017-12-03,42.0
2018-01-07,33.03998857823975
2018-01-14,19.07578286108617
2018-02-04,20.94630857573037
2018-04-22,43.763142866104936
2018-05-06,17.705257146441973
2018-05-27,31.169462863595555
2018-08-26,17.205257146441973
2018-09-09,64.20945144183531
2018-09-16,26.99314857698506
2018-11-18,25.12262286234086
2018-12-09,63.77418858451321
2018-12-30,40.95735429413864
2019-01-27,16.769994289119875
2019-02-03,21.381571433052468
2019-02-10,47.939457152715434
2019-04-07,27.928411434307158
2019-05-26,43.263142866104936
2019-06-16,54.92156001129222
2019-07-14,26.057885719662963
2019-07-28,20.01104571840827
2019-08-04,24.187360005018764
2019-08-11,18.140520003764074
2019-08-25,26.99314857698506
2019-09-22,59.09787429790271
2019-10-06,21.381571433052468
2019-10-20,30.234200006273454
2019-10-27,32.104725720917656
2019-12-01,36.28104000752815
2019-12-15,36.78104000752815
2019-12-22,16.769994289119875
2020-03-01,21.881571433052468
2020-03-15,35.84577715020605
2020-03-22,20.01104571840827
2020-04-05,52.115771439325925
2020-04-26,33.03998857823975
2020-05-10,19.07578286108617
2020-05-17,14.899468574475678
2020-05-24,17.705257146441973
2020-05-31,21.881571433052468
2020-06-07,26.99314857698506
2020-06-14,17.705257146441973
2020-09-06,24.187360005018764
2020-09-20,26.057885719662963
2020-09-27,20.01104571840827
2020-11-08,28.86367429162926
2020-11-22,23.752097147696666
2020-12-06,31.169462863595555
2021-01-03,19.07578286108617
2021-01-17,17.205257146441973
2021-01-24,24.687360005018764
2021-01-31,20.01104571840827
2021-02-28,73.9973428723784
2021-03-07,34.910514292883946
2021-04-25,23.752097147696666
2021-05-02,26.99314857698506
2021-05-09,18.140520003764074
2021-05-30,87.02628573220987
2021-06-13,26.057885719662963
2021-07-25,23.252097147696666
2021-09-12,63.77418858451321
2021-10-03,67.9505028711237
2022-02-06,27.85682286861432
2022-02-20,25.245245724681727
2022-02-27,14.798937148951357
2022-03-06,17.41051429288395
2022-03-27,15.669462863595555
2022-04-03,15.669462863595555
2022-04-24,19.151565722172343
2022-05-08,29.597874297902713
2022-05-22,18.281040007528148
2022-06-19,32.209451441835306
2022-07-17,34.8210285857679
2022-08-21,21.763142866104936
2022-10-02,37.43260572970049
2022-10-09,20.89261715146074
2022-10-16,36.562080015056296
2022-12-18,28.727348583258518
