,MVT_GT_Los Angeles CA
2017-01-01,45.0
2017-01-08,63.0
2017-01-15,63.0
2017-01-22,44.0
2017-01-29,45.0
2017-02-05,43.0
2017-02-12,62.0
2017-02-19,62.0
2017-02-26,52.0
2017-03-05,51.0
2017-03-12,32.0
2017-03-19,66.0
2017-03-26,32.0
2017-04-02,56.0
2017-04-09,50.0
2017-04-16,39.0
2017-04-23,24.0
2017-04-30,35.0
2017-05-07,36.0
2017-05-14,43.0
2017-05-21,43.0
2017-05-28,59.0
2017-06-04,45.0
2017-06-11,63.0
2017-06-18,33.0
2017-06-25,60.0
2017-07-02,73.0
2017-07-09,52.0
2017-07-16,45.0
2017-07-23,50.0
2017-07-30,56.0
2017-08-06,34.0
2017-08-13,100.0
2017-08-20,51.0
2017-08-27,25.0
2017-09-03,43.0
2017-09-10,50.0
2017-09-17,36.0
2017-09-24,60.0
2017-10-01,62.0
2017-10-08,40.0
2017-10-15,47.0
2017-10-22,55.0
2017-10-29,84.0
2017-11-05,66.0
2017-11-12,80.0
2017-11-19,59.0
2017-11-26,82.0
2017-12-03,40.0
2017-12-10,31.0
2017-12-17,49.0
2017-12-24,51.0
2017-12-31,36.0
2018-01-07,20.270279840303868
2018-01-14,31.175690282569064
2018-01-21,50.90542907864641
2018-01-28,58.68921638823205
2018-02-04,59.22975743245857
2018-02-11,30.635149238342542
2018-02-18,58.68921638823205
2018-02-25,57.648675344005525
2018-03-04,54.027052211325966
2018-03-11,49.86488803441989
2018-03-18,35.83785445947514
2018-03-25,48.324346990193376
2018-04-01,67.0135447420442
2018-04-08,51.94597012287293
2018-04-15,57.148675344005525
2018-04-22,30.135149238342542
2018-04-29,55.06759325555249
2018-05-06,72.21624996317681
2018-05-13,44.662182813287295
2018-05-20,73.75679100740331
2018-05-27,38.9594775921547
2018-06-03,68.05408578627072
2018-06-10,52.48651116709945
2018-06-17,48.824346990193376
2018-06-24,49.36488803441989
2018-07-01,29.094608194116024
2018-07-08,28.054067149889505
2018-07-15,70.13516787472376
2018-07-22,49.86488803441989
2018-07-29,32.21623132679558
2018-08-05,48.324346990193376
2018-08-12,60.770298476685085
2018-08-19,47.783805945966854
2018-08-26,51.94597012287293
2018-09-02,54.027052211325966
2018-09-09,61.8108395209116
2018-09-16,43.12164176906077
2018-09-23,72.21624996317681
2018-09-30,46.24326490174033
2018-10-07,36.378395503701654
2018-10-14,46.24326490174033
2018-10-21,54.027052211325966
2018-10-28,60.770298476685085
2018-11-04,56.60813429977901
2018-11-11,44.162182813287295
2018-11-18,49.86488803441989
2018-11-25,46.24326490174033
2018-12-02,60.270298476685085
2018-12-09,58.18921638823205
2018-12-16,51.94597012287293
2018-12-23,72.71624996317681
2018-12-30,58.68921638823205
2019-01-06,67.5135447420442
2019-01-13,21.810820884530386
2019-01-20,35.83785445947514
2019-01-27,78.45949622853591
2019-02-03,83.62166040544199
2019-02-10,43.62164176906077
2019-02-17,50.90542907864641
2019-02-24,49.86488803441989
2019-03-03,61.3108395209116
2019-03-10,22.85136192875691
2019-03-17,61.8108395209116
2019-03-24,43.12164176906077
2019-03-31,64.93246265359116
2019-04-07,11.945951486491714
2019-04-14,46.24326490174033
2019-04-21,37.91893654792818
2019-04-28,47.283805945966854
2019-05-05,57.148675344005525
2019-05-12,61.8108395209116
2019-05-19,70.13516787472376
2019-05-26,43.12164176906077
2019-06-02,44.162182813287295
2019-06-09,44.162182813287295
2019-06-16,32.21623132679558
2019-06-23,59.72975743245857
2019-06-30,32.21623132679558
2019-07-07,56.60813429977901
2019-07-14,45.70272385751382
2019-07-21,28.054067149889505
2019-07-28,45.20272385751382
2019-08-04,40.00001863638121
2019-08-11,52.98651116709945
2019-08-18,72.71624996317681
2019-08-25,61.8108395209116
2019-09-01,71.17570891895028
2019-09-08,52.98651116709945
2019-09-15,56.10813429977901
2019-09-22,47.783805945966854
2019-09-29,60.770298476685085
2019-10-06,25.972985061436464
2019-10-13,29.094608194116024
2019-10-20,48.824346990193376
2019-10-27,73.25679100740331
2019-11-03,54.027052211325966
2019-11-10,34.797313415248624
2019-11-17,44.162182813287295
2019-11-24,18.189197751850827
2019-12-01,42.08110072483426
2019-12-08,50.40542907864641
2019-12-15,16.60811566339779
2019-12-22,44.162182813287295
2019-12-29,33.7567723710221
2020-01-05,55.06759325555249
2020-01-12,50.90542907864641
2020-01-19,65.97300369781769
2020-01-26,48.824346990193376
2020-02-02,52.48651116709945
2020-02-09,49.86488803441989
2020-02-16,60.770298476685085
2020-02-23,62.85138056513813
2020-03-01,36.378395503701654
2020-03-08,49.86488803441989
2020-03-15,31.175690282569064
2020-03-22,29.094608194116024
2020-03-29,44.162182813287295
2020-04-05,49.86488803441989
2020-04-12,43.62164176906077
2020-04-19,25.972985061436464
2020-04-26,78.95949622853591
2020-05-03,63.391921609364644
2020-05-10,45.20272385751382
2020-05-17,48.824346990193376
2020-05-24,70.13516787472376
2020-05-31,65.97300369781769
2020-06-07,30.635149238342542
2020-06-14,34.797313415248624
2020-06-21,52.98651116709945
2020-06-28,48.324346990193376
2020-07-05,51.94597012287293
2020-07-12,46.74326490174033
2020-07-19,72.21624996317681
2020-07-26,63.891921609364644
2020-08-02,47.283805945966854
2020-08-09,43.12164176906077
2020-08-16,43.12164176906077
2020-08-23,46.24326490174033
2020-08-30,22.35136192875691
2020-09-06,33.2567723710221
2020-09-13,38.9594775921547
2020-09-20,23.891902972983427
2020-09-27,85.20274249389503
2020-10-04,51.94597012287293
2020-10-11,36.378395503701654
2020-10-18,48.324346990193376
2020-10-25,24.932444017209946
2020-11-01,45.70272385751382
2020-11-08,59.72975743245857
2020-11-15,35.83785445947514
2020-11-22,44.662182813287295
2020-11-29,37.91893654792818
2020-12-06,42.08110072483426
2020-12-13,54.027052211325966
2020-12-20,50.90542907864641
2020-12-27,50.40542907864641
2021-01-03,67.0135447420442
2021-01-10,59.22975743245857
2021-01-17,33.7567723710221
2021-01-24,52.98651116709945
2021-01-31,72.71624996317681
2021-02-07,48.824346990193376
2021-02-14,47.283805945966854
2021-02-21,38.9594775921547
2021-02-28,51.94597012287293
2021-03-07,38.4594775921547
2021-03-14,76.87841414008287
2021-03-21,43.12164176906077
2021-03-28,44.162182813287295
2021-04-04,69.09462683049725
2021-04-11,42.58110072483426
2021-04-18,46.74326490174033
2021-04-25,60.270298476685085
2021-05-02,24.932444017209946
2021-05-09,51.94597012287293
2021-05-16,49.86488803441989
2021-05-23,75.33787309585637
2021-05-30,69.09462683049725
2021-06-06,54.027052211325966
2021-06-13,57.148675344005525
2021-06-20,22.85136192875691
2021-06-27,50.40542907864641
2021-07-04,69.09462683049725
2021-07-11,57.148675344005525
2021-07-18,38.9594775921547
2021-07-25,43.12164176906077
2021-08-01,61.8108395209116
2021-08-08,30.135149238342542
2021-08-15,40.00001863638121
2021-08-22,50.90542907864641
2021-08-29,71.67570891895028
2021-09-05,33.7567723710221
2021-09-12,67.0135447420442
2021-09-19,58.18921638823205
2021-09-26,49.86488803441989
2021-10-03,41.040559680607736
2021-10-10,40.00001863638121
2021-10-17,41.040559680607736
2021-10-24,64.93246265359116
2021-10-31,47.283805945966854
2021-11-07,48.824346990193376
2021-11-14,58.68921638823205
2021-11-21,44.162182813287295
2021-11-28,62.85138056513813
2021-12-05,70.63516787472376
2021-12-12,34.797313415248624
2021-12-19,57.648675344005525
2021-12-26,38.9594775921547
2022-01-02,75.67574619171272
2022-01-09,96.21630587232045
2022-01-16,68.10817157254144
2022-01-23,63.78384321872929
2022-01-30,91.8919775185083
2022-02-06,75.67574619171272
2022-02-13,56.21626859955801
2022-02-20,59.45951486491713
2022-02-27,40.000037272762434
2022-03-06,76.75682828016575
2022-03-13,65.94600739563536
2022-03-20,59.45951486491713
2022-03-27,44.32436562657459
2022-04-03,57.29735068801106
2022-04-10,60.54059695337017
2022-04-17,47.56761189193371
2022-04-24,76.75682828016575
2022-05-01,64.86492530718233
2022-05-08,78.91899245707182
2022-05-15,52.9730223341989
2022-05-22,54.05410442265194
2022-05-29,41.08111936121547
2022-06-05,42.162201449668515
2022-06-12,60.54059695337017
2022-06-19,48.648693980386746
2022-06-26,41.08111936121547
2022-07-03,44.32436562657459
2022-07-10,78.91899245707182
2022-07-17,65.94600739563536
2022-07-24,64.86492530718233
2022-07-31,48.648693980386746
2022-08-07,62.70276113027625
2022-08-14,89.72981334160222
2022-08-21,75.67574619171272
2022-08-28,60.54059695337017
2022-09-04,48.648693980386746
2022-09-11,47.56761189193371
2022-09-18,49.72977606883978
2022-09-25,77.8379103686188
2022-10-02,108.10820884530388
2022-10-09,67.0270894840884
2022-10-16,37.83787309585636
2022-10-23,74.59466410325967
2022-10-30,70.27033574944753
2022-11-06,73.51358201480663
2022-11-13,90.81089543005525
2022-11-20,37.83787309585636
2022-11-27,81.08115663397791
2022-12-04,43.24328353812155
2022-12-11,27.02705221132597
2022-12-18,51.89194024574586
2022-12-25,60.54059695337017
