,MVT_GT_Dallas-Ft. Worth TX
2017-01-08,33.0
2017-01-15,14.0
2017-01-22,27.0
2017-01-29,24.0
2017-02-05,25.0
2017-02-12,30.0
2017-02-26,38.0
2017-03-19,23.0
2017-03-26,30.0
2017-04-02,12.0
2017-04-09,19.0
2017-04-16,17.0
2017-04-23,47.0
2017-04-30,27.0
2017-05-07,24.0
2017-05-14,26.0
2017-05-21,34.0
2017-05-28,37.0
2017-06-04,30.0
2017-06-11,17.0
2017-06-18,29.0
2017-06-25,34.0
2017-07-16,23.0
2017-07-23,19.0
2017-07-30,34.0
2017-08-06,28.0
2017-08-13,19.0
2017-08-27,27.0
2017-09-03,23.0
2017-09-10,23.0
2017-09-17,20.0
2017-09-24,46.0
2017-10-01,59.0
2017-10-08,9.0
2017-10-15,36.0
2017-10-22,24.0
2017-10-29,50.0
2017-11-12,39.0
2017-11-19,20.0
2017-12-03,30.0
2017-12-10,44.0
2017-12-24,29.0
2018-01-07,27.780573239206024
2018-01-14,20.253278376003543
2018-01-21,37.40393405120425
2018-02-04,53.239097016815236
2018-02-11,24.366270132404075
2018-02-25,19.451967025602126
2018-03-04,32.74290932040584
2018-03-11,19.866270132404075
2018-03-25,32.74290932040584
2018-04-01,13.451967025602126
2018-04-08,30.29094229480372
2018-04-15,28.64028661960301
2018-04-22,51.335162965610984
2018-04-29,26.0
2018-05-06,27.753278376003543
2018-05-20,23.366270132404075
2018-05-27,37.96889283320691
2018-06-03,19.866270132404075
2018-06-10,13.989630944402304
2018-06-17,21.102622700802833
2018-06-24,24.0
2018-07-08,20.366270132404075
2018-07-15,24.479261888804608
2018-07-22,77.95852377760922
2018-07-29,24.715614457203365
2018-08-05,20.554589726404963
2018-08-12,21.328606213603898
2018-08-19,52.516925807604785
2018-08-26,34.3182371580062
2018-09-02,46.25983512801063
2018-09-09,21.564958782002655
2018-09-16,41.28057323920602
2018-09-23,32.16758148280549
2018-09-30,43.43122891440673
2018-10-07,36.39356499560655
2018-10-14,16.102622700802833
2018-10-21,50.07151553400975
2018-10-28,31.554589726404963
2018-11-04,56.937785666413816
2018-11-11,51.19487634600797
2018-11-18,32.0
2018-11-25,17.64028661960301
2018-12-02,32.0
2018-12-09,24.602622700802833
2018-12-16,36.74290932040584
2018-12-23,24.016925807604785
2018-12-30,46.17413823481258
2019-01-06,58.96889283320691
2019-01-13,24.903934051204253
2019-01-20,42.92085985880904
2019-01-27,44.03385161520957
2019-02-03,33.43122891440673
2019-02-10,59.84553202120868
2019-02-17,48.6468433716101
2019-02-24,31.0
2019-03-03,22.677950538403188
2019-03-10,61.297499046810806
2019-03-17,30.44159797000443
2019-03-24,26.403934051204253
2019-03-31,19.14028661960301
2019-04-14,30.328606213603898
2019-04-21,45.448154722011516
2019-05-05,79.70143309801506
2019-05-12,27.564958782002655
2019-05-19,45.92085985880904
2019-05-26,31.119548508407618
2019-06-09,39.61954850840762
2019-06-16,23.79094229480372
2019-06-30,41.3286062136039
2019-07-07,75.23909701681524
2019-07-14,42.205245401605666
2019-07-21,36.205245401605666
2019-07-28,34.0
2019-08-04,40.25983512801063
2019-08-11,44.297499046810806
2019-08-18,27.215614457203365
2019-08-25,43.54422067080726
2019-09-08,19.41430310680195
2019-09-22,24.0
2019-10-06,21.0
2019-10-20,22.64028661960301
2019-10-27,33.205245401605666
2019-11-03,37.307868102408506
2019-11-10,24.177950538403188
2019-11-17,27.167581482805492
2019-11-24,41.75983512801063
2019-12-01,68.08844134161453
2019-12-08,37.29094229480372
2019-12-15,28.516925807604785
