,MVT_GT_Omaha NE
2017-01-22,21.0
2017-03-19,46.0
2017-04-16,31.0
2017-05-07,19.0
2017-06-11,22.0
2017-07-02,39.0
2017-07-23,35.0
2017-08-20,16.0
2017-10-01,19.0
2017-11-05,28.0
2017-12-24,27.0
2018-01-07,24.292871870382044
2018-01-28,39.16859499261127
2018-02-04,15.990366715748328
2018-02-18,18.719653902786533
2018-02-25,17.105010309267428
2018-04-29,40.783238586130366
2018-05-20,23.17822827686294
2018-06-10,27.022159057420247
2018-08-19,15.990366715748328
2018-09-02,34.710020618534855
2018-09-30,19.834297496305634
2018-10-21,23.67822827686294
2018-12-30,17.105010309267428
2019-02-17,39.16859499261127
2019-04-14,17.105010309267428
2019-05-05,58.5028924889169
2019-05-12,14.875723122229225
2019-05-19,22.06358468334384
2019-05-26,19.834297496305634
2019-06-23,27.022159057420247
2019-07-28,57.3882488953978
2019-09-08,17.605010309267428
2019-09-15,19.834297496305634
2019-10-06,47.97110014724498
2019-10-20,25.907515463901145
2019-11-03,39.16859499261127
2019-12-29,13.761079528710123
2020-01-12,24.292871870382044
2020-02-02,13.761079528710123
2020-04-12,23.17822827686294
2020-04-26,23.17822827686294
2020-05-17,34.210020618534855
2020-05-24,25.907515463901145
2020-07-19,23.17822827686294
2020-07-26,50.20038733428319
2020-09-06,24.292871870382044
2020-09-20,18.219653902786533
2020-10-11,34.710020618534855
2020-10-18,38.05395139909217
2020-10-25,15.990366715748328
2020-11-29,20.948941089824736
2021-01-10,24.792871870382044
2021-04-04,18.719653902786533
2021-04-18,40.283238586130366
2021-04-25,29.75144624445845
2021-05-02,15.990366715748328
2021-05-09,20.448941089824736
2021-05-16,14.875723122229225
2021-05-23,25.407515463901145
2021-06-06,18.219653902786533
2021-06-20,33.09537702501576
2021-07-11,18.719653902786533
2021-08-22,24.292871870382044
2021-09-05,61.23217967595511
2021-09-19,18.719653902786533
2021-10-10,47.47110014724498
2021-10-24,20.948941089824736
2021-11-28,100.40077466856638
2022-01-16,51.63006185560458
2022-01-23,34.42004123706972
2022-01-30,52.85934904264278
2022-02-06,122.92871870382042
2022-02-20,22.127169366687678
2022-02-27,24.585743740764087
2022-03-20,15.980733431496656
2022-03-27,35.64932842410792
2022-04-24,27.044318114840493
2022-05-08,39.33718998522254
2022-05-15,36.87861561114613
2022-06-05,28.2736053018787
2022-08-28,15.980733431496656
2022-09-11,19.66859499261127
2022-09-25,20.89788217964947
2022-10-23,19.66859499261127
2022-12-04,18.439307805573065
2022-12-11,19.66859499261127
2022-12-25,25.81503092780229
