,MVT_GT_San Antonio TX
2017-01-22,33.0
2017-02-12,22.0
2017-02-19,49.0
2017-02-26,24.0
2017-03-05,30.0
2017-03-19,31.0
2017-03-26,54.0
2017-04-02,20.0
2017-04-23,48.0
2017-05-14,32.0
2017-05-21,25.0
2017-05-28,22.0
2017-06-04,28.0
2017-06-18,41.0
2017-07-09,40.0
2017-07-16,28.0
2017-07-23,38.0
2017-08-13,29.0
2017-09-03,64.0
2017-10-01,19.0
2017-10-29,24.0
2017-11-05,79.0
2017-11-12,23.0
2017-12-03,30.0
2017-12-31,20.0
2018-02-04,24.0
2018-03-11,36.29614021016112
2018-03-18,28.0
2018-04-08,45.0
2018-04-29,26.0
2018-05-06,21.0
2018-06-03,19.0
2018-06-24,22.0
2018-07-08,61.626432648864125
2018-07-29,24.0
2018-08-12,62.05239759632385
2018-08-26,68.0
2018-09-02,36.1047951926477
2018-09-09,31.4350876313507
2018-10-07,30.743742613837274
2018-10-14,18.0
2018-10-21,34.33941512259399
2018-10-28,38.24374261383727
2019-01-13,30.4350876313507
2019-03-17,29.14807010508056
2019-03-31,43.41345017513427
2019-04-14,56.83941512259399
2019-04-28,23.0
2019-05-12,49.0
2019-05-19,48.0
2019-05-26,34.0
2019-06-23,42.0
2019-07-07,89.1446780166461
2019-07-14,25.743742613837274
2019-07-28,33.0
2019-08-04,29.22210515762084
2019-08-25,49.0
2019-09-15,29.0
2019-09-22,36.0
2019-10-06,31.0
2019-10-13,61.31777766637755
2019-11-24,18.0
2019-12-08,25.126432648864128
2019-12-15,22.0
2020-01-12,15.0
2020-02-02,22.0
2020-02-16,74.40093540280881
2020-02-23,23.0
2020-03-01,48.700467701404406
2020-03-15,26.626432648864128
2020-03-22,23.456725087567136
2020-04-19,20.0
2020-05-10,13.0
2020-05-24,27.0
2020-05-31,17.956725087567136
2020-06-07,50.0
2020-06-14,21.0
2020-07-05,18.456725087567136
2020-07-12,43.64807010508056
2020-07-19,41.6047951926477
2020-08-02,20.05239759632385
2020-08-16,38.700467701404406
2020-09-06,15.0
2020-09-20,31.530760140107414
2020-10-18,136.06725087567133
2020-11-01,25.530760140107414
2020-11-22,32.31777766637755
2020-11-29,59.82690035026854
2021-01-03,37.58315773643126
2021-01-24,23.55239759632385
2021-02-21,21.0
2021-02-28,43.0
2021-03-07,23.0
2021-03-14,25.0
2021-03-21,39.50912268389098
2021-04-25,27.339415122593987
2021-05-02,38.83941512259399
2021-05-16,45.0
2021-05-30,25.14807010508056
2021-06-20,49.0
2021-07-04,25.0
2021-07-18,79.0
2021-08-01,25.0
2021-08-08,28.64807010508056
2021-09-05,26.0
2021-09-19,29.0
2021-10-10,27.243742613837274
2021-10-24,34.0
2021-10-31,18.0
2021-11-07,51.0
2021-11-14,40.0
2021-11-21,24.0
2021-12-05,24.0
2021-12-26,28.4350876313507
2018-01-21,39.44421031524168
2018-02-11,70.12304056042966
2018-03-04,30.678830245187974
2018-03-25,32.8701752627014
2018-04-15,30.678830245187974
2018-05-13,72.31438557794309
2018-05-27,48.20959038529539
2018-06-17,37.252865297728256
2018-07-01,56.974970455349094
2018-07-22,39.44421031524168
2018-08-05,24.104795192647696
2018-09-16,24.104795192647696
2018-11-04,48.20959038529539
2018-11-18,46.018245367781965
2018-12-23,74.50573059545651
2018-12-30,48.20959038529539
2019-01-06,46.018245367781965
2019-01-27,37.252865297728256
2019-02-03,28.487485227674547
2019-02-17,39.44421031524168
2019-03-10,46.018245367781965
2019-04-07,43.82690035026854
2019-06-02,46.018245367781965
2019-07-21,37.252865297728256
2019-08-11,72.31438557794309
2019-08-18,30.678830245187974
2019-09-29,52.59228042032224
2019-10-20,26.29614021016112
2019-11-17,24.104795192647696
2020-01-19,26.29614021016112
2020-01-26,19.72210515762084
2020-03-08,19.72210515762084
2020-04-05,28.487485227674547
2020-07-26,56.974970455349094
2020-08-09,32.8701752627014
2020-08-23,17.530760140107414
2020-09-27,19.72210515762084
2020-11-15,32.8701752627014
2020-12-20,76.69707561296994
2021-01-31,48.20959038529539
2021-07-11,32.8701752627014
2021-09-12,24.104795192647696
2021-09-26,70.12304056042966
2022-01-09,28.487485227674547
2022-02-20,37.252865297728256
2022-02-27,30.678830245187974
2022-03-06,24.104795192647696
2022-04-10,17.530760140107414
2022-04-17,19.72210515762084
2022-05-01,65.7403505254028
2022-05-08,72.31438557794309
2022-05-15,26.29614021016112
2022-05-22,30.678830245187974
2022-05-29,65.7403505254028
2022-06-05,48.20959038529539
2022-07-24,109.56725087567133
2022-07-31,26.29614021016112
2022-08-07,24.104795192647696
2022-08-14,28.487485227674547
2022-08-21,19.72210515762084
2022-09-11,24.104795192647696
2022-09-18,30.678830245187974
2022-09-25,46.018245367781965
2022-10-02,48.20959038529539
2022-10-09,43.82690035026854
2022-10-16,26.29614021016112
2022-10-30,76.69707561296994
2022-11-06,21.91345017513427
2022-11-13,35.06152028021483
2022-11-27,19.72210515762084
2022-12-04,50.40093540280882
2022-12-25,74.50573059545651
