,MVT_GT_Philadelphia PA
2017-01-01,50.0
2017-01-08,34.0
2017-01-15,42.0
2017-01-29,15.0
2017-02-05,46.0
2017-02-12,55.0
2017-02-19,71.0
2017-02-26,34.0
2017-03-05,26.0
2017-03-26,44.0
2017-04-02,25.0
2017-04-16,21.0
2017-04-23,80.0
2017-04-30,40.0
2017-05-07,32.0
2017-05-14,40.0
2017-05-21,29.0
2017-05-28,83.0
2017-06-04,26.0
2017-06-18,30.0
2017-06-25,19.0
2017-07-02,49.0
2017-07-09,39.0
2017-07-23,30.0
2017-08-06,51.0
2017-08-20,58.0
2017-09-03,34.0
2017-09-10,22.0
2017-09-17,21.0
2017-10-22,33.0
2017-10-29,26.0
2017-11-12,25.0
2017-11-19,35.0
2017-11-26,14.0
2017-12-10,33.0
2017-12-17,47.0
2017-12-24,100.0
2017-12-31,28.0
2018-01-07,31.324305743844622
2018-01-14,37.29136307081549
2018-01-21,28.34077708035919
2018-01-28,50.719987279252365
2018-02-04,52.209006388242656
2018-02-11,17.9011719809126
2018-02-18,46.24194906127179
2018-02-25,35.8023439618252
2018-03-04,25.857248416873755
2018-03-11,24.862738862378613
2018-03-25,81.04978346860185
2018-04-01,16.906662426417455
2018-04-08,51.21449683374751
2018-04-15,13.923133762932022
2018-04-22,18.895681535407746
2018-04-29,25.857248416873755
2018-05-06,35.3023439618252
2018-05-13,20.884700644398034
2018-05-20,35.8023439618252
2018-06-03,16.906662426417455
2018-06-17,25.857248416873755
2018-06-24,21.879210198893176
2018-07-01,15.412152871922311
2018-07-08,31.824305743844622
2018-07-15,13.923133762932022
2018-07-22,25.857248416873755
2018-07-29,19.89019108990289
2018-08-05,30.82979618934948
2018-08-12,31.324305743844622
2018-08-26,15.912152871922311
2018-09-09,55.692535051728086
2018-09-16,27.846267525864043
2018-09-23,70.11017836915525
2018-09-30,37.79136307081549
2018-10-07,22.873719753388322
2018-10-14,28.84077708035919
2018-10-28,43.75842039778635
2018-11-18,50.719987279252365
2018-11-25,23.868229307883468
2018-12-02,56.18704460622323
2018-12-09,25.857248416873755
2018-12-16,31.324305743844622
2018-12-30,35.8023439618252
2019-01-13,17.9011719809126
2019-01-27,23.868229307883468
2019-02-03,22.873719753388322
2019-02-17,31.824305743844622
2019-02-24,62.1541019331941
2019-03-03,79.06076435961155
2019-03-10,13.923133762932022
2019-03-24,33.81332485283491
2019-03-31,56.18704460622323
2019-04-28,25.857248416873755
2019-05-26,27.846267525864043
2019-06-23,16.906662426417455
2019-06-30,15.412152871922311
2019-07-07,19.39019108990289
2019-07-14,67.12664970566982
2019-07-21,29.835286634854334
2019-07-28,41.26940128879607
2019-08-04,39.78038217980578
2019-08-11,38.28587262531063
2019-08-18,24.862738862378613
2019-08-25,25.857248416873755
2019-09-01,48.730968170262074
2019-09-08,30.82979618934948
2019-09-15,25.857248416873755
2019-09-29,40.27489173430092
2019-10-06,20.884700644398034
2019-10-13,20.884700644398034
2019-10-20,46.74194906127179
2019-11-03,30.82979618934948
2019-11-10,67.12664970566982
2019-11-17,38.78587262531063
2019-11-24,20.884700644398034
2019-12-01,39.78038217980578
2019-12-08,15.912152871922311
2019-12-15,18.895681535407746
2019-12-22,44.252929952281505
2019-12-29,19.89019108990289
2020-01-05,25.857248416873755
2020-01-12,38.28587262531063
2020-01-19,63.148611487689244
2020-01-26,23.868229307883468
2020-02-02,53.203515942737795
2020-02-09,16.406662426417455
2020-02-16,48.230968170262074
2020-02-23,29.835286634854334
2020-03-01,56.18704460622323
2020-03-08,23.868229307883468
2020-03-15,26.851757971368897
2020-03-22,33.31332485283491
2020-03-29,22.873719753388322
2020-04-12,35.8023439618252
2020-04-19,21.879210198893176
2020-04-26,21.879210198893176
2020-05-17,25.357248416873755
2020-05-24,15.412152871922311
2020-05-31,35.8023439618252
2020-06-07,17.9011719809126
2020-06-14,30.82979618934948
2020-06-21,41.26940128879607
2020-06-28,17.4011719809126
2020-07-05,18.895681535407746
2020-07-12,14.917643317427167
2020-08-02,37.29136307081549
2020-08-09,41.26940128879607
2020-08-16,19.39019108990289
2020-08-23,22.373719753388322
2020-08-30,23.368229307883468
2020-09-06,37.79136307081549
2020-09-13,40.77489173430092
2020-09-20,48.730968170262074
2020-10-04,30.82979618934948
2020-10-11,26.851757971368897
2020-10-18,23.868229307883468
2020-10-25,62.1541019331941
2020-11-08,30.82979618934948
2020-11-15,29.835286634854334
2020-11-22,35.3023439618252
2020-11-29,55.192535051728086
2020-12-06,44.252929952281505
2020-12-13,24.862738862378613
2020-12-20,36.29685351632034
2020-12-27,87.0168407955727
2021-01-03,40.27489173430092
2021-01-10,27.346267525864043
2021-01-17,15.412152871922311
2021-01-24,28.84077708035919
2021-02-07,29.835286634854334
2021-02-14,59.67057326970867
2021-02-28,27.846267525864043
2021-03-07,50.719987279252365
2021-03-14,61.15959237869896
2021-03-21,51.21449683374751
2021-03-28,14.917643317427167
2021-04-04,43.75842039778635
2021-04-18,37.29136307081549
2021-04-25,18.895681535407746
2021-05-09,22.873719753388322
2021-05-16,21.379210198893176
2021-05-23,29.835286634854334
2021-05-30,33.81332485283491
2021-06-06,23.868229307883468
2021-06-13,20.384700644398034
2021-06-20,35.3023439618252
2021-06-27,29.835286634854334
