,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,37.0
2017-01-08,22.0
2017-01-15,21.0
2017-01-22,23.0
2017-01-29,24.0
2017-02-12,14.0
2017-02-19,27.0
2017-02-26,17.0
2017-03-05,15.0
2017-03-19,45.0
2017-03-26,26.0
2017-04-02,16.0
2017-04-23,36.0
2017-04-30,41.0
2017-05-21,36.0
2017-05-28,16.0
2017-06-04,21.0
2017-06-11,41.0
2017-06-18,58.0
2017-06-25,32.0
2017-07-02,23.0
2017-07-09,90.0
2017-08-06,31.0
2017-08-20,54.0
2017-08-27,28.0
2017-09-03,35.0
2017-09-17,22.0
2017-09-24,22.0
2017-10-01,14.0
2017-10-08,44.0
2017-10-15,29.0
2017-10-22,22.0
2017-11-12,35.0
2017-11-26,36.0
2017-12-03,53.0
2017-12-10,97.0
2017-12-17,42.0
2018-01-14,19.990803909214655
2018-01-21,58.94657994294846
2018-01-28,30.749121756169743
2018-02-04,15.387476770432624
2018-03-04,27.671626402083216
2018-03-11,23.06829926330118
2018-03-18,48.18826209599338
2018-03-25,22.042467478605673
2018-04-01,49.71409388068889
2018-04-08,15.887476770432624
2018-04-22,18.96497212451915
2018-04-29,27.171626402083216
2018-05-06,19.990803909214655
2018-05-13,30.749121756169743
2018-05-20,22.042467478605673
2018-05-27,32.30078532556075
2018-06-17,16.913308555128133
2018-06-24,39.98160781842931
2018-07-01,17.93914033982364
2018-07-08,62.02407529703499
2018-07-15,30.249121756169743
2018-07-22,17.93914033982364
2018-08-19,32.80078532556075
2018-08-26,19.990803909214655
2018-09-02,14.361644985737115
2018-09-16,35.87828067964728
2018-09-23,55.36908458886194
2018-09-30,22.042467478605673
2018-10-07,29.72328997147423
2018-10-21,35.87828067964728
2018-10-28,24.09413104799669
2018-11-11,25.1199628326922
2018-11-18,35.87828067964728
2018-11-25,22.042467478605673
2018-12-02,29.22328997147423
2018-12-09,16.913308555128133
2018-12-16,16.913308555128133
2018-12-23,50.7399256653844
2019-01-06,64.07573886642601
2019-01-13,18.46497212451915
2019-01-27,25.1199628326922
2019-02-03,27.671626402083216
2019-02-24,15.387476770432624
2019-03-10,89.6957016991182
2019-03-17,21.016635693910168
2019-03-24,39.98160781842931
2019-03-31,38.955776033733805
2019-04-07,25.1199628326922
2019-04-14,22.042467478605673
2019-05-05,31.774953540865248
2019-05-12,72.78239314399008
2019-05-26,25.1199628326922
2019-06-16,42.533271387820335
2019-06-23,25.1199628326922
2019-06-30,44.084934957211345
2019-07-07,31.274953540865248
2019-07-14,19.990803909214655
2019-07-21,58.94657994294846
2019-07-28,22.042467478605673
2019-08-18,26.645794617387708
2019-08-25,19.990803909214655
2019-09-01,73.80822492868558
2019-09-08,17.93914033982364
2019-09-22,39.98160781842931
2019-09-29,45.11076674190686
2019-10-06,28.197458186778725
2019-10-20,48.18826209599338
2019-11-03,37.9299442490383
2019-11-17,41.00743960312482
2019-11-24,31.774953540865248
2019-12-01,54.84325280416643
2019-12-08,21.016635693910168
2019-12-15,99.95401954607328
2019-12-29,43.05910317251584
2020-01-05,37.9299442490383
2020-01-12,62.02407529703499
2020-01-19,45.11076674190686
2020-01-26,30.249121756169743
2020-02-02,39.48160781842931
2020-02-16,19.990803909214655
2020-02-23,13.835813201041608
2020-03-08,42.033271387820335
2020-03-15,19.990803909214655
2020-03-22,44.084934957211345
2020-03-29,15.887476770432624
2020-04-12,15.887476770432624
2020-04-26,31.274953540865248
2020-05-10,15.887476770432624
2020-05-17,23.06829926330118
2020-05-24,15.887476770432624
2020-05-31,34.35244889495178
2020-06-07,35.87828067964728
2020-06-14,41.00743960312482
2020-06-21,37.4299442490383
2020-06-28,33.826617110256265
2020-07-19,39.98160781842931
2020-07-26,42.033271387820335
2020-08-02,54.84325280416643
2020-08-09,21.016635693910168
2020-08-16,35.87828067964728
2020-08-23,17.93914033982364
2020-08-30,31.774953540865248
2020-09-13,26.145794617387708
2020-09-20,15.887476770432624
2020-09-27,51.7657574500799
2020-10-04,26.145794617387708
2020-10-11,17.93914033982364
2020-10-25,14.861644985737115
2020-11-29,58.94657994294846
2020-12-06,85.09237456033617
2020-12-13,56.89491637355745
2020-12-20,28.197458186778725
2020-12-27,33.826617110256265
2021-01-03,40.50743960312482
2021-01-10,32.80078532556075
2021-01-17,24.09413104799669
2021-01-24,21.016635693910168
2021-01-31,24.09413104799669
2021-02-07,14.861644985737115
2021-02-14,49.21409388068889
2021-02-28,55.36908458886194
2021-03-07,56.89491637355745
2021-03-14,42.033271387820335
2021-03-21,24.09413104799669
2021-03-28,21.016635693910168
2021-04-11,30.249121756169743
2021-04-18,30.249121756169743
2021-04-25,16.913308555128133
2021-05-02,22.042467478605673
2021-05-09,34.85244889495178
2021-05-23,30.749121756169743
2021-05-30,38.955776033733805
2021-06-06,23.06829926330118
2021-06-20,24.09413104799669
2021-06-27,41.00743960312482
2021-07-11,19.990803909214655
2021-07-18,58.94657994294846
2021-07-25,21.016635693910168
2021-08-08,21.016635693910168
2021-08-15,34.85244889495178
2021-08-22,21.516635693910168
2021-09-05,44.084934957211345
2021-09-12,45.11076674190686
2021-09-19,17.93914033982364
2021-10-03,36.90411246434279
2021-10-10,16.913308555128133
2021-10-17,35.87828067964728
2021-10-24,34.85244889495178
2021-10-31,18.96497212451915
2021-11-07,17.93914033982364
