,MVT_GT_Chicago IL
2017-01-01,27.0
2017-01-08,19.0
2017-01-15,57.0
2017-01-22,11.0
2017-01-29,46.0
2017-02-05,22.0
2017-02-12,21.0
2017-02-19,23.0
2017-02-26,26.0
2017-03-05,44.0
2017-03-12,39.0
2017-03-19,33.0
2017-03-26,16.0
2017-04-02,20.0
2017-04-09,18.0
2017-04-23,41.0
2017-04-30,28.0
2017-05-07,31.0
2017-05-14,59.0
2017-05-21,34.0
2017-05-28,13.0
2017-06-04,23.0
2017-06-11,16.0
2017-06-18,16.0
2017-06-25,12.0
2017-07-02,99.0
2017-07-09,64.0
2017-07-16,49.0
2017-07-23,26.0
2017-07-30,31.0
2017-08-06,34.0
2017-08-13,27.0
2017-08-20,17.0
2017-08-27,23.0
2017-09-03,13.0
2017-09-10,47.0
2017-09-17,23.0
2017-09-24,17.0
2017-10-01,17.0
2017-10-08,20.0
2017-10-15,24.0
2017-10-22,37.0
2017-10-29,23.0
2017-11-05,47.0
2017-11-12,42.0
2017-11-19,14.0
2017-11-26,37.0
2017-12-10,34.0
2017-12-17,28.0
2017-12-24,29.0
2017-12-31,51.0
2018-01-07,29.23595653953152
2018-01-14,17.138319350759858
2018-01-21,22.17900151274805
2018-01-28,10.081364323976388
2018-02-04,26.711547242338607
2018-02-11,27.719683674736245
2018-02-18,34.276638701519715
2018-02-25,35.78477513391736
2018-03-04,20.662728647952775
2018-03-11,16.13018291836222
2018-03-18,48.890548755086655
2018-03-25,14.113910053566942
2018-04-01,65.02073167344888
2018-04-08,26.711547242338607
2018-04-15,34.776638701519715
2018-04-29,43.34986659309847
2018-05-06,55.947503781870125
2018-05-13,11.089500756374026
2018-05-27,15.122046485964582
2018-06-03,31.7522294043268
2018-06-10,26.711547242338607
2018-06-17,18.6464557831575
2018-06-24,25.20341080994097
2018-07-01,19.654592215555134
2018-07-08,14.113910053566942
2018-07-15,17.138319350759858
2018-07-22,30.744092971929163
2018-07-29,11.089500756374026
2018-08-05,26.711547242338607
2018-08-12,28.727820107133883
2018-08-19,33.26850226912208
2018-08-26,23.687137945145693
2018-09-02,34.776638701519715
2018-09-09,30.744092971929163
2018-09-16,28.227820107133883
2018-09-23,44.3580030254961
2018-09-30,29.73595653953152
2018-10-14,18.1464557831575
2018-10-21,22.67900151274805
2018-10-28,67.03700453824416
2018-11-11,26.711547242338607
2018-11-18,27.719683674736245
2018-12-02,35.78477513391736
2018-12-09,58.97191307906304
2018-12-16,53.931230917074856
2018-12-23,24.195274377543328
2018-12-30,54.93936734947249
2019-01-06,34.276638701519715
2019-01-13,22.67900151274805
2019-01-20,17.138319350759858
2019-01-27,60.988185943858326
2019-02-03,40.32545729590555
2019-02-10,39.81732086350791
2019-02-24,21.170865080350413
2019-03-03,38.30918443111027
2019-03-10,19.154592215555134
