,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-01,24.0
2017-01-08,20.0
2017-01-15,25.0
2017-02-12,35.0
2017-03-19,22.0
2017-03-26,32.0
2017-05-28,52.0
2017-09-10,30.0
2017-09-17,19.0
2017-10-08,48.0
2017-11-19,29.0
2017-12-31,68.0
2018-01-14,83.06214391215232
2018-01-21,20.39053597803808
2018-01-28,59.073063937493
2018-02-18,20.39053597803808
2018-03-25,23.989079974659326
2018-04-08,47.97815994931865
2018-04-22,31.985439966212432
2018-05-20,20.39053597803808
2018-06-03,22.189807976348703
2018-06-10,46.17888795100803
2018-07-08,19.091263979727458
2018-08-05,72.46723992397798
2018-08-19,19.091263979727458
2018-11-25,19.591263979727458
2018-12-02,28.88689596959119
2019-01-20,20.89053597803808
2019-02-24,19.591263979727458
2019-03-03,49.77743194762927
2019-03-10,78.16432791722046
2019-03-17,31.985439966212432
2019-04-14,35.58398396283368
2019-05-12,23.989079974659326
2019-05-19,84.36141591046295
2019-06-02,28.88689596959119
2019-06-16,35.58398396283368
2019-07-07,25.78835197296995
2019-07-28,28.88689596959119
2019-08-04,30.68616796790181
2019-08-11,59.573063937493
2019-08-18,27.087623971280568
2019-08-25,57.27379193918238
2019-09-22,33.784711964523055
2019-11-10,28.38689596959119
2019-11-17,28.38689596959119
2019-12-01,27.587623971280568
2019-12-08,71.96723992397798
2019-12-15,25.28835197296995
2020-01-26,22.189807976348703
2020-02-16,17.79199198141684
2020-02-23,26.587623971280568
2020-03-15,60.37233593580362
2020-03-29,14.693447984795595
2020-05-03,49.27743194762927
2020-06-07,20.89053597803808
2020-06-28,15.992719983106216
2020-07-05,46.67888795100803
2020-07-12,33.784711964523055
2020-07-19,52.87597594425051
2020-08-09,52.87597594425051
2020-08-16,31.985439966212432
2020-09-13,23.989079974659326
2020-09-20,35.58398396283368
2020-10-18,19.091263979727458
2020-11-22,32.48543996621243
2020-11-29,20.89053597803808
2020-12-13,89.25923190539481
2020-12-20,23.989079974659326
2021-01-03,28.88689596959119
2021-01-10,41.78107195607616
2021-01-17,25.78835197296995
2021-01-24,27.587623971280568
2021-01-31,56.47451994087176
2021-02-07,91.05850390370543
2021-02-21,46.17888795100803
2021-03-28,81.2628719138417
2021-04-11,25.28835197296995
2021-04-25,22.189807976348703
2021-05-16,27.087623971280568
2021-05-23,23.489079974659326
2021-06-06,28.88689596959119
2021-07-04,47.97815994931865
2021-07-11,59.073063937493
2021-07-18,100.35413589356916
2021-07-25,35.08398396283368
2021-08-01,41.78107195607616
2021-08-22,33.284711964523055
2021-09-12,23.989079974659326
2021-09-19,44.37961595269741
2021-10-31,73.7665119222886
2021-11-14,33.284711964523055
2021-11-21,43.080343954386784
2021-12-05,30.18616796790181
2021-12-12,94.15704790032669
2021-12-26,34.58398396283368
2022-02-06,159.85439966212434
2022-02-13,17.583983962833678
2022-02-20,31.970879932424868
2022-03-06,33.56942392904611
2022-04-10,36.7665119222886
2022-04-17,46.35777590201606
2022-05-15,41.56214391215233
2022-05-22,25.576703945939894
2022-05-29,15.985439966212434
2022-06-05,35.167967925667355
2022-06-19,54.35049588512227
2022-06-26,38.36505591890984
2022-07-10,38.36505591890984
2022-07-17,25.576703945939894
2022-07-24,36.7665119222886
2022-07-31,25.576703945939894
2022-08-21,20.781071956076165
2022-08-28,39.963599915531084
2022-09-04,30.372335935803623
2022-10-02,47.956319898637304
2022-10-30,123.08788773983574
2022-12-04,19.18252795945492
2022-12-11,59.14612787498601
2022-12-18,41.56214391215233
2022-12-25,43.16068790877357
