,MVT_GT_Austin TX
2017-01-29,16.0
2017-02-05,14.0
2017-02-19,22.0
2017-03-05,37.0
2017-03-19,36.0
2017-04-02,100.0
2017-04-16,14.0
2017-04-30,13.0
2017-05-07,19.0
2017-05-14,13.0
2017-06-04,54.0
2017-06-11,16.0
2017-07-16,14.0
2017-09-24,13.0
2017-10-01,57.0
2017-10-08,39.0
2017-11-05,12.0
2017-11-12,49.0
2017-11-19,29.0
2017-12-03,25.0
2017-12-24,22.0
2017-12-31,65.0
2018-01-14,17.86104981215813
2018-02-25,12.164208564979567
2018-03-11,20.0168389180918
2018-03-18,77.0263035311223
2018-03-25,17.86104981215813
2018-04-22,16.975786776846906
2018-04-29,20.0168389180918
2018-05-13,23.943154094647916
2018-06-10,18.246312847469355
2018-06-17,30.025258377137696
2018-07-01,22.172628024025467
2018-07-29,23.943154094647916
2018-08-05,15.705260706224461
2018-08-12,40.91894087149482
2018-09-09,50.42736033054072
2018-09-16,13.934734635602014
2018-09-23,40.0336778361836
2018-10-07,36.99262569493871
2018-10-28,20.0168389180918
2018-11-11,28.75473230651525
2018-11-18,53.46841247178561
2018-11-25,29.139995341826477
2018-12-02,13.934734635602014
2018-12-16,26.098943200581584
2018-12-30,16.975786776846906
2019-02-17,15.205260706224461
2019-02-24,20.0168389180918
2019-04-07,16.090523741535684
2019-04-21,50.92736033054072
2019-04-28,25.21368016527036
2019-05-12,30.025258377137696
2019-05-26,43.959993012739716
2019-07-07,33.06631051838259
2019-07-21,29.139995341826477
2019-07-28,28.25473230651525
2019-09-01,15.705260706224461
2019-09-08,24.828417129959135
2019-09-15,14.319997670913239
2019-11-10,19.131575882780574
2019-11-24,18.746312847469355
2019-12-01,18.746312847469355
2019-12-08,38.26315176556115
2020-03-01,28.25473230651525
2020-04-05,15.205260706224461
2020-04-19,12.664208564979567
2020-04-26,14.319997670913239
2020-05-10,22.172628024025467
2020-06-21,13.049471600290792
2020-07-12,13.934734635602014
2020-07-26,11.778945529668345
2020-08-09,12.164208564979567
2020-08-16,16.975786776846906
2020-10-04,16.975786776846906
2020-10-18,16.090523741535684
2020-10-25,44.845256048050935
2020-11-22,23.05789105933669
2020-12-20,14.819997670913239
2021-01-10,26.098943200581584
2021-02-14,42.189466942117264
2021-02-21,13.934734635602014
2021-02-28,15.205260706224461
2021-03-07,11.778945529668345
2021-03-14,16.975786776846906
2021-03-21,25.21368016527036
2021-03-28,20.0168389180918
2021-04-18,18.746312847469355
2021-05-09,12.664208564979567
2021-05-23,13.049471600290792
2021-05-30,39.148414800872374
2021-06-06,49.15683425991827
2021-06-13,11.778945529668345
2021-06-27,15.705260706224461
2021-07-04,36.10736265962748
2021-07-18,16.090523741535684
2021-07-25,40.0336778361836
2021-08-29,20.902101953403022
2021-09-05,15.205260706224461
2021-10-03,12.164208564979567
2021-11-07,13.049471600290792
2021-11-21,16.975786776846906
2021-12-05,13.934734635602014
2021-12-12,54.85367550709684
2021-12-19,36.10736265962748
2022-01-23,14.639995341826475
2022-03-06,20.804203906806045
2022-03-20,15.41052141244892
2022-04-10,10.787364988714245
2022-04-17,9.246312847469353
2022-05-01,19.26315176556115
2022-05-15,16.951573553693812
2022-05-29,18.492625694938706
2022-06-19,31.59156889552029
2022-07-03,12.328417129959137
2022-07-10,10.787364988714245
2022-07-17,20.033677836183596
2022-07-24,28.509464613030502
2022-07-31,33.903147107387625
2022-08-07,27.738938542408057
2022-08-14,10.016838918091798
2022-08-21,23.88630818929583
2022-08-28,13.098943200581584
2022-09-18,21.57472997742849
2022-09-25,10.787364988714245
2022-10-02,17.722099624316257
2022-10-16,23.11578211867338
2022-10-30,22.345256048050935
2022-11-13,13.869469271204029
2022-11-20,45.461038166724315
2022-12-18,21.57472997742849
2022-12-25,43.14945995485698
