,MVT_GT_Albuquerque-Santa Fe NM
2017-01-29,61.0
2017-03-26,42.0
2017-04-09,28.0
2017-04-16,100.0
2017-05-21,100.0
2017-06-25,68.0
2017-07-02,57.0
2017-07-23,34.0
2017-07-30,36.0
2017-08-20,48.0
2017-10-01,77.0
2017-10-15,26.0
2017-12-31,51.0
2018-01-14,67.2611762547873
2018-02-04,24.938328093869004
2018-02-18,45.00745083652487
2018-03-04,43.91514949872158
2018-04-01,27.122930769475577
2018-04-08,39.045944147508436
2018-05-13,28.215232107278865
2018-06-03,37.45364280970515
2018-06-10,35.269040134098574
2018-07-01,22.253725418262434
2018-07-22,22.753725418262434
2018-08-12,52.061258863344584
2018-09-02,26.030629431672292
2018-10-21,82.96109364623001
2018-11-04,23.34602675606572
2019-01-27,30.899834782885435
2019-02-10,22.253725418262434
2019-03-31,28.715232107278865
2019-04-07,52.061258863344584
2019-04-21,30.899834782885435
2019-05-19,28.715232107278865
2019-06-09,31.99213612068872
2019-06-16,56.93046421455773
2019-08-11,23.84602675606572
2019-08-25,56.93046421455773
2019-09-01,49.87665618773801
2019-09-22,20.069122742655864
2019-11-17,27.122930769475577
2020-01-26,75.9072856194103
2020-02-09,34.1767387962953
2020-02-23,73.22268294380373
2020-03-01,35.269040134098574
2020-03-29,36.861341471901866
2020-04-19,16.792218729246002
2020-06-14,22.753725418262434
2020-06-21,23.34602675606572
2020-07-05,16.792218729246002
2020-07-12,20.069122742655864
2020-08-02,20.569122742655864
2020-08-16,21.16142408045915
2020-09-06,23.84602675606572
2020-09-20,25.530629431672292
2020-09-27,43.91514949872158
2020-11-08,26.030629431672292
2020-11-29,39.045944147508436
2020-12-06,24.938328093869004
2020-12-20,99.25331237547601
2021-01-03,48.28435484993473
2021-01-17,24.938328093869004
2021-01-24,60.207368227967585
2021-02-14,45.00745083652487
2021-02-21,20.069122742655864
2021-03-14,18.976821404852576
2021-04-18,26.030629431672292
2021-05-02,21.66142408045915
2021-05-09,26.030629431672292
2021-05-30,84.0533949840333
2021-06-13,42.8228481609183
2021-07-04,36.861341471901866
2021-07-11,30.899834782885435
2021-08-08,30.899834782885435
2021-08-15,31.99213612068872
2021-08-22,21.66142408045915
2021-08-29,29.80753344508215
2021-09-05,49.37665618773801
2021-09-12,85.1456963218366
2021-09-26,22.253725418262434
2021-10-31,34.6767387962953
2021-12-12,27.122930769475577
2021-12-19,58.02276555236101
2022-01-09,62.78394180714832
2022-02-06,62.78394180714832
2022-02-13,55.676325753508884
2022-02-20,16.58443745849201
2022-02-27,26.061258863344584
2022-03-20,28.430464214557727
2022-04-03,24.87665618773801
2022-04-24,16.58443745849201
2022-05-08,118.4602675606572
2022-05-22,61.59933913154174
2022-07-24,24.87665618773801
2022-07-31,22.507450836524868
2022-08-07,17.769040134098578
2022-08-28,29.6150668901643
2022-10-09,49.75331237547602
2022-10-30,104.24503545337834
2022-11-13,43.830298997443165
