,MVT_GT_El Paso TX
2017-02-12,42.0
2017-04-02,45.0
2017-05-14,82.0
2017-05-28,36.0
2017-08-06,44.0
2017-08-13,38.0
2017-08-27,24.0
2017-09-24,50.0
2017-11-05,38.0
2017-11-12,33.0
2017-11-19,93.0
2017-11-26,37.0
2017-12-03,29.0
2017-12-17,30.0
2018-03-04,100.16378775810784
2018-04-01,57.88218083042573
2018-04-29,83.04980400166508
2018-05-27,31.707852732336804
2018-06-17,48.32183648877957
2018-07-22,28.18773795178808
2018-09-09,27.181033024938504
2018-09-16,25.167623171239356
2018-09-30,31.207852732336804
2018-11-11,38.254787220283816
2018-11-18,100.16378775810784
2018-12-30,36.74137736658467
2019-02-03,22.147508390690632
2019-02-24,50.83524634247871
2019-05-05,40.76819707398297
2019-05-19,34.22796751288553
2019-06-30,74.9961645868685
2019-07-21,36.24137736658467
2019-08-18,36.24137736658467
2019-10-13,31.207852732336804
2019-11-24,26.174328098088928
2020-01-12,36.24137736658467
2020-03-01,21.14080346384106
2020-04-26,29.694442878637652
2020-06-07,29.694442878637652
2020-07-05,39.761492147133396
2020-07-19,56.87547590357616
2020-08-09,34.72796751288553
2020-10-04,50.83524634247871
2020-10-11,22.647508390690632
2021-01-17,23.154213317540208
2021-02-21,19.127393610141908
2021-02-28,30.201147805487228
2021-03-14,51.84195126932829
2021-04-11,26.674328098088928
2021-05-02,24.160918244389784
2021-06-20,35.7346724397351
2021-07-04,33.22126258603595
2021-07-11,24.160918244389784
2021-07-18,27.181033024938504
2021-07-25,51.84195126932829
2021-08-22,29.694442878637652
2021-09-05,29.194442878637652
2021-09-19,22.647508390690632
2021-10-03,34.22796751288553
2021-10-17,49.32854141562914
2021-10-31,25.667623171239356
2021-12-05,24.660918244389784
2022-01-16,35.4693448794702
2022-01-30,24.321836488779564
2022-02-20,28.37547590357616
2022-03-13,101.34098536991485
2022-04-10,16.214557659186376
2022-04-17,24.321836488779564
2022-04-24,30.402295610974456
2022-05-15,57.76436166085146
2022-05-29,20.268197073982968
2022-06-05,93.23370654032166
2022-07-17,34.45593502577105
2022-08-21,19.25478722028382
2022-09-04,26.34865619617786
2022-09-11,73.97891932003785
2022-10-16,40.536394147965936
2022-10-23,27.362066049877008
2022-11-27,40.536394147965936
2022-12-11,23.308426635080416
