,MVT_GT_Chicago IL
2017-01-01,20.0
2017-01-08,30.0
2017-01-15,45.0
2017-01-22,33.0
2017-01-29,34.0
2017-02-05,16.0
2017-02-12,33.0
2017-02-19,23.0
2017-02-26,22.0
2017-03-05,51.0
2017-03-12,35.0
2017-03-19,25.0
2017-03-26,20.0
2017-04-02,15.0
2017-04-09,19.0
2017-04-16,15.0
2017-04-23,28.0
2017-04-30,27.0
2017-05-14,46.0
2017-05-21,34.0
2017-05-28,18.0
2017-06-11,27.0
2017-06-18,17.0
2017-06-25,23.0
2017-07-02,100.0
2017-07-09,33.0
2017-07-16,32.0
2017-07-23,12.0
2017-07-30,30.0
2017-08-06,59.0
2017-08-13,31.0
2017-08-20,21.0
2017-08-27,26.0
2017-09-03,21.0
2017-09-10,48.0
2017-09-17,19.0
2017-09-24,15.0
2017-10-01,9.0
2017-10-08,16.0
2017-10-22,20.0
2017-10-29,32.0
2017-11-05,41.0
2017-11-12,51.0
2017-11-26,67.0
2017-12-03,26.0
2017-12-17,47.0
2017-12-24,24.0
2017-12-31,14.0
2018-01-14,73.28896152496856
2018-01-28,13.642451386452656
2018-02-04,30.3287339687369
2018-02-11,21.23011377811583
2018-02-18,40.938311958315865
2018-02-25,32.85064956665269
2018-03-04,32.85064956665269
2018-03-18,24.76298717498952
2018-03-25,21.73011377811583
2018-04-01,39.42735415935797
2018-04-08,21.23011377811583
2018-04-15,43.971185355189554
2018-04-22,10.109577989578966
2018-04-29,56.102678942684314
2018-05-06,26.784902772905312
2018-05-20,45.99310095310535
2018-05-27,32.35064956665269
2018-06-03,17.686282582284242
2018-06-10,33.36160736561059
2018-06-17,25.273944973947415
2018-06-24,19.708198180200036
2018-07-01,10.109577989578966
2018-07-08,13.142451386452656
2018-07-15,51.04788994789483
2018-07-22,15.16436698436845
2018-08-05,38.41639636040007
2018-08-12,25.273944973947415
2018-08-19,26.284902772905312
2018-08-26,28.806818370821105
2018-09-02,31.339691767694795
2018-09-09,37.905438561442175
2018-09-16,34.372565164568485
2018-09-23,34.872565164568485
2018-09-30,25.273944973947415
