,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,46.0
2017-01-08,41.0
2017-01-15,47.0
2017-01-22,68.0
2017-01-29,44.0
2017-02-05,48.0
2017-02-12,46.0
2017-02-19,42.0
2017-02-26,63.0
2017-03-05,29.0
2017-03-12,38.0
2017-03-19,32.0
2017-04-02,42.0
2017-04-09,69.0
2017-04-16,20.0
2017-04-23,19.0
2017-04-30,89.0
2017-05-07,47.0
2017-05-14,65.0
2017-05-21,42.0
2017-05-28,38.0
2017-06-04,46.0
2017-06-11,30.0
2017-06-18,52.0
2017-06-25,69.0
2017-07-02,100.0
2017-07-09,58.0
2017-07-16,73.0
2017-07-23,12.0
2017-07-30,48.0
2017-08-06,59.0
2017-08-13,56.0
2017-08-20,24.0
2017-08-27,93.0
2017-09-03,46.0
2017-09-10,26.0
2017-09-17,25.0
2017-09-24,26.0
2017-10-01,63.0
2017-10-08,59.0
2017-10-15,42.0
2017-10-22,50.0
2017-10-29,45.0
2017-11-12,66.0
2017-11-19,48.0
2017-11-26,12.0
2017-12-03,43.0
2017-12-10,29.0
2017-12-17,49.0
2017-12-24,57.0
2017-12-31,47.0
2018-01-07,22.071061123308397
2018-01-14,59.52282966215573
2018-01-21,46.37224014920662
2018-01-28,28.646355879782952
2018-02-04,76.63365498028449
2018-02-11,24.80117902589822
2018-02-18,38.066827490142245
2018-02-25,73.40353707769466
2018-03-04,57.90777071086082
2018-03-11,46.87224014920662
2018-03-18,19.84094322071858
2018-03-25,40.79694539273207
2018-04-08,19.84094322071858
2018-04-15,49.60235805179644
2018-04-22,38.066827490142245
2018-05-06,43.02706329532189
2018-05-13,49.10235805179644
2018-05-20,47.98729910050153
2018-05-27,65.09812441863028
2018-06-03,33.106591684962595
2018-06-10,25.416237977193134
2018-06-17,91.01436239582341
2018-07-01,24.80117902589822
2018-07-08,46.37224014920662
2018-07-22,24.30117902589822
2018-07-29,33.106591684962595
2018-08-05,52.94753490568118
2018-08-12,56.792711759565904
2018-08-19,44.64212224661679
2018-08-26,34.22165063625751
2018-09-02,46.87224014920662
2018-09-09,46.37224014920662
2018-09-16,57.90777071086082
2018-09-23,27.031296928488043
2018-09-30,40.29694539273207
2018-10-07,38.066827490142245
2018-10-14,39.18188644143716
2018-10-21,49.10235805179644
2018-10-28,51.33247595438627
2018-11-11,63.48306546733538
2018-11-18,28.146355879782952
2018-11-25,39.68188644143716
2018-12-02,34.22165063625751
2018-12-09,18.225884269423666
2018-12-16,34.22165063625751
2018-12-30,29.761414831077865
2019-01-06,31.99153273366769
2019-01-13,54.062593856976086
2019-01-20,43.52706329532189
2019-01-27,54.562593856976086
2019-02-03,31.99153273366769
2019-02-10,31.99153273366769
2019-02-17,44.14212224661679
2019-02-24,56.292711759565904
2019-03-03,35.33670958755242
2019-03-17,43.02706329532189
2019-03-24,24.80117902589822
2019-03-31,43.52706329532189
2019-04-07,38.066827490142245
2019-04-14,24.30117902589822
2019-04-21,28.146355879782952
2019-05-05,50.217417003091356
2019-05-12,34.22165063625751
2019-05-19,31.99153273366769
2019-05-26,36.95176853884733
2019-06-02,17.110825318128754
2019-06-09,52.94753490568118
2019-06-16,22.571061123308397
2019-06-23,33.606591684962595
2019-06-30,41.912004344026975
2019-07-07,49.60235805179644
2019-07-14,41.912004344026975
2019-07-21,23.18612007460331
2019-07-28,79.97883183416923
2019-08-04,54.062593856976086
2019-08-11,45.757181197911706
2019-08-18,34.72165063625751
2019-08-25,44.14212224661679
2019-09-01,46.87224014920662
2019-09-08,30.876473782372777
2019-09-15,23.18612007460331
2019-09-22,25.416237977193134
2019-09-29,30.876473782372777
2019-10-06,54.062593856976086
2019-10-13,29.261414831077865
2019-10-20,30.376473782372777
2019-10-27,45.257181197911706
2019-11-03,22.071061123308397
2019-11-10,40.29694539273207
2019-11-17,52.94753490568118
2019-11-24,50.217417003091356
2019-12-01,36.95176853884733
2019-12-08,13.765648464244022
2019-12-15,25.916237977193134
2019-12-22,71.17341917510484
2019-12-29,27.031296928488043
2020-01-05,38.566827490142245
2020-01-12,18.225884269423666
2020-01-19,49.60235805179644
2020-01-26,46.37224014920662
2020-02-02,31.99153273366769
2020-02-09,47.98729910050153
2020-02-16,83.32400868805395
2020-02-23,51.33247595438627
2020-03-01,30.376473782372777
2020-03-08,28.646355879782952
2020-03-15,24.30117902589822
2020-03-22,19.84094322071858
2020-03-29,23.68612007460331
2020-04-05,47.98729910050153
2020-04-12,62.86800651604047
2020-04-19,55.177652808271
2020-04-26,39.18188644143716
2020-05-03,29.761414831077865
2020-05-10,44.64212224661679
2020-05-17,51.83247595438627
2020-05-24,46.87224014920662
2020-05-31,94.35953924970815
2020-06-07,56.792711759565904
2020-06-14,24.80117902589822
2020-06-21,62.36800651604047
2020-06-28,41.912004344026975
2020-07-05,28.646355879782952
2020-07-12,29.261414831077865
2020-07-19,51.83247595438627
2020-07-26,38.566827490142245
2020-08-02,68.94330127251501
2020-08-09,33.106591684962595
2020-08-16,44.14212224661679
2020-08-23,30.876473782372777
2020-08-30,45.757181197911706
2020-09-06,46.87224014920662
2020-09-13,65.09812441863028
2020-09-20,27.031296928488043
2020-09-27,40.79694539273207
2020-10-18,56.792711759565904
2020-10-25,34.22165063625751
2020-11-01,38.066827490142245
2020-11-08,12.15058951294911
2020-11-15,82.20894973675904
2020-11-22,36.45176853884733
2020-11-29,27.031296928488043
2020-12-06,56.292711759565904
2020-12-13,54.062593856976086
2020-12-20,75.01859602898958
2020-12-27,56.792711759565904
2021-01-03,49.10235805179644
2021-01-10,43.52706329532189
2021-01-17,34.72165063625751
2021-01-24,51.33247595438627
2021-01-31,45.257181197911706
2021-02-07,38.066827490142245
2021-02-21,35.33670958755242
2021-02-28,51.33247595438627
2021-03-07,34.22165063625751
2021-03-14,46.87224014920662
2021-03-21,28.146355879782952
2021-03-28,46.87224014920662
2021-04-04,14.880707415538932
2021-04-11,22.071061123308397
2021-04-18,40.29694539273207
2021-04-25,51.83247595438627
2021-05-02,18.725884269423666
2021-05-09,26.531296928488043
2021-05-23,50.217417003091356
2021-05-30,61.752947564745554
2021-06-06,27.031296928488043
2021-06-13,52.94753490568118
2021-06-20,54.062593856976086
2021-06-27,23.68612007460331
2021-07-04,75.01859602898958
2021-07-11,31.99153273366769
2021-07-18,46.87224014920662
2021-07-25,30.876473782372777
2021-08-01,73.90353707769466
2021-08-08,88.28424449323359
2021-08-15,28.146355879782952
2021-08-22,57.40777071086082
2021-08-29,38.566827490142245
2021-09-05,54.062593856976086
2021-09-19,28.646355879782952
2021-09-26,54.062593856976086
2021-10-03,33.106591684962595
2021-10-24,35.83670958755242
2021-10-31,89.8993034445285
2021-11-07,46.87224014920662
2021-11-14,70.05836022380993
2021-11-28,31.99153273366769
2021-12-05,24.80117902589822
2021-12-19,49.60235805179644
2021-12-26,45.757181197911706
2022-01-02,49.20471610359289
2022-01-09,23.372240149206622
2022-01-16,123.01179025898222
2022-01-23,110.710611233084
2022-01-30,52.895069811362355
2022-02-06,68.88660254503004
2022-02-13,39.36377288287431
2022-02-20,29.52282966215573
2022-02-27,62.736013032080926
2022-03-06,87.33837108387738
2022-03-13,39.36377288287431
2022-03-20,40.59389078546413
2022-03-27,57.81554142172164
2022-04-03,45.51436239582342
2022-04-10,55.355305616542
2022-04-24,34.44330127251502
2022-05-01,52.895069811362355
2022-05-08,30.752947564745554
2022-05-15,36.903537077694665
2022-05-22,67.65648464244022
2022-05-29,33.2131833699252
2022-06-05,51.66495190877253
2022-06-12,55.355305616542
2022-06-19,63.96613093467075
2022-06-26,31.983065467335376
2022-07-03,61.50589512949111
2022-07-10,62.736013032080926
2022-07-17,33.2131833699252
2022-07-24,47.97459820100306
2022-07-31,30.752947564745554
2022-08-07,72.5769562527995
2022-08-14,63.96613093467075
2022-08-21,44.284244493233594
2022-08-28,47.97459820100306
2022-09-11,60.27577722690128
2022-09-18,41.82400868805395
2022-09-25,56.585423519131815
2022-10-02,38.13365498028448
2022-10-09,57.81554142172164
2022-10-16,55.355305616542
2022-10-23,52.895069811362355
2022-10-30,19.681886441437154
2022-11-06,35.67341917510484
2022-11-13,79.95766366833844
2022-11-20,33.2131833699252
2022-11-27,63.96613093467075
2022-12-04,56.585423519131815
2022-12-18,43.054126590643776
2022-12-25,50.434834006182705
