,MVT_GT_Omaha NE
2017-02-05,33.0
2017-02-12,31.0
2017-05-28,33.0
2017-06-11,20.0
2017-08-06,26.0
2017-09-10,29.0
2017-10-01,77.0
2017-10-08,24.0
2017-11-05,21.0
2017-11-26,18.0
2018-02-11,97.19860811213316
2018-02-18,32.43578023784494
2018-04-15,25.783384629434956
2018-05-20,92.2636777065265
2018-05-27,20.8484542238283
2018-06-03,25.283384629434956
2018-07-22,29.10958243363995
2018-08-05,62.045362671484895
2018-08-12,34.04451283924661
2018-08-19,18.130989021024966
2018-09-02,23.065919426631623
2018-09-09,31.327047636443275
2018-09-16,28.000849832238284
2018-09-23,29.10958243363995
2018-10-28,24.17465202803329
2018-11-11,24.17465202803329
2018-11-25,26.892117230836618
2019-01-06,30.718315035041613
2019-03-17,35.15324544064827
2019-03-31,21.95718682522996
2019-04-07,31.327047636443275
2019-04-14,24.17465202803329
2019-05-26,45.52310625186159
2019-07-14,62.045362671484895
2019-08-04,47.24057145466492
2019-08-11,45.52310625186159
2019-09-08,20.8484542238283
2019-10-20,40.08817584625493
2019-11-03,18.630989021024966
2019-11-24,32.43578023784494
2019-12-22,29.10958243363995
2019-12-29,29.10958243363995
2020-01-26,72.52395608409986
2020-02-02,40.58817584625493
2020-03-08,21.95718682522996
2020-04-05,33.54451283924661
2020-05-24,31.827047636443275
2020-05-31,21.95718682522996
2020-06-07,20.8484542238283
2020-06-14,21.45718682522996
2020-06-28,51.06676925886991
2020-07-12,32.93578023784494
2020-07-26,30.718315035041613
2020-08-02,28.000849832238284
2020-09-27,34.04451283924661
2020-10-18,19.739721622426632
2020-12-13,20.8484542238283
2021-01-10,99.91607331493648
2021-02-14,23.065919426631623
2021-03-07,24.67465202803329
2021-03-28,19.239721622426632
2021-07-04,31.827047636443275
2021-08-22,41.6969084476566
2021-08-29,21.95718682522996
2021-09-12,52.675501860271574
2021-10-10,25.283384629434956
2021-10-31,34.54451283924661
2021-11-28,46.63183885326325
2021-12-05,21.95718682522996
2022-02-13,25.56676925886991
2022-02-20,19.479443244853265
2022-02-27,75.4828425738064
2022-03-13,31.654095272886554
2022-03-20,20.696908447656593
2022-03-27,20.696908447656593
2022-04-17,90.09242500744635
2022-04-24,41.393816895313186
2022-06-12,25.56676925886991
2022-06-26,21.914373650459922
2022-07-17,54.785934126149805
2022-07-24,64.52565574857644
2022-08-07,38.95888648970653
2022-09-18,121.7465202803329
2022-11-06,21.914373650459922
2022-12-04,64.52565574857644
2022-12-11,25.56676925886991
2022-12-25,57.22086453175646
