,MVT_GT_Charlotte NC
2017-01-01,15.0
2017-01-15,47.0
2017-01-29,33.0
2017-02-05,16.0
2017-02-19,17.0
2017-02-26,17.0
2017-03-12,20.0
2017-03-26,19.0
2017-04-09,87.0
2017-04-23,24.0
2017-06-04,39.0
2017-06-11,25.0
2017-07-02,14.0
2017-07-09,17.0
2017-07-16,24.0
2017-07-23,38.0
2017-08-06,16.0
2017-08-13,19.0
2017-08-20,30.0
2017-08-27,53.0
2017-09-10,32.0
2017-09-17,21.0
2017-10-01,21.0
2017-10-15,15.0
2017-10-22,23.0
2017-11-05,24.0
2017-11-19,28.0
2017-11-26,26.0
2017-12-03,15.0
2017-12-24,19.0
2017-12-31,100.0
2018-01-14,14.064652245751834
2018-02-18,15.895787804075578
2018-02-25,14.980220024913706
2018-03-04,34.038278945636776
2018-03-18,22.72033003737056
2018-04-08,30.376007828989284
2018-04-22,53.096337866359846
2018-04-29,25.882601154018047
2018-05-13,19.97362669988494
2018-06-03,20.889194479046814
2018-06-10,20.889194479046814
2018-07-01,44.02509229557924
2018-07-15,15.895787804075578
2018-07-22,27.21373671234179
2018-08-05,33.1227111664749
2018-08-26,29.04487227066554
2018-09-09,24.051465595694303
2018-09-16,24.051465595694303
2018-09-23,15.395787804075578
2018-11-04,19.97362669988494
2018-11-11,24.96703337485618
2018-12-02,14.980220024913706
2018-12-30,35.86941450396052
2019-01-13,59.00531232049295
2019-01-20,19.05805892072307
2019-02-03,50.849634528874226
2019-02-10,11.317948908266215
2019-03-03,14.980220024913706
2019-04-14,33.1227111664749
2019-04-28,17.226923362399326
2019-06-02,24.96703337485618
2019-06-16,26.798168933179923
2019-06-23,19.97362669988494
2019-07-07,12.73351668742809
2019-07-14,16.81135558323745
2019-08-25,27.71373671234179
2019-09-01,12.23351668742809
2019-09-08,15.895787804075578
2019-09-22,29.96044004982741
2019-09-29,39.03168562060801
2019-10-06,42.193956737255505
2019-11-10,68.99212567043543
2019-11-17,14.980220024913706
2019-12-08,25.882601154018047
2019-12-15,20.889194479046814
2019-12-22,15.895787804075578
2019-12-29,39.03168562060801
2020-02-02,14.064652245751834
2020-02-23,24.051465595694303
2020-03-29,15.895787804075578
2020-05-10,25.882601154018047
2020-05-24,29.04487227066554
2020-05-31,14.064652245751834
2020-06-14,33.6227111664749
2020-07-26,13.149084466589962
2020-08-02,11.817948908266215
2020-08-09,22.72033003737056
2020-08-16,19.97362669988494
2020-08-30,24.051465595694303
2020-09-13,13.149084466589962
2020-09-27,13.149084466589962
2020-11-15,14.980220024913706
2020-11-22,27.71373671234179
2020-12-20,18.142491141561194
2020-12-27,12.73351668742809
2021-01-03,19.97362669988494
2021-02-14,44.94066007474112
2021-02-21,17.226923362399326
2021-03-21,34.95384672479865
2021-04-11,15.395787804075578
2021-04-18,15.895787804075578
2021-04-25,28.129304491503667
2021-05-23,19.97362669988494
2021-05-30,24.051465595694303
2021-06-06,14.980220024913706
2021-06-20,29.46044004982741
2021-06-27,22.22033003737056
2021-08-15,17.726923362399326
2021-09-12,24.96703337485618
2021-09-26,23.13589781653243
2021-10-17,21.804762258208687
2021-10-24,20.889194479046814
2021-11-07,31.791575608151156
2021-11-14,83.05677791618726
2021-11-28,24.96703337485618
2021-12-12,14.064652245751834
2022-01-09,14.960440049827412
2022-01-16,24.934066749712354
2022-01-30,22.440660074741118
2022-02-06,14.129304491503666
2022-02-13,37.40110012456853
2022-02-20,19.94725339976988
2022-02-27,27.427473424683587
2022-03-06,31.583151216302312
2022-03-13,18.284982283122392
2022-03-27,15.791575608151156
2022-04-24,16.6227111664749
2022-05-01,24.934066749712354
2022-06-19,16.6227111664749
2022-06-26,14.960440049827412
2022-07-03,14.960440049827412
2022-08-28,39.89450679953976
2022-09-04,25.7652023080361
2022-09-11,21.609524516417373
2022-09-18,34.076557891273545
2022-09-25,30.752015657978568
2022-10-02,15.791575608151156
2022-10-16,14.960440049827412
2022-10-23,28.25860898300733
2022-11-20,15.791575608151156
2022-12-04,19.116117841446137
2022-12-18,53.192675732719685
2022-12-25,26.596337866359843
