,MVT_GT_San Diego CA
2017-01-08,28.0
2017-01-15,30.0
2017-01-22,32.0
2017-01-29,20.0
2017-02-05,33.0
2017-03-12,24.0
2017-03-19,19.0
2017-04-02,58.0
2017-04-16,74.0
2017-04-23,21.0
2017-04-30,17.0
2017-05-14,29.0
2017-05-21,55.0
2017-05-28,24.0
2017-06-11,21.0
2017-06-18,45.0
2017-06-25,46.0
2017-07-16,78.0
2017-07-23,39.0
2017-08-13,19.0
2017-08-20,25.0
2017-09-17,26.0
2017-09-24,28.0
2017-10-01,24.0
2017-10-15,52.0
2017-10-29,43.0
2017-11-12,30.0
2017-11-19,39.0
2017-12-03,28.0
2017-12-10,28.0
2017-12-24,69.0
2018-01-07,22.25239985047356
2018-01-14,23.41430572403083
2018-01-21,41.51908208027532
2018-01-28,64.93338780430614
2018-02-04,50.6524231951762
2018-02-11,17.104776356244486
2018-02-18,23.91430572403083
2018-02-25,26.238117471145365
2018-03-04,38.19527033316078
2018-03-18,30.223835091817172
2018-03-25,18.266682229801756
2018-04-08,59.28576431007707
2018-04-15,37.03336445960351
2018-04-22,33.547646838931705
2018-04-29,18.766682229801756
2018-05-06,17.104776356244486
2018-05-13,19.928588103359026
2018-05-20,33.047646838931705
2018-06-17,45.00479970094712
2018-07-01,37.03336445960351
2018-07-08,93.99531702256604
2018-08-05,41.01908208027532
2018-08-26,23.91430572403083
2018-09-02,46.66670557450439
2018-09-09,39.35717620671805
2018-09-16,17.104776356244486
2018-09-23,26.738117471145365
2018-09-30,55.800046689405264
2018-10-21,31.38574096537444
2018-10-28,22.75239985047356
2018-11-04,19.928588103359026
2018-11-11,29.561929218259902
2018-11-25,38.19527033316078
2018-12-02,55.800046689405264
2018-12-09,17.104776356244486
2018-12-16,19.928588103359026
2018-12-23,23.41430572403083
2018-12-30,25.0762115975881
2019-01-06,25.0762115975881
2019-02-03,35.371458586046245
2019-02-10,43.34289382738985
2019-02-17,35.371458586046245
2019-02-24,33.047646838931705
2019-03-03,25.0762115975881
2019-03-10,40.51908208027532
2019-03-17,52.97623494229073
2019-03-24,74.06672891920702
2019-04-07,23.91430572403083
2019-04-21,19.928588103359026
2019-04-28,18.766682229801756
2019-05-05,26.238117471145365
2019-05-26,22.75239985047356
2019-06-23,34.20955271248897
2019-06-30,26.238117471145365
2019-07-07,35.871458586046245
2019-07-14,46.66670557450439
2019-07-21,25.5762115975881
2019-07-28,47.82861144806166
2019-08-04,41.01908208027532
2019-08-11,37.03336445960351
2019-08-18,21.090493976916292
2019-08-25,30.223835091817172
2019-09-08,25.0762115975881
2019-09-15,45.00479970094712
2019-09-29,50.1524231951762
2019-10-06,34.70955271248897
2019-10-20,68.91910542497794
2019-10-27,19.928588103359026
2019-11-03,60.947670183634344
2019-11-10,17.604776356244486
2019-11-17,21.090493976916292
2019-12-01,22.75239985047356
2019-12-08,21.090493976916292
2019-12-15,59.28576431007707
2019-12-22,23.91430572403083
2020-01-05,30.223835091817172
2020-01-12,19.928588103359026
2020-01-26,41.01908208027532
2020-02-02,41.01908208027532
2020-02-09,50.1524231951762
2020-02-16,23.41430572403083
2020-03-08,42.680987953832584
2020-03-15,30.723835091817172
2020-03-22,15.94287048268722
2020-03-29,33.047646838931705
2020-04-05,31.88574096537444
2020-04-19,41.01908208027532
2020-04-26,13.619058735572683
2020-05-10,17.104776356244486
2020-05-17,18.266682229801756
2020-05-31,25.0762115975881
2020-06-07,34.20955271248897
2020-06-14,27.900023344702632
2020-06-21,74.06672891920702
2020-06-28,25.0762115975881
2020-07-05,46.16670557450439
2020-07-26,14.780964609129951
2020-08-16,45.00479970094712
2020-08-23,21.590493976916292
2020-08-30,29.061929218259902
2020-09-20,47.82861144806166
2020-09-27,26.238117471145365
2020-10-18,22.25239985047356
2020-10-25,41.01908208027532
2020-11-15,79.2143524134361
2020-11-29,25.0762115975881
2020-12-06,30.223835091817172
2020-12-13,30.223835091817172
2020-12-20,22.25239985047356
2020-12-27,31.88574096537444
2021-01-17,93.99531702256604
2021-02-07,33.047646838931705
2021-02-21,51.814329068733464
2021-03-07,38.69527033316078
2021-03-21,33.047646838931705
2021-03-28,41.01908208027532
2021-04-04,35.871458586046245
2021-04-11,46.16670557450439
2021-04-18,100.3048463903524
2021-04-25,33.047646838931705
2021-05-02,60.947670183634344
2021-05-16,22.25239985047356
2021-05-23,17.604776356244486
2021-05-30,29.061929218259902
2021-06-13,41.01908208027532
2021-06-27,21.090493976916292
2021-07-11,66.09529367786341
2021-07-18,29.561929218259902
2021-08-08,35.871458586046245
2021-08-15,30.723835091817172
2021-09-12,35.871458586046245
2021-09-26,71.74291717209249
2021-10-10,50.1524231951762
2021-10-31,87.6857876547797
2021-11-14,19.928588103359026
2021-12-12,42.180987953832584
2022-01-02,34.41910542497795
2022-01-09,23.828611448061658
2022-01-16,59.57152862015414
2022-01-23,71.48583434418498
2022-01-30,22.50479970094712
2022-02-13,42.36197590766517
2022-02-20,26.47623494229073
2022-03-06,37.06672891920702
2022-03-13,46.33341114900878
2022-03-20,27.800046689405267
2022-03-27,22.50479970094712
2022-04-03,13.238117471145365
2022-04-24,30.44767018363434
2022-05-01,17.209552712488975
2022-05-08,56.923905125925074
2022-05-15,18.53336445960351
2022-05-22,21.180987953832584
2022-05-29,29.123858436519804
2022-06-05,26.47623494229073
2022-06-19,132.38117471145364
2022-07-10,26.47623494229073
2022-07-17,35.74291717209249
2022-07-31,25.152423195176194
2022-08-07,17.209552712488975
2022-08-28,17.209552712488975
2022-09-11,18.53336445960351
2022-09-18,31.771481930748877
2022-09-25,46.33341114900878
2022-10-09,22.50479970094712
2022-10-16,23.828611448061658
2022-10-30,35.74291717209249
2022-11-06,66.19058735572682
2022-11-13,30.44767018363434
2022-12-11,51.62865813746693
2022-12-18,34.41910542497795
2022-12-25,27.800046689405267
