,MVT_GT_Jacksonville FL
2017-01-08,45.0
2017-02-05,77.0
2017-03-12,25.0
2017-06-11,29.0
2017-06-18,25.0
2017-07-02,52.0
2017-07-23,100.0
2017-08-13,35.0
2017-10-08,32.0
2017-10-22,30.0
2017-10-29,39.0
2017-11-12,46.0
2017-11-19,21.0
2017-12-10,22.0
2017-12-17,39.0
2018-02-11,56.77934743718967
2018-02-25,38.00743024466846
2018-03-25,30.298663367659984
2018-04-22,23.089896490651505
2018-05-13,40.898217823546645
2018-06-03,27.9078757887818
2018-07-01,20.699108911773322
2018-08-05,32.225855086912105
2018-09-02,25.980684069529683
2018-09-16,52.42496399868543
2018-10-07,63.02451845457209
2018-11-11,32.725855086912105
2018-11-25,25.980684069529683
2018-12-02,59.670135016067846
2018-12-16,24.053492350277562
2018-12-23,74.5876687700848
2019-01-06,24.053492350277562
2019-01-20,46.17979298130301
2019-02-03,38.00743024466846
2019-03-10,36.08023852541635
2019-03-24,26.94427992915574
2019-05-12,28.371471648407862
2019-05-19,22.126300631025444
2019-06-09,92.85958596260602
2019-06-16,19.23551305214726
2019-06-23,21.162704771399383
2019-07-07,23.089896490651505
2019-07-21,18.7719171925212
2019-08-18,25.480684069529683
2019-09-29,41.861813683172706
2019-10-27,25.980684069529683
2019-11-10,28.371471648407862
2019-12-15,16.84472547326908
2019-12-22,57.742943296815724
2019-12-29,18.7719171925212
2020-01-05,32.725855086912105
2020-01-19,26.94427992915574
2020-02-09,27.9078757887818
2020-03-01,54.85215571793755
2020-04-12,16.84472547326908
2020-05-17,13.9539378943909
2020-07-12,50.034176419807245
2020-07-26,29.335067508033923
2020-08-09,32.725855086912105
2020-09-13,38.97102610429452
2020-09-27,18.2719171925212
2020-10-18,24.053492350277562
2020-11-08,23.089896490651505
2021-01-10,19.73551305214726
2021-01-31,25.017088209903623
2021-02-14,47.64338884092906
2021-04-25,16.84472547326908
2021-05-02,24.053492350277562
2021-05-09,27.9078757887818
2021-05-16,32.225855086912105
2021-06-06,66.87890189307632
2021-06-13,17.80832133289514
2021-06-27,16.84472547326908
2021-09-12,18.2719171925212
2021-09-26,27.4078757887818
2021-10-03,28.871471648407862
2021-11-21,25.017088209903623
2021-12-12,23.089896490651505
2022-01-30,25.034176419807245
2022-02-20,48.21396940111025
2022-03-06,22.252601262050884
2022-03-20,30.597326735319967
2022-03-27,11.126300631025442
2022-04-10,17.616642665790284
2022-05-08,27.815751577563606
2022-05-15,17.616642665790284
2022-06-05,40.79643564709329
2022-06-26,17.616642665790284
2022-07-03,13.907875788781803
2022-09-04,23.179792981303006
2022-09-18,50.99554455886661
2022-10-02,15.762259227286043
2022-10-30,26.888559858311485
2022-11-13,26.888559858311485
2022-11-27,17.616642665790284
