,MVT_GT_Detroit MI
2017-01-15,36.0
2017-01-22,25.0
2017-01-29,58.0
2017-02-05,33.0
2017-02-12,28.0
2017-02-19,25.0
2017-03-05,14.0
2017-03-19,15.0
2017-03-26,47.0
2017-04-02,30.0
2017-04-09,37.0
2017-04-30,25.0
2017-05-07,36.0
2017-05-14,33.0
2017-05-21,38.0
2017-06-11,30.0
2017-06-25,21.0
2017-07-09,42.0
2017-07-16,48.0
2017-07-23,17.0
2017-08-06,25.0
2017-08-13,25.0
2017-08-20,21.0
2017-08-27,42.0
2017-09-10,14.0
2017-09-24,28.0
2017-10-08,48.0
2017-10-29,15.0
2017-11-05,30.0
2017-11-12,44.0
2017-11-19,35.0
2017-11-26,23.0
2017-12-17,29.0
2017-12-24,27.0
2017-12-31,16.0
2018-01-28,24.94547368719637
2018-02-04,38.23391388021257
2018-02-11,89.19056460402332
2018-02-18,23.87977033777835
2018-02-25,22.814066988360334
2018-03-04,20.6826602895243
2018-03-11,19.116956940106284
2018-04-08,36.10250718137654
2018-04-15,31.83969378370447
2018-04-22,16.98555024127025
2018-05-13,42.99672727788463
2018-06-10,24.94547368719637
2018-06-24,44.062430627302646
2018-07-15,16.98555024127025
2018-08-19,93.95337800169538
2018-10-07,27.0768803860324
2018-10-14,27.0768803860324
2018-10-28,35.03680383195852
2018-11-11,18.05125359068827
2018-11-25,30.273990434286453
2018-12-02,23.37977033777835
2018-12-09,19.116956940106284
2018-12-30,32.905397133122484
2019-01-13,26.011177036614384
2019-01-20,64.24509091682695
2019-01-27,24.94547368719637
2019-02-03,29.208287084868434
2019-03-03,21.748363638942315
2019-03-10,22.814066988360334
2019-03-24,31.83969378370447
2019-03-31,20.6826602895243
2019-04-14,22.814066988360334
2019-04-21,29.208287084868434
2019-05-05,38.73391388021257
2019-05-12,39.299617229630584
2019-05-19,16.98555024127025
2019-05-26,41.931023928466615
2019-06-02,23.87977033777835
2019-06-09,31.83969378370447
2019-06-16,20.1826602895243
2019-06-30,28.142583735450415
2019-07-07,20.6826602895243
2019-08-04,58.41657416973687
2019-08-11,62.61368421799092
2019-08-18,42.99672727788463
2019-08-25,66.37649761566298
2019-09-08,15.919846891852234
2019-09-15,14.854143542434217
2019-09-22,23.87977033777835
2019-10-06,39.299617229630584
2019-10-13,24.44547368719637
2019-10-20,38.23391388021257
2019-11-03,38.23391388021257
2019-11-10,44.562430627302646
2019-11-17,27.0768803860324
2019-11-24,13.7884401930162
2019-12-01,16.98555024127025
2019-12-08,62.61368421799092
2019-12-29,32.405397133122484
2020-01-05,33.4711004825405
2020-01-12,64.74509091682695
2020-02-02,24.94547368719637
2020-02-09,15.919846891852234
2020-02-16,21.248363638942315
2020-03-29,13.2884401930162
2020-04-05,12.222736843598184
2020-04-19,13.7884401930162
2020-05-03,14.854143542434217
2020-05-10,13.7884401930162
2020-05-17,27.0768803860324
2020-05-24,33.9711004825405
2020-05-31,27.0768803860324
2020-06-07,22.814066988360334
2020-07-05,26.011177036614384
2020-07-26,72.20501436275308
2020-08-16,19.116956940106284
2020-08-23,22.814066988360334
2020-09-13,38.23391388021257
2020-09-27,28.142583735450415
2020-10-04,13.7884401930162
2020-10-11,31.83969378370447
2020-10-25,66.87649761566298
2020-11-22,29.208287084868434
2020-11-29,16.98555024127025
2020-12-06,26.011177036614384
2020-12-20,15.919846891852234
2021-01-03,21.748363638942315
2021-02-07,21.248363638942315
2021-02-14,23.37977033777835
2021-02-28,52.02235407322877
2021-03-07,19.116956940106284
2021-03-14,18.05125359068827
2021-03-28,24.94547368719637
2021-04-11,61.04798086857291
2021-04-18,99.78189474878548
2021-04-25,16.48555024127025
2021-05-02,27.0768803860324
2021-05-23,26.011177036614384
2021-05-30,29.708287084868434
2021-06-06,46.693837326138684
2021-07-11,40.3653205790486
2021-07-18,15.919846891852234
2021-08-01,45.12813397672067
2021-08-08,20.6826602895243
2021-08-15,35.03680383195852
2021-08-22,26.011177036614384
2021-09-05,26.011177036614384
2021-09-12,15.919846891852234
2021-10-10,36.10250718137654
2021-10-24,46.693837326138684
2021-11-28,26.011177036614384
2021-12-12,18.05125359068827
2021-12-19,33.9711004825405
2022-02-20,19.23391388021257
2022-02-27,20.3653205790486
2022-03-06,40.7306411580972
2022-03-13,31.679387567408934
2022-03-20,46.38767465227737
2022-03-27,37.3364210615891
2022-04-10,64.4901818336539
2022-04-17,39.59923445926117
2022-04-24,30.547980868572903
2022-05-01,12.445473687196367
2022-05-08,21.496727277884634
2022-05-22,70.14721532783408
2022-06-05,27.1537607720648
2022-06-12,31.679387567408934
2022-06-19,31.679387567408934
2022-06-26,31.679387567408934
2022-07-03,24.890947374392734
2022-07-17,29.41657416973687
2022-07-31,22.62813397672067
2022-08-07,56.57033494180167
2022-08-21,49.78189474878547
2022-08-28,49.78189474878547
2022-09-04,24.890947374392734
2022-09-11,113.14066988360334
2022-09-25,23.7595406755567
2022-10-02,67.884401930162
2022-10-09,64.4901818336539
2022-10-16,18.102507181376534
2022-10-23,40.7306411580972
2022-10-30,16.9711004825405
2022-11-13,50.9133014476215
2022-12-04,29.41657416973687
2022-12-11,45.25626795344134
2022-12-18,30.547980868572903
