,MVT_GT_Portland OR
2017-01-08,12.0
2017-02-05,15.0
2017-02-12,20.0
2017-02-19,15.0
2017-03-05,28.0
2017-03-12,40.0
2017-03-19,24.0
2017-04-02,16.0
2017-04-16,23.0
2017-05-07,26.0
2017-05-14,38.0
2017-05-28,17.0
2017-06-04,24.0
2017-06-11,16.0
2017-06-25,22.0
2017-07-02,25.0
2017-07-09,20.0
2017-07-23,23.0
2017-07-30,32.0
2017-08-13,18.0
2017-08-20,20.0
2017-08-27,23.0
2017-09-17,35.0
2017-09-24,12.0
2017-10-15,11.0
2017-10-29,21.0
2017-11-05,29.0
2017-11-12,22.0
2017-11-19,18.0
2017-12-03,12.0
2017-12-10,25.0
2017-12-17,12.0
2017-12-31,23.0
2018-01-07,29.041256643789673
2018-01-14,17.064439825326385
2018-01-21,14.0
2018-01-28,11.0
2018-02-04,39.05284823455803
2018-02-11,13.0
2018-03-04,32.356973898937
2018-03-11,19.59665973798958
2018-04-01,28.59665973798958
2018-04-08,20.976816818463288
2018-04-15,21.640471241421128
2018-04-29,18.29253407361061
2018-05-06,19.0
2018-05-13,25.204911066747513
2018-05-20,28.476816818463288
2018-06-17,40.20491106674751
2018-06-24,30.552848234558027
2018-07-01,22.0
2018-07-08,26.0
2018-07-15,39.92141372426339
2018-07-22,37.84538230816864
2018-07-29,44.0
2018-08-05,30.204911066747513
2018-08-12,21.29253407361061
2018-08-26,22.716502657515868
2018-09-02,17.140471241421128
2018-09-30,32.7693508920739
2018-10-07,26.020628321894836
2018-10-14,23.748722570179062
2018-10-21,43.69331947597916
2018-10-28,68.57347655645287
2018-11-04,27.356973898936996
2018-11-25,29.313162395505447
2018-12-09,53.67013629444244
2018-12-30,53.71394779787399
2019-01-13,38.497445140358124
2019-01-20,44.52062832189483
2019-01-27,14.0
2019-02-10,19.0
2019-03-03,19.0
2019-03-10,45.19331947597916
2019-03-24,19.368565489705354
2019-04-28,87.0
2019-05-05,13.0
2019-05-12,36.0
2019-05-19,31.0
2019-05-26,33.56443982532639
2019-06-02,28.509036731126482
2019-06-09,27.824753986273805
2019-06-16,40.889193811600194
2019-07-07,27.59665973798958
2019-08-04,21.79253407361061
2019-08-11,32.661099563315965
2019-09-01,38.02062832189483
2019-09-15,29.0
2019-09-22,54.813162395505444
2019-10-27,100.0
2019-11-03,15.0
2019-11-10,32.813162395505444
2019-11-17,36.55284823455803
2019-11-24,14.0
2019-12-01,22.67269115408432
2019-12-08,40.117288059884416
2019-12-22,28.0
2019-12-29,57.98585354958977
2020-01-05,23.79253407361061
2020-01-12,25.856973898936996
2020-01-19,23.204911066747513
2020-01-26,20.0
2020-02-02,32.0
2020-02-09,29.59665973798958
2020-02-23,27.0
2020-03-01,12.0
2020-03-15,14.0
2020-03-29,14.412376993136903
2020-04-05,26.716502657515868
2020-04-19,36.0
2020-04-26,13.0
2020-05-10,21.324753986273805
