,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,32.0
2017-01-08,21.0
2017-01-22,21.0
2017-01-29,35.0
2017-02-12,27.0
2017-02-19,30.0
2017-03-12,15.0
2017-03-19,31.0
2017-03-26,28.0
2017-04-16,15.0
2017-04-23,50.0
2017-04-30,58.0
2017-05-07,16.0
2017-05-14,24.0
2017-05-21,34.0
2017-06-11,37.0
2017-06-18,100.0
2017-07-09,57.0
2017-07-23,14.0
2017-08-13,22.0
2017-08-20,23.0
2017-08-27,23.0
2017-09-03,27.0
2017-09-10,32.0
2017-09-17,36.0
2017-10-01,22.0
2017-10-08,19.0
2017-10-15,38.0
2017-11-12,18.0
2017-11-19,30.0
2017-12-10,34.0
2017-12-17,77.0
2018-01-07,41.959805367661815
2018-01-14,33.967461488107176
2018-01-21,47.95406327732778
2018-01-28,42.95884835260614
2018-02-04,35.96554745799584
2018-02-25,18.981816713942248
2018-03-11,26.97416059349688
2018-03-18,33.467461488107176
2018-03-25,33.967461488107176
2018-04-08,39.96171939777315
2018-04-22,22.977988653719564
2018-04-29,39.96171939777315
2018-05-06,30.970332533274195
2018-05-13,21.978945668775236
2018-05-20,24.97607462360822
2018-07-08,34.966504473051515
2018-07-15,24.97607462360822
2018-07-22,46.95502029238345
2018-07-29,58.9435361117154
2018-08-05,42.95884835260614
2018-08-19,41.959805367661815
2018-08-26,37.963633427884496
2018-09-09,34.966504473051515
2018-09-16,38.96267641282883
2018-09-23,24.97607462360822
2018-09-30,77.92535282565765
2018-10-07,25.97511760855255
2018-10-21,16.983730744053588
2018-10-28,77.92535282565765
2018-11-11,47.45406327732778
2018-11-18,35.96554745799584
2018-11-25,16.983730744053588
2018-12-09,32.96841850316285
2018-12-23,35.96554745799584
2019-01-06,30.970332533274195
2019-01-13,15.984687759109262
2019-01-27,23.97703163866389
2019-02-17,12.987558804276276
2019-03-10,23.97703163866389
2019-03-17,15.984687759109262
2019-03-31,30.970332533274195
2019-04-14,17.98277372899792
2019-04-28,22.977988653719564
2019-05-05,16.983730744053588
2019-05-12,18.981816713942248
2019-06-02,18.981816713942248
2019-06-16,23.97703163866389
2019-06-23,16.983730744053588
2019-06-30,47.45406327732778
2019-07-07,47.95406327732778
2019-07-14,33.967461488107176
2019-07-21,49.95214924721644
2019-07-28,41.959805367661815
2019-08-04,30.970332533274195
2019-08-11,15.984687759109262
2019-08-25,33.967461488107176
2019-09-01,62.939708051492715
2019-09-08,21.978945668775236
2019-09-15,14.985644774164932
2019-09-22,17.98277372899792
2019-10-06,23.97703163866389
2019-10-20,14.985644774164932
2019-10-27,28.97224656338554
2019-11-03,67.93492297621435
2019-11-17,35.96554745799584
2019-11-24,30.970332533274195
2019-12-01,79.4234387955463
2019-12-08,35.46554745799584
2019-12-15,25.97511760855255
2019-12-22,35.96554745799584
2019-12-29,28.97224656338554
2020-01-05,37.963633427884496
2020-01-12,25.97511760855255
2020-01-19,14.985644774164932
2020-01-26,19.980859698886576
2020-02-02,13.986601789220604
2020-02-09,16.983730744053588
2020-02-16,20.979902683830908
2020-02-23,16.983730744053588
2020-03-08,29.471289548329864
2020-03-15,19.980859698886576
2020-03-22,21.978945668775236
2020-03-29,44.9569343224948
2020-04-12,18.981816713942248
2020-04-19,31.969375518218524
2020-04-26,9.990429849443288
2020-05-03,48.953106262272115
2020-05-10,22.977988653719564
2020-05-17,15.984687759109262
2020-05-24,26.97416059349688
2020-05-31,32.46841850316285
2020-06-07,14.985644774164932
2020-06-21,13.986601789220604
2020-06-28,27.973203578441208
2020-07-05,32.96841850316285
2020-07-19,13.986601789220604
2020-07-26,14.985644774164932
2020-08-02,24.97607462360822
2020-08-09,36.964590442940164
2020-08-16,28.97224656338554
2020-08-30,24.47607462360822
2020-09-13,34.966504473051515
2020-09-20,11.988515819331946
2020-09-27,32.46841850316285
2020-10-04,13.986601789220604
2020-11-01,17.98277372899792
2020-11-15,19.980859698886576
2020-12-06,36.964590442940164
2020-12-13,47.95406327732778
2020-12-20,40.96076238271748
2020-12-27,28.97224656338554
2021-01-03,32.96841850316285
2021-01-10,22.977988653719564
2021-01-31,49.95214924721644
2021-02-14,31.969375518218524
2021-02-21,37.963633427884496
2021-02-28,65.9368370063257
2021-03-07,29.971289548329864
2021-03-21,19.980859698886576
2021-03-28,40.96076238271748
2021-04-04,48.953106262272115
2021-04-18,49.95214924721644
2021-04-25,16.983730744053588
2021-05-02,65.4368370063257
2021-05-09,36.964590442940164
2021-05-23,37.963633427884496
2021-05-30,19.980859698886576
2021-06-06,62.939708051492715
2021-06-13,54.94736417193809
2021-06-27,24.97607462360822
2021-07-04,52.94927820204943
