,MVT_GT_Baltimore MD
2017-01-15,32.0
2017-01-22,32.0
2017-02-05,26.0
2017-02-26,33.0
2017-03-12,100.0
2017-03-26,30.0
2017-04-02,81.0
2017-05-14,33.0
2017-06-04,64.0
2017-08-06,53.0
2017-08-27,61.0
2017-09-10,87.0
2017-09-17,32.0
2017-10-01,23.0
2017-10-08,30.0
2017-12-24,76.0
2017-12-31,42.0
2018-01-07,40.98904914529915
2018-01-21,37.98985042735043
2018-02-25,51.986111111111114
2018-03-11,38.989583333333336
2018-03-18,53.98557692307693
2018-03-25,29.991987179487182
2018-04-22,37.98985042735043
2018-05-27,22.993856837606838
2018-07-15,65.9823717948718
2018-08-19,49.9866452991453
2018-09-09,23.493589743589745
2018-09-16,44.987980769230774
2018-10-07,24.99332264957265
2018-10-28,42.98851495726496
2018-12-02,58.984241452991455
2018-12-09,21.994123931623932
2019-01-20,46.98744658119658
2019-02-10,33.99091880341881
2019-02-17,35.99038461538461
2019-03-24,46.98744658119658
2019-04-07,42.98851495726496
2019-05-12,61.98344017094017
2019-05-26,34.99065170940171
2019-06-16,23.993589743589745
2019-07-07,37.98985042735043
2019-07-21,25.993055555555557
2019-08-11,28.992254273504273
2019-08-25,74.97996794871796
2019-09-08,28.992254273504273
2019-09-29,39.98931623931624
2019-10-06,35.99038461538461
2019-10-13,33.99091880341881
2019-10-20,74.97996794871796
2019-12-01,35.99038461538461
2019-12-15,45.987713675213676
2020-01-05,23.993589743589745
2020-01-19,85.97702991452992
2020-01-26,46.98744658119658
2020-02-23,28.992254273504273
2020-03-08,20.99439102564103
2020-04-12,23.993589743589745
2020-04-26,23.993589743589745
2020-05-03,19.99465811965812
2020-05-17,44.987980769230774
2020-05-24,74.97996794871796
2020-05-31,20.99439102564103
2020-06-14,21.994123931623932
2020-07-05,24.99332264957265
2020-07-12,39.98931623931624
2020-08-02,57.984508547008545
2020-08-09,25.993055555555557
2020-08-23,27.99252136752137
2020-09-06,35.99038461538461
2020-09-27,53.98557692307693
2020-11-22,36.99011752136752
2020-11-29,16.995459401709404
2020-12-06,55.98504273504274
2021-01-03,18.994925213675216
2021-01-10,25.993055555555557
2021-02-21,22.993856837606838
2021-03-14,19.99465811965812
2021-04-04,18.994925213675216
2021-04-11,60.98370726495727
2021-05-02,34.99065170940171
2021-05-30,18.994925213675216
2021-06-06,47.98717948717949
2021-06-13,27.99252136752137
2021-06-20,81.9780982905983
2021-07-04,65.9823717948718
2021-07-18,56.98477564102565
2021-08-22,37.98985042735043
2021-09-12,68.98157051282053
2021-09-19,33.99091880341881
2021-10-10,58.984241452991455
2021-11-07,37.98985042735043
2021-11-14,69.98130341880342
2021-11-21,32.9911858974359
2021-12-12,28.992254273504273
2022-01-09,38.97916666666667
2022-01-23,22.987713675213676
2022-02-06,30.983440170940174
2022-02-13,27.98504273504274
2022-02-20,19.989316239316242
2022-03-06,48.97382478632479
2022-03-27,13.99252136752137
2022-04-03,27.98504273504274
2022-04-10,22.987713675213676
2022-05-01,17.990384615384617
2022-05-22,73.96047008547009
2022-06-12,23.98717948717949
2022-06-19,52.97168803418804
2022-07-03,38.97916666666667
2022-08-07,30.983440170940174
2022-08-28,18.98985042735043
2022-09-04,43.976495726495735
2022-09-11,84.95459401709402
2022-09-18,52.97168803418804
2022-10-30,35.98076923076923
2022-11-06,17.990384615384617
2022-11-13,25.986111111111114
2022-11-27,54.970619658119666
2022-12-11,99.9465811965812
2022-12-18,37.97970085470086
