,MVT_GT_Tucson AZ
2017-02-26,47.0
2017-03-26,98.0
2017-04-02,45.0
2017-04-30,28.0
2017-05-07,27.0
2017-09-03,31.0
2017-10-22,53.0
2017-10-29,39.0
2018-01-21,23.055879623970117
2018-02-18,56.636054736622896
2018-03-18,24.558309172838385
2018-04-08,56.136054736622896
2018-04-15,31.075316014916247
2018-05-13,24.058309172838385
2018-05-27,44.1069001502037
2018-06-17,25.06073872170665
2018-06-24,35.58503421038931
2018-07-08,44.6069001502037
2018-07-29,47.1141887968085
2018-08-05,43.104470601335436
2018-11-25,51.12390699228156
2018-12-09,75.18221616511994
2018-12-23,28.068027368311448
2019-01-20,22.05345007510185
2019-02-03,38.0923228569941
2019-03-03,33.08017511265278
2019-03-17,29.570456917179712
2019-03-24,32.07774556378451
2019-04-21,22.05345007510185
2019-05-05,49.119047894545034
2019-05-12,29.070456917179712
2019-06-16,29.070456917179712
2019-06-23,29.070456917179712
2019-08-04,26.063168270574913
2019-08-11,44.1069001502037
2019-09-22,35.08503421038931
2019-10-06,43.104470601335436
2019-11-17,31.075316014916247
2019-11-24,58.140913834359424
2019-12-29,54.13119563888636
2020-01-12,21.051020526233586
2020-02-23,20.54859097736532
2020-05-03,28.068027368311448
2020-05-10,36.087463759257574
2020-05-24,20.04859097736532
2020-06-07,27.06559781944318
2020-06-14,52.126336541149826
2020-06-21,47.1141887968085
2020-07-05,26.063168270574913
2020-07-12,40.09718195473064
2020-08-09,19.04616142849705
2020-09-06,60.14577293209596
2020-09-27,21.051020526233586
2020-11-15,43.604470601335436
2020-11-22,24.058309172838385
2020-11-29,41.09961150359891
2021-01-10,23.555879623970117
2021-01-17,29.070456917179712
2021-02-07,49.119047894545034
2021-02-21,39.09475240586237
2021-02-28,46.111759247940235
2021-04-25,30.07288646604798
2021-05-02,47.1141887968085
2021-05-09,30.07288646604798
2021-06-27,32.07774556378451
2021-07-04,34.582604661521046
2021-07-25,55.13362518775463
2021-08-01,36.087463759257574
2021-09-26,100.2429548868266
2021-10-17,41.59961150359891
2021-10-24,77.18707526285648
2021-11-28,22.05345007510185
2021-12-26,28.068027368311448
2022-01-02,100.48590977365319
2022-03-06,26.12633654114983
2022-03-20,46.22351849588047
2022-03-27,25.121477443413298
2022-04-17,19.092322856994105
2022-04-24,16.07774556378451
2022-05-22,19.092322856994105
2022-07-31,37.17978661625168
2022-08-21,37.17978661625168
2022-09-04,39.189504811724746
2022-10-30,21.10204105246717
2022-12-04,23.111759247940235
