,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-01,54.0
2017-01-29,24.0
2017-02-12,100.0
2017-03-19,24.0
2017-05-21,41.0
2017-05-28,28.0
2017-06-18,69.0
2017-08-13,22.0
2017-08-20,24.0
2017-10-01,22.0
2017-11-05,37.0
2017-12-17,32.0
2017-12-24,32.0
2018-01-07,45.897344649222816
2018-02-04,35.21304020034218
2018-02-11,29.18886260516181
2018-02-18,33.84898945886208
2018-03-18,19.936583527021224
2018-03-25,22.232659639241383
2018-04-01,28.256837234421756
2018-04-22,19.936583527021224
2018-04-29,37.07709094182229
2018-06-10,22.732659639241383
2018-07-08,30.120887975901862
2018-07-15,34.28101482960213
2018-09-30,38.00911631256234
2018-10-21,19.936583527021224
2018-11-04,22.232659639241383
2018-11-11,20.868608897761277
2018-12-09,19.00455815628117
2018-12-16,26.89278649294165
2019-01-06,23.164685009981437
2019-01-13,19.00455815628117
2019-01-20,63.96987743476394
2019-02-03,26.89278649294165
2019-02-10,19.936583527021224
2019-03-10,25.960761122201596
2019-03-24,60.741775951803724
2019-04-07,20.868608897761277
2019-05-12,23.164685009981437
2019-05-19,33.84898945886208
2019-06-02,31.98493871738197
2019-06-16,71.35810577142442
2019-07-07,25.960761122201596
2019-07-14,29.18886260516181
2019-07-21,26.89278649294165
2019-08-04,21.30063426850133
2019-08-18,58.87772521032362
2019-08-25,50.98949687366314
2019-09-08,17.140507414801064
2019-09-29,31.052913346641915
2019-11-10,57.94569983958357
2019-11-17,36.645065571082235
2019-12-01,41.737217795522554
2020-01-05,25.028735751461543
2020-01-12,21.80063426850133
2020-01-26,25.960761122201596
2020-02-09,44.96531927848277
2020-02-16,15.276456673320958
2020-03-22,23.164685009981437
2020-04-12,22.732659639241383
2020-05-10,39.87316705404245
2020-05-31,26.89278649294165
2020-06-07,45.897344649222816
2020-06-14,38.94114168330239
2020-06-21,25.960761122201596
2020-07-05,19.00455815628117
2020-08-02,34.28101482960213
2020-08-23,15.776456673320958
2020-10-04,32.91696408812202
2020-10-18,19.936583527021224
2020-11-22,48.19342076144298
2020-11-29,50.98949687366314
2020-12-13,17.140507414801064
2021-01-31,63.03785206402388
2021-02-21,19.00455815628117
2021-04-11,19.936583527021224
2021-04-25,27.324811863681703
2021-05-09,51.92152224440319
2021-05-16,31.98493871738197
2021-06-20,21.80063426850133
2021-07-04,29.18886260516181
2021-07-11,29.18886260516181
2021-07-18,38.00911631256234
2021-08-08,19.00455815628117
2021-08-15,21.80063426850133
2021-08-22,40.805192424782504
2021-09-12,25.960761122201596
2021-10-17,45.897344649222816
2021-11-21,44.96531927848277
2021-12-12,38.94114168330239
2022-01-02,68.26000857692841
2022-01-09,54.435196713246704
2022-01-23,47.52279078140585
2022-05-08,28.51367446884351
2022-05-22,29.377725210323618
2022-06-05,24.19342076144298
2022-06-26,50.97899374732628
2022-07-10,86.40507414801064
2022-07-24,45.79468929844564
2022-07-31,16.416964088122022
2022-08-28,24.19342076144298
2022-09-04,21.60126853700266
2022-10-02,20.737217795522554
2022-10-09,28.51367446884351
2022-10-23,15.552913346641915
2022-10-30,19.873167054042447
2022-11-06,17.281014829602128
2022-11-13,28.51367446884351
2022-11-20,49.250892264366065
2022-12-11,55.29924745472681
2022-12-18,25.921522244403192
2022-12-25,19.00911631256234
