,MVT_GT_New York NY
2017-01-01,39.0
2017-01-08,60.0
2017-01-15,67.0
2017-01-22,58.0
2017-01-29,29.0
2017-02-12,15.0
2017-02-19,38.0
2017-02-26,44.0
2017-03-05,28.0
2017-03-12,61.0
2017-03-19,35.0
2017-03-26,36.0
2017-04-02,30.0
2017-04-09,31.0
2017-04-16,25.0
2017-04-30,52.0
2017-05-07,39.0
2017-05-14,21.0
2017-05-21,36.0
2017-05-28,22.0
2017-06-04,72.0
2017-06-11,33.0
2017-06-18,13.0
2017-06-25,30.0
2017-07-02,30.0
2017-07-09,32.0
2017-07-16,30.0
2017-07-23,35.0
2017-07-30,62.0
2017-08-06,41.0
2017-08-13,26.0
2017-08-20,35.0
2017-08-27,37.0
2017-09-03,42.0
2017-09-10,30.0
2017-09-17,12.0
2017-09-24,38.0
2017-10-01,30.0
2017-10-08,45.0
2017-10-15,45.0
2017-10-22,43.0
2017-10-29,46.0
2017-11-05,30.0
2017-11-12,77.0
2017-11-19,34.0
2017-11-26,19.0
2017-12-03,33.0
2017-12-10,30.0
2017-12-17,100.0
2017-12-24,45.0
2017-12-31,22.0
2018-01-07,22.233366455969026
2018-01-21,44.96673291193805
2018-01-28,28.14572072233136
2018-02-04,26.813619503370695
2018-02-11,56.29144144466272
2018-02-18,44.96673291193805
2018-02-25,36.80622681713471
2018-03-04,39.97042925505605
2018-03-11,9.992607313764012
2018-03-18,20.401265237008356
2018-03-25,23.14941706544936
2018-04-01,57.20749205414306
2018-04-08,59.95564388258406
2018-04-15,59.95564388258406
2018-04-22,28.64572072233136
2018-04-29,22.733366455969026
2018-05-06,29.97782194129203
2018-05-13,22.733366455969026
2018-05-20,38.13832803609537
2018-05-27,44.96673291193805
2018-06-03,57.70749205414306
2018-06-10,56.29144144466272
2018-06-17,20.901265237008356
2018-06-24,46.79883413089872
2018-07-01,37.22227742661504
2018-07-08,49.96303656882006
2018-07-15,32.72597376973303
2018-07-22,18.153113408567354
2018-07-29,30.893872550772365
2018-08-05,31.8099231602527
2018-08-12,29.97782194129203
2018-08-19,14.07286036116568
2018-08-26,37.22227742661504
2018-09-02,44.050682302457716
2018-09-09,32.22597376973303
2018-09-16,49.04698595933972
2018-09-23,29.97782194129203
2018-09-30,26.813619503370695
2018-10-07,28.14572072233136
2018-10-14,34.97412559817404
2018-10-21,34.97412559817404
2018-10-28,25.89756889389036
2018-11-04,27.729670112851032
2018-11-11,35.89017620765437
2018-11-18,43.13463169297738
2018-11-25,36.80622681713471
2018-12-02,45.38278352141838
2018-12-09,25.89756889389036
2018-12-16,39.97042925505605
2018-12-23,32.72597376973303
2018-12-30,26.813619503370695
