,MVT_GT_Columbus OH
2017-01-01,68.0
2017-01-29,30.0
2017-02-12,36.0
2017-02-26,37.0
2017-04-16,64.0
2017-04-30,41.0
2017-06-11,22.0
2017-06-18,20.0
2017-07-02,59.0
2017-08-06,56.0
2017-09-24,30.0
2017-10-29,49.0
2017-11-05,23.0
2017-11-12,60.0
2017-11-26,29.0
2017-12-03,22.0
2018-02-04,35.04986318945661
2018-02-25,84.61967165469585
2018-04-15,71.68472181856177
2018-04-22,21.029917913673962
2018-06-10,22.61491335332252
2018-06-17,44.22982670664504
2018-07-08,21.029917913673962
2018-07-22,21.029917913673962
2018-08-12,42.059835827347925
2018-08-19,44.72982670664504
2018-11-04,32.3798723101595
2018-11-11,28.039890551565286
2018-11-18,36.13485862910516
2018-11-25,37.21985406875372
2018-12-23,38.80484950840227
2019-02-03,44.22982670664504
2019-02-10,49.06980846523925
2019-03-24,18.85992703437686
2019-03-31,26.954895111916734
2019-04-07,50.15480390488781
2019-05-12,60.91976286172479
2019-05-19,32.8798723101595
2019-05-26,31.794876870510947
2019-07-28,62.00475830137334
2019-09-01,17.774931594728304
2019-09-08,17.274931594728304
2019-09-15,73.35471269785887
2019-10-20,33.96486774980805
2019-10-27,16.18993615507975
2019-11-03,16.68993615507975
2019-12-08,24.784904232619624
2019-12-22,32.3798723101595
2019-12-29,31.294876870510947
2020-01-26,18.85992703437686
2020-02-09,47.9848130255907
2020-04-05,42.059835827347925
2020-05-17,16.18993615507975
2020-05-31,33.96486774980805
2020-06-28,52.82479478418492
2020-07-05,47.9848130255907
2020-08-09,22.11491335332252
2020-08-16,25.86989967226818
2020-09-06,28.039890551565286
2020-09-20,23.699908792971073
2020-09-27,35.04986318945661
2020-11-01,17.774931594728304
2020-11-15,30.209881430862396
2020-11-29,23.199908792971073
2021-01-03,51.73979934453636
2021-01-10,33.96486774980805
2021-01-31,40.97484038769937
2021-02-07,16.68993615507975
2021-02-28,43.64483126699648
2021-03-07,42.559835827347925
2021-03-14,43.14483126699648
2021-04-04,53.40979022383347
2021-04-25,37.71985406875372
2021-05-23,97.55462149082996
2021-06-13,33.46486774980805
2021-07-04,51.73979934453636
2021-07-11,99.72461237012706
2021-07-18,23.199908792971073
2021-08-15,29.12488599121384
2021-08-29,17.274931594728304
2021-09-19,42.059835827347925
2021-10-03,46.899817585942145
2021-10-17,29.62488599121384
2021-11-28,25.36989967226818
2021-12-12,33.46486774980805
2021-12-19,22.11491335332252
2022-01-09,25.739799344536358
2022-01-16,45.62964429258718
2022-01-23,78.38938891290618
2022-02-06,51.479598689072716
2022-02-20,47.96962605118139
2022-02-27,23.399817585942145
2022-03-13,17.54986318945661
2022-03-20,22.22982670664504
2022-03-27,38.60969901680454
2022-04-03,31.589753741021894
2022-04-24,51.479598689072716
2022-05-01,64.34949836134089
2022-05-08,23.399817585942145
2022-06-05,18.719854068753715
2022-06-19,36.26971725821032
2022-06-26,45.62964429258718
2022-07-03,29.24977198242768
2022-07-10,58.49954396485536
2022-07-17,19.889844948050822
2022-07-24,78.38938891290618
2022-08-14,54.98957132696404
2022-08-21,15.209881430862394
2022-09-04,25.739799344536358
2022-09-11,39.779689896101644
2022-09-18,26.909790223833465
2022-09-25,40.949680775398754
2022-10-09,40.949680775398754
2022-10-16,47.96962605118139
2022-10-23,22.22982670664504
2022-11-20,15.209881430862394
2022-11-27,66.68948011993511
2022-12-11,52.64958956836983
2022-12-18,116.99908792971073
