,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,62.0
2017-01-29,46.0
2017-03-12,25.0
2017-04-16,18.0
2017-05-21,31.0
2017-06-11,21.0
2017-08-20,18.0
2017-09-24,46.0
2017-10-01,23.0
2017-10-08,36.0
2017-10-15,16.0
2017-10-29,26.0
2017-11-26,18.0
2017-12-10,100.0
2018-01-14,20.19409786083569
2018-01-28,15.714452435227008
2018-02-11,27.00029176164726
2018-03-04,27.00029176164726
2018-03-11,13.11238780162315
2018-04-01,23.07167865284051
2018-05-06,14.163420118425078
2018-05-27,34.0820018208598
2018-06-03,23.07167865284051
2018-06-10,14.938936276826043
2018-06-17,55.05161584009646
2018-07-01,13.887903960024115
2018-07-29,17.0410009104299
2018-08-12,24.12271096964244
2018-08-26,25.17374328644437
2018-09-02,13.887903960024115
2018-09-23,15.214452435227008
2018-10-28,31.979937187255942
2019-01-27,19.14306554403376
2019-02-03,16.765484752028936
2019-03-03,34.0820018208598
2019-04-07,31.979937187255942
2019-05-19,31.979937187255942
2019-05-26,50.84748657288874
2019-06-09,14.663420118425078
2019-07-14,35.9085502960627
2019-07-21,22.796162494439546
2019-08-25,21.24513017763762
2019-09-22,18.867549385632795
2019-10-20,11.785839326420255
2019-10-27,13.887903960024115
2020-01-12,19.91858170243472
2020-02-02,19.91858170243472
2020-02-09,20.96961401923665
2020-03-15,15.714452435227008
2020-03-22,15.989968593627971
2020-03-29,23.07167865284051
2020-05-03,13.887903960024115
2020-05-17,16.265484752028936
2020-05-31,16.265484752028936
2020-06-07,29.10235639525112
2020-06-14,15.214452435227008
2020-08-16,13.11238780162315
2020-08-23,34.0820018208598
2020-09-06,28.826840236850156
2020-09-20,35.13303413766173
2020-10-11,29.10235639525112
2020-10-25,35.9085502960627
2020-11-01,25.17374328644437
2021-01-10,13.887903960024115
2021-01-17,15.214452435227008
2021-01-24,38.78613108806752
2021-01-31,17.816517068830866
2021-03-28,11.285839326420255
2021-04-04,28.826840236850156
2021-04-18,15.989968593627971
2021-05-30,12.06135548482122
2021-06-06,11.785839326420255
2021-06-13,26.7247756032463
2021-06-27,30.928904870454016
2021-07-25,12.06135548482122
2021-08-15,22.296162494439546
2021-08-29,21.24513017763762
2021-09-26,45.09232498887909
2021-10-03,15.714452435227008
2021-12-12,14.163420118425078
2022-01-09,38.572262176135034
2022-01-16,23.69438962248295
2022-01-30,41.32742376014468
2022-02-06,39.123294492936964
2022-02-13,34.71503595852153
2022-02-20,34.71503595852153
2022-02-27,17.0820018208598
2022-04-03,15.428904870454016
2022-05-01,14.326840236850156
2022-05-08,27.551615840096456
2022-05-22,29.204712790502242
2022-05-29,20.939228038473306
2022-06-26,17.63303413766173
2022-07-03,27.000583523294527
2022-08-28,18.73509877126559
2022-09-11,13.775807920048228
2022-10-23,12.12271096964244
2022-11-13,14.326840236850156
2022-12-04,24.79645425608681
2022-12-18,19.286131088067517
