,MVT_GT_Milwaukee WI
2017-01-01,23.0
2017-01-15,36.0
2017-02-05,100.0
2017-04-16,18.0
2017-05-14,47.0
2017-05-28,61.0
2017-06-25,64.0
2017-07-16,24.0
2017-08-06,21.0
2017-08-13,27.0
2017-08-27,36.0
2017-09-10,22.0
2017-09-17,25.0
2017-10-01,26.0
2017-10-08,28.0
2017-11-12,83.0
2017-12-03,17.0
2017-12-31,26.0
2018-01-07,43.935445205559
2018-01-21,25.875152620654195
2018-02-04,30.259440142997562
2018-02-25,40.028015187684304
2018-03-11,25.875152620654195
2018-03-18,16.106577575967457
2018-03-25,37.097442674278284
2018-04-01,22.94458010724817
2018-04-08,39.55115768321563
2018-05-13,22.94458010724817
2018-05-20,17.083435080436132
2018-05-27,20.014007593842152
2018-06-03,75.67174285302524
2018-06-10,24.898295116185523
2018-06-17,15.129720071498781
2018-06-24,32.21315515193491
2018-07-08,17.083435080436132
2018-07-29,39.05115768321563
2018-09-16,25.875152620654195
2018-09-23,18.060292584904804
2018-09-30,35.14372766534093
2018-10-14,14.152862567030109
2018-10-28,17.083435080436132
2018-11-04,21.9677226027795
2018-11-18,21.9677226027795
2018-11-25,15.129720071498781
2018-12-16,20.990865098310827
2019-01-06,20.014007593842152
2019-01-20,53.70402025024573
2019-02-03,17.083435080436132
2019-03-10,22.94458010724817
2019-03-24,31.236297647466237
2019-03-31,14.152862567030109
2019-04-14,15.129720071498781
2019-05-05,15.129720071498781
2019-05-12,15.629720071498781
2019-06-23,15.129720071498781
2019-07-07,16.106577575967457
2019-08-18,21.9677226027795
2019-08-25,33.19001265640358
2019-09-08,18.060292584904804
2019-09-29,34.166870160872264
2019-11-24,17.583435080436132
2019-12-01,23.921437611716847
2019-12-15,17.083435080436132
2019-12-22,14.652862567030109
2020-01-05,16.106577575967457
2020-01-12,27.828867629591542
2020-02-02,18.060292584904804
2020-02-09,21.9677226027795
2020-03-08,15.129720071498781
2020-03-15,29.28258263852889
2020-03-22,20.990865098310827
2020-05-03,20.014007593842152
2020-05-31,20.990865098310827
2020-06-07,14.152862567030109
2020-06-14,33.19001265640358
2020-06-21,19.037150089373476
2020-06-28,34.666870160872264
2020-07-05,23.921437611716847
2020-07-26,18.560292584904804
2020-08-16,61.99573779046381
2020-10-04,15.629720071498781
2020-10-11,18.060292584904804
2020-10-18,21.9677226027795
2020-11-01,52.227162745777065
2020-11-08,15.129720071498781
2020-11-15,20.990865098310827
2020-11-22,95.68575044686739
2020-12-06,20.014007593842152
2020-12-20,25.875152620654195
2020-12-27,21.9677226027795
2021-02-07,29.28258263852889
2021-02-21,15.129720071498781
2021-04-11,17.083435080436132
2021-05-09,33.19001265640358
2021-05-23,44.912302710027674
2021-06-20,23.921437611716847
2021-07-18,54.68087775471441
2021-07-25,23.921437611716847
2021-08-15,17.083435080436132
2021-09-05,41.00487269215297
2021-09-26,38.07430017874695
2021-10-03,25.875152620654195
2021-10-17,19.037150089373476
2021-10-24,18.060292584904804
2021-10-31,19.537150089373476
2021-11-07,52.727162745777065
2021-11-28,23.921437611716847
2021-12-26,31.236297647466237
2022-01-09,20.98173019662165
2022-01-16,52.45432549155412
2022-01-23,31.472595294932475
2022-02-06,24.79659023237104
2022-02-13,76.29720071498782
2022-02-20,50.54689547367943
2022-03-13,36.24117033961922
2022-03-20,22.889160214496346
2022-03-27,37.19488534855656
2022-04-03,28.611450268120432
2022-04-10,33.38002531280717
2022-04-24,17.16687016087226
2022-05-01,22.889160214496346
2022-05-15,27.657735259183085
2022-05-29,41.00974538430595
2022-06-05,34.33374032174452
2022-06-12,22.889160214496346
2022-06-26,54.36175550942882
2022-07-03,29.56516527705778
2022-07-17,55.31547051836617
2022-07-31,39.102315366431256
2022-08-07,29.56516527705778
2022-08-28,20.98173019662165
2022-09-04,18.12058516980961
2022-09-11,22.889160214496346
2022-09-18,41.00974538430595
2022-09-25,31.472595294932475
2022-10-16,17.16687016087226
2022-10-23,14.305725134060216
2022-10-30,41.9634603932433
2022-11-20,23.842875223433694
2022-12-04,24.79659023237104
2022-12-18,18.12058516980961
