,MVT_GT_Seattle-Tacoma WA
2017-01-01,100.0
2017-01-08,19.0
2017-01-15,13.0
2017-02-05,50.0
2017-02-26,19.0
2017-03-05,18.0
2017-03-12,42.0
2017-03-26,25.0
2017-04-02,42.0
2017-04-09,39.0
2017-04-16,15.0
2017-04-23,29.0
2017-04-30,14.0
2017-05-07,71.0
2017-05-14,26.0
2017-06-04,52.0
2017-06-25,30.0
2017-07-02,35.0
2017-07-09,19.0
2017-07-16,36.0
2017-07-23,24.0
2017-07-30,20.0
2017-08-13,34.0
2017-08-20,57.0
2017-08-27,20.0
2017-09-10,31.0
2017-09-24,34.0
2017-10-01,16.0
2017-10-08,47.0
2017-10-15,26.0
2017-10-22,37.0
2017-11-12,25.0
2017-11-19,22.0
2017-11-26,52.0
2017-12-03,21.0
2017-12-10,30.0
2017-12-24,50.0
2018-01-07,28.27102418017458
2018-01-14,33.07280227375112
2018-01-21,36.91422474861236
2018-01-28,21.08817923045211
2018-02-11,35.95386912989706
2018-03-11,28.27102418017458
2018-03-18,37.87458036732767
2018-03-25,39.29529160475829
2018-04-01,37.87458036732767
2018-04-08,27.810668561459273
2018-04-15,31.652091036320506
2018-04-22,23.008890467882726
2018-04-29,28.77102418017458
2018-05-13,56.08169274163385
2018-05-20,43.13671407961952
2018-05-27,37.87458036732767
2018-06-10,20.1278236117368
2018-06-17,23.008890467882726
2018-06-24,38.83493598604298
2018-07-22,22.048534849167417
2018-07-29,18.20711237430618
2018-08-05,23.008890467882726
2018-08-12,40.2556472234736
2018-08-19,15.326045518160253
2018-08-26,31.152091036320506
2018-09-02,46.97813655448076
2018-09-16,21.08817923045211
2018-09-30,16.78640113687556
2018-10-07,25.889957324028654
2018-10-14,78.13022759080127
2018-10-21,19.16746799302149
2018-10-28,25.889957324028654
2018-11-04,22.548534849167417
2018-11-11,12.944978662014327
2018-11-18,41.71600284218891
2018-12-02,18.20711237430618
2018-12-09,37.37458036732767
2018-12-16,22.048534849167417
2018-12-23,24.929601705313345
2018-12-30,23.969246086598034
2019-01-06,76.20951635337065
2019-01-13,26.85031294274396
2019-01-20,34.993513511181746
2019-01-27,38.83493598604298
