,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-08,34.0
2017-01-15,23.0
2017-01-22,22.0
2017-01-29,79.0
2017-02-05,63.0
2017-02-12,21.0
2017-02-19,28.0
2017-02-26,43.0
2017-03-12,47.0
2017-03-19,84.0
2017-03-26,48.0
2017-04-02,22.0
2017-04-09,44.0
2017-04-16,33.0
2017-04-23,24.0
2017-04-30,47.0
2017-05-07,27.0
2017-05-21,74.0
2017-06-18,35.0
2017-07-02,42.0
2017-07-23,50.0
2017-08-06,33.0
2017-08-13,100.0
2017-08-20,29.0
2017-09-03,17.0
2017-09-10,46.0
2017-09-24,43.0
2017-10-15,73.0
2017-10-22,60.0
2017-10-29,35.0
2017-11-05,36.0
2017-11-12,59.0
2017-11-19,40.0
2017-12-03,26.0
2017-12-24,45.0
2018-01-07,21.820826712187877
2018-01-28,68.00831252401903
2018-02-11,21.320826712187877
2018-02-18,28.298949583962553
2018-02-25,31.844781971417962
2018-03-04,31.344781971417962
2018-03-18,66.73539633029134
2018-04-01,36.163530552601074
2018-04-15,57.09789916792511
2018-04-29,40.09582103692034
2018-05-06,27.026033390234844
2018-05-27,44.91456961810346
2018-06-03,57.09789916792511
2018-06-10,16.115620034140907
2018-06-24,25.75311719650714
2018-07-01,21.820826712187877
2018-07-15,48.846860102422724
2018-07-29,20.04791051846017
2018-08-19,23.980201002779435
2018-09-09,56.71144107106125
2018-10-07,77.14580968638528
2018-10-21,42.7551953275119
2018-11-11,23.980201002779435
2018-12-09,34.004156262009516
2018-12-16,20.934368615324026
2019-01-06,30.071865777690256
2019-01-13,16.615620034140907
2019-01-20,23.980201002779435
2019-02-03,45.30102771496731
2019-02-10,74.09997729892987
2019-02-17,28.798949583962553
2019-02-24,16.115620034140907
2019-03-03,17.002078131004758
2019-03-17,55.8249829741974
2019-03-24,24.866659099643286
2019-03-31,17.888536227868613
2019-04-14,30.071865777690256
2019-04-21,27.026033390234844
2019-04-28,35.277072455737226
2019-05-05,37.049988649464936
2019-05-12,53.16560868360584
2019-05-19,54.05206678046969
2019-06-02,34.004156262009516
2019-06-09,20.934368615324026
2019-06-16,61.91664774910822
2019-07-14,33.11769816514567
2019-07-21,33.11769816514567
2019-07-28,30.95832387455411
2019-08-11,45.80102771496731
2019-08-18,23.980201002779435
2019-08-25,39.709362940056494
2019-09-01,35.277072455737226
2019-09-08,14.842703840413202
2019-09-15,23.980201002779435
2019-09-22,27.9124914870987
2019-10-06,51.00623439301428
2019-10-13,34.39061435887338
2019-10-20,41.86873723064805
2019-10-27,33.11769816514567
2019-11-17,37.049988649464936
2019-11-24,56.21144107106125
2019-12-01,15.229161937277055
2019-12-15,30.95832387455411
2019-12-29,35.277072455737226
2020-01-05,25.75311719650714
2020-01-12,27.026033390234844
2020-01-19,26.139575293370996
2020-01-26,51.89269248987813
2020-02-02,54.05206678046969
2020-02-23,30.071865777690256
2020-03-01,51.89269248987813
2020-03-08,14.842703840413202
2020-03-29,27.4124914870987
2020-04-05,43.141653424375754
2020-04-12,23.093742905915583
2020-04-19,34.89061435887338
2020-05-17,27.9124914870987
2020-05-24,23.093742905915583
2020-06-07,34.89061435887338
2020-06-21,47.073943908695014
2020-06-28,36.663530552601074
2020-07-19,29.685407680826405
2020-08-09,33.11769816514567
2020-08-23,25.75311719650714
2020-08-30,41.86873723064805
2020-09-13,17.888536227868613
2020-10-11,24.366659099643286
2020-10-18,24.366659099643286
2020-11-01,26.139575293370996
2020-11-08,44.91456961810346
2020-11-15,40.982279133784196
2020-11-22,34.004156262009516
2020-11-29,22.70728480905173
2020-12-06,19.16145242159632
2020-12-13,17.888536227868613
2021-01-10,25.25311719650714
2021-01-24,20.04791051846017
2021-02-07,29.185407680826405
2021-02-21,40.982279133784196
2021-03-07,22.70728480905173
2021-03-21,41.86873723064805
2021-03-28,27.9124914870987
2021-04-18,17.002078131004758
2021-04-25,20.934368615324026
2021-05-02,45.30102771496731
2021-05-09,30.071865777690256
2021-05-16,54.05206678046969
2021-05-23,46.187485811831166
2021-06-06,17.002078131004758
2021-06-13,49.23331819928657
2021-06-27,24.866659099643286
2021-07-11,27.9124914870987
2021-07-25,50.61977629615043
2021-08-29,41.86873723064805
2021-09-05,31.844781971417962
2021-09-12,27.9124914870987
2021-09-19,44.02811152123961
2021-09-26,31.344781971417962
2021-10-10,20.934368615324026
2021-10-24,16.115620034140907
2021-10-31,17.002078131004758
2021-11-14,23.980201002779435
2021-11-21,40.09582103692034
2021-12-19,23.093742905915583
2021-12-26,36.663530552601074
2022-01-02,25.50623439301428
2022-01-23,44.82913923620692
2022-02-06,36.327061105202155
2022-02-27,37.099977298929865
2022-03-20,17.00415626200952
2022-04-03,30.91664774910822
2022-04-17,43.28330684875151
2022-04-24,34.00831252401904
2022-05-01,34.78122871774675
2022-05-15,20.09582103692034
2022-05-22,28.597899167925103
2022-05-29,34.78122871774675
2022-06-05,21.641653424375754
2022-06-12,23.96040200555887
2022-06-26,27.824982974197397
2022-07-03,68.78954124176579
2022-07-10,32.46248013656363
2022-07-17,55.649965948394794
2022-07-24,35.55414491147445
2022-08-21,27.824982974197397
2022-09-11,51.01246878602856
2022-09-18,37.099977298929865
2022-09-25,21.641653424375754
2022-10-02,39.41872588011298
2022-10-09,42.5103906550238
2022-10-16,63.37912788567185
2022-10-23,33.23539633029134
2022-10-30,70.3353736292212
2022-11-06,25.50623439301428
2022-11-13,20.09582103692034
2022-11-20,33.23539633029134
2022-11-27,31.689563942835925
2022-12-04,32.46248013656363
2022-12-11,17.00415626200952
