,MVT_GT_Philadelphia PA
2017-01-01,38.0
2017-01-08,63.0
2017-01-22,14.0
2017-01-29,31.0
2017-02-05,58.0
2017-02-19,22.0
2017-02-26,36.0
2017-03-26,16.0
2017-04-02,30.0
2017-04-16,18.0
2017-04-23,69.0
2017-05-07,27.0
2017-05-21,35.0
2017-05-28,48.0
2017-06-04,14.0
2017-06-11,32.0
2017-06-18,27.0
2017-06-25,22.0
2017-07-02,41.0
2017-07-09,47.0
2017-07-23,21.0
2017-07-30,26.0
2017-08-06,20.0
2017-08-13,24.0
2017-08-20,39.0
2017-09-03,39.0
2017-09-10,22.0
2017-09-24,21.0
2017-10-08,13.0
2017-10-15,32.0
2017-10-22,26.0
2017-10-29,40.0
2017-11-05,19.0
2017-11-12,19.0
2017-11-19,28.0
2017-11-26,16.0
2017-12-10,30.0
2017-12-17,31.0
2017-12-24,38.0
2017-12-31,27.0
2018-01-07,35.02893959784109
2018-01-14,27.519293065227387
2018-01-21,21.0
2018-01-28,38.05712811378045
2018-02-04,13.245552274644012
2018-02-11,16.245552274644012
2018-02-18,32.113505145659175
2018-02-25,26.12315167827287
2018-03-04,19.943622968121275
2018-03-11,41.0
2018-03-18,13.0
2018-03-25,70.39689246885624
2018-04-01,16.0
2018-04-08,26.48145801667433
2018-04-22,12.0
2018-04-29,24.0
2018-05-06,26.0
2018-05-13,36.491104549288025
2018-05-20,22.54748158116675
2018-06-03,32.46291603334866
2018-06-17,48.57642117900784
2018-06-24,35.56677464639414
2018-07-08,21.377599403628853
2018-07-15,14.311575839136434
2018-07-22,33.17063325943962
2018-07-29,43.925080984795606
2018-08-05,37.7648453398714
2018-08-12,27.65134019421223
2018-08-19,23.38724593624255
2018-09-02,22.98145801667433
2018-09-09,51.000751081901726
2018-09-16,55.189926324667006
2018-09-23,51.84051543697752
2018-09-30,36.0
2018-10-07,46.58606771162153
2018-10-14,15.0
2018-10-28,31.21736375870465
2018-11-11,21.0
2018-11-18,21.877599403628853
