,MVT_GT_Los Angeles CA
2017-01-01,39.0
2017-01-08,52.0
2017-01-15,84.0
2017-01-22,24.0
2017-01-29,37.0
2017-02-05,33.0
2017-02-12,48.0
2017-02-19,47.0
2017-02-26,39.0
2017-03-05,52.0
2017-03-12,24.0
2017-03-19,65.0
2017-03-26,32.0
2017-04-02,47.0
2017-04-09,49.0
2017-04-16,44.0
2017-04-23,20.0
2017-04-30,39.0
2017-05-07,52.0
2017-05-14,41.0
2017-05-21,52.0
2017-05-28,53.0
2017-06-04,34.0
2017-06-11,51.0
2017-06-18,27.0
2017-06-25,56.0
2017-07-02,63.0
2017-07-09,39.0
2017-07-16,37.0
2017-07-23,66.0
2017-07-30,54.0
2017-08-06,57.0
2017-08-13,100.0
2017-08-20,16.0
2017-08-27,33.0
2017-09-03,43.0
2017-09-10,46.0
2017-09-17,32.0
2017-09-24,56.0
2017-10-01,52.0
2017-10-08,35.0
2017-10-15,28.0
2017-10-22,49.0
2017-10-29,51.0
2017-11-05,46.0
2017-11-12,42.0
2017-11-19,48.0
2017-11-26,68.0
2017-12-03,46.0
2017-12-10,27.0
2017-12-17,45.0
2017-12-24,61.0
2017-12-31,42.0
2018-01-07,25.831370028318307
2018-01-14,22.17570937950304
2018-01-21,53.904485543248065
2018-01-28,52.99057038104425
2018-02-04,47.09316424561753
2018-02-11,33.970521650356474
2018-02-18,57.06014619206333
2018-02-25,49.83490973222898
2018-03-04,40.281842947987
2018-03-11,14.036557757464877
2018-03-18,31.22877616374502
2018-03-25,36.212267136967924
2018-04-01,52.99057038104425
2018-04-08,30.814861001541203
2018-04-15,46.179249083413715
2018-04-22,24.003539703910675
2018-04-29,68.85495846291676
2018-05-06,62.04363716528623
2018-05-13,42.10967327239463
2018-05-20,75.6662797605473
2018-05-27,43.02358843459845
2018-06-03,72.01061911173203
2018-06-10,44.85141875900608
2018-06-17,26.245285190522125
2018-06-24,44.85141875900608
2018-07-01,25.831370028318307
2018-07-08,43.437503596802266
2018-07-15,59.30189167867478
2018-07-22,67.94104330071295
2018-07-29,40.781842947987
2018-08-05,49.33490973222898
2018-08-12,48.00707940782135
2018-08-19,19.020048730687776
2018-08-26,48.00707940782135
2018-09-02,50.7488248944328
2018-09-09,47.09316424561753
2018-09-16,35.7983519747641
2018-09-23,55.7323158676557
2018-09-30,34.38443681256029
2018-10-07,31.72877616374502
2018-10-14,21.761794217299226
2018-10-21,63.871467489693856
2018-10-28,39.86792778578318
2018-11-04,46.679249083413715
2018-11-11,38.954012623579374
2018-11-18,47.09316424561753
2018-11-25,38.04009746137555
2018-12-02,52.99057038104425
2018-12-09,46.679249083413715
2018-12-16,47.09316424561753
2018-12-23,62.95755232749004
2018-12-30,48.920994570025165
2019-01-06,40.281842947987
2019-01-13,37.12618229917173
2019-01-20,51.162740056636615
