,MVT_GT_Ontario
2017-01-08,23.0
2017-01-22,15.0
2017-01-29,21.0
2017-02-05,9.0
2017-02-26,23.0
2017-03-05,100.0
2017-03-12,33.0
2017-03-19,16.0
2017-03-26,26.0
2017-04-02,14.0
2017-04-09,28.0
2017-04-16,10.0
2017-04-30,14.0
2017-05-07,13.0
2017-05-21,10.0
2017-06-04,14.0
2017-06-11,15.0
2017-06-18,24.0
2017-07-02,20.0
2017-07-09,28.0
2017-07-23,8.0
2017-08-06,25.0
2017-08-13,22.0
2017-08-20,18.0
2017-09-10,22.0
2017-09-17,28.0
2017-09-24,42.0
2017-10-01,11.0
2017-10-08,24.0
2017-10-15,35.0
2017-11-05,18.0
2017-11-12,21.0
2017-11-19,24.0
2017-11-26,21.0
2017-12-10,13.0
2017-12-24,28.0
2017-12-31,16.0
2018-01-14,7.7847733658670695
2018-01-21,16.75768734370997
2018-01-28,11.349195201794561
2018-02-04,21.166179485625378
2018-02-11,14.225476425746225
2018-02-18,13.881406119758308
2018-02-25,35.04758560538369
2018-03-11,6.940703059879154
2018-03-18,8.128843671854986
2018-03-25,10.161054589818733
2018-04-08,11.005124895806647
2018-04-15,6.096632753891239
2018-04-22,17.9458279556858
2018-04-29,22.85432009760121
2018-05-06,11.849195201794561
2018-05-13,17.101757649697888
2018-05-20,19.133968567661633
2018-05-27,28.606882545504533
2018-06-10,16.25768734370997
2018-06-17,22.85432009760121
2018-06-24,26.574671627540788
2018-07-01,8.9729139778429
2018-07-08,13.037335813770394
2018-07-15,25.23060132155287
2018-07-22,14.725476425746225
2018-07-29,24.886531015564955
2018-08-05,25.23060132155287
2018-08-12,20.822109179637465
2018-08-26,21.666179485625378
2018-09-02,13.881406119758308
2018-09-09,8.128843671854986
2018-09-16,51.80527294909366
2018-09-23,15.913617037722055
2018-09-30,8.9729139778429
2018-10-07,17.101757649697888
2018-10-14,9.316984283830816
2018-10-21,33.859444993407855
2018-10-28,25.23060132155287
2018-11-04,16.75768734370997
2018-11-11,15.069546731734139
2018-11-18,25.23060132155287
2018-11-25,15.069546731734139
2018-12-02,40.30014805328701
2018-12-09,33.01537468741994
2018-12-16,13.881406119758308
2018-12-23,24.042460709577043
2019-01-13,33.859444993407855
2019-01-20,13.037335813770394
2019-02-03,22.85432009760121
2019-02-10,15.069546731734139
2019-02-17,19.978038873649545
2019-02-24,10.161054589818733
2019-03-03,7.7847733658670695
2019-03-10,28.95095285149245
2019-03-17,25.73060132155287
2019-03-24,9.816984283830816
2019-03-31,17.9458279556858
2019-04-07,9.816984283830816
2019-04-14,35.8916559113716
2019-04-21,12.193265507782478
2019-04-28,12.193265507782478
2019-05-05,23.198390403589123
2019-05-12,12.193265507782478
2019-05-19,22.85432009760121
2019-05-26,13.037335813770394
2019-06-02,13.881406119758308
2019-06-09,19.133968567661633
2019-06-16,28.106882545504533
2019-06-23,15.069546731734139
2019-06-30,23.698390403589123
2019-07-07,15.913617037722055
2019-07-14,51.80527294909366
2019-07-21,27.762812239516617
2019-07-28,27.262812239516617
2019-08-04,26.074671627540788
2019-08-11,46.896780807178246
2019-08-18,19.978038873649545
2019-08-25,27.262812239516617
2019-09-08,13.037335813770394
2019-09-22,18.789898261673716
2019-09-29,22.85432009760121
2019-10-06,37.92386682933535
2019-10-13,6.940703059879154
2019-10-20,26.574671627540788
2019-10-27,19.978038873649545
2019-11-03,20.822109179637465
2019-11-10,24.886531015564955
2019-11-17,33.01537468741994
2019-11-24,21.666179485625378
2019-12-01,14.225476425746225
2019-12-08,26.074671627540788
2019-12-15,31.82723407544411
2019-12-22,9.816984283830816
2019-12-29,30.139093463468278
2020-01-05,15.913617037722055
2020-01-12,18.289898261673716
2020-01-19,18.789898261673716
2020-01-26,23.198390403589123
2020-02-02,22.010249791613294
2020-02-09,16.25768734370997
2020-02-16,28.95095285149245
2020-02-23,19.133968567661633
2020-03-01,10.161054589818733
2020-03-08,15.069546731734139
2020-03-15,17.101757649697888
2020-03-29,22.010249791613294
2020-04-05,27.262812239516617
2020-04-12,13.037335813770394
2020-04-19,35.8916559113716
2020-04-26,19.978038873649545
2020-05-03,15.913617037722055
2020-05-10,4.908492141915408
2020-05-17,28.95095285149245
2020-05-24,13.037335813770394
2020-05-31,8.128843671854986
2020-06-07,13.881406119758308
2020-06-14,22.010249791613294
2020-06-21,22.85432009760121
2020-06-28,26.9187419335287
2020-07-05,22.010249791613294
2020-07-12,17.101757649697888
2020-07-19,15.913617037722055
2020-07-26,22.010249791613294
2020-08-09,19.633968567661633
2020-08-16,11.849195201794561
2020-08-23,13.037335813770394
2020-08-30,20.322109179637465
2020-09-06,34.203515299395775
2020-09-13,23.198390403589123
2020-09-20,18.789898261673716
2020-09-27,20.822109179637465
2020-10-04,21.166179485625378
2020-10-11,41.14421835927493
2020-10-18,20.822109179637465
2020-10-25,6.096632753891239
2020-11-01,7.2847733658670695
2020-11-08,6.940703059879154
2020-11-15,16.75768734370997
2020-11-22,23.198390403589123
2020-11-29,37.92386682933535
2020-12-06,68.90703059879155
2020-12-13,28.95095285149245
2020-12-20,24.886531015564955
2020-12-27,17.101757649697888
2021-01-03,6.940703059879154
2021-01-10,33.859444993407855
2021-01-17,24.886531015564955
2021-01-24,23.198390403589123
2021-01-31,16.25768734370997
2021-02-21,28.95095285149245
2021-03-07,53.8374838670574
2021-03-14,43.67642927723867
2021-03-21,11.005124895806647
2021-03-28,16.25768734370997
2021-04-04,6.096632753891239
2021-04-25,6.940703059879154
2021-05-02,10.161054589818733
2021-05-09,28.95095285149245
2021-05-16,19.978038873649545
2021-05-23,23.198390403589123
2021-05-30,10.161054589818733
2021-06-06,12.193265507782478
2021-06-13,28.95095285149245
2021-06-20,22.010249791613294
2021-06-27,15.069546731734139
2021-07-04,6.096632753891239
2021-07-11,12.693265507782478
2021-07-18,15.913617037722055
2021-07-25,14.225476425746225
2021-08-01,11.849195201794561
2021-08-08,18.789898261673716
2021-08-15,28.606882545504533
2021-08-22,11.005124895806647
2021-08-29,21.666179485625378
2021-09-05,18.789898261673716
2021-09-12,16.75768734370997
2021-09-19,23.698390403589123
2021-09-26,28.106882545504533
2021-10-03,14.225476425746225
2021-10-10,19.978038873649545
2021-10-17,17.9458279556858
2021-10-24,17.9458279556858
2021-10-31,18.289898261673716
2021-11-07,37.92386682933535
2021-11-14,27.762812239516617
2021-11-21,12.193265507782478
2021-11-28,19.978038873649545
2021-12-05,29.795023157480365
2021-12-12,36.23572621735951
2021-12-19,30.983163769456194
2021-12-26,15.069546731734139
2022-01-02,19.267937135323265
2022-01-09,18.579796523347433
2022-01-16,6.881406119758308
2022-01-23,17.20351529939577
2022-01-30,33.030749374839885
2022-02-06,32.34260876286405
2022-02-13,28.213765091009066
2022-02-20,21.332358971250756
2022-02-27,42.66471794250151
2022-03-06,22.70864019520242
2022-03-13,20.644218359274927
2022-03-20,43.35285855447734
2022-03-27,32.34260876286405
2022-04-03,15.82723407544411
2022-04-10,44.040999166453176
2022-04-17,26.149343255081572
2022-04-24,45.41728039040484
2022-05-01,28.213765091009066
2022-05-08,26.837483867057404
2022-05-15,44.72913977842901
2022-05-22,55.051248958066466
2022-05-29,31.65446815088822
2022-06-05,66.06149874967977
2022-06-12,46.7935616143565
2022-06-19,8.945827955685802
2022-06-26,24.08492141915408
2022-07-03,24.77306203112991
2022-07-10,43.35285855447734
2022-07-17,26.149343255081572
2022-07-24,56.42753018201813
2022-07-31,18.579796523347433
2022-08-07,26.837483867057404
2022-08-14,35.78331182274321
2022-08-21,37.159593046694866
2022-08-28,24.08492141915408
2022-09-04,26.837483867057404
2022-09-11,39.91215549459819
2022-09-18,26.837483867057404
2022-09-25,26.149343255081572
2022-10-02,35.095171210767376
2022-10-09,35.095171210767376
2022-10-16,45.41728039040484
2022-10-23,20.644218359274927
2022-10-30,28.213765091009066
2022-11-06,21.332358971250756
2022-11-13,49.54612406225982
2022-11-20,30.27818692693656
2022-11-27,27.525624479033233
2022-12-04,52.298686510163144
2022-12-11,33.030749374839885
2022-12-18,59.180092629921454
2022-12-25,48.85798345028399
