,MVT_GT_Columbus OH
2017-01-08,26.0
2017-01-29,24.0
2017-02-12,45.0
2017-04-16,92.0
2017-04-30,24.0
2017-07-09,31.0
2017-07-30,19.0
2017-08-06,29.0
2017-08-13,27.0
2017-08-27,42.0
2017-09-17,70.0
2017-09-24,45.0
2017-10-01,21.0
2017-11-12,35.0
2017-11-19,21.0
2018-01-14,54.56592620909642
2018-01-21,29.023179917076128
2018-01-28,21.06231266696446
2018-02-04,71.14780525100505
2018-02-25,23.882601750335013
2018-03-25,47.765203500670026
2018-05-20,43.78476987561419
2018-07-22,34.16375808381724
2018-08-12,100.17098516808117
2018-09-02,75.62823887606088
2018-10-14,46.10505895898475
2018-11-04,26.702890833705574
2018-11-11,31.843469000446685
2018-11-18,40.964480792243634
2018-12-02,29.023179917076128
2018-12-16,60.86664891752282
2018-12-23,46.10505895898475
2019-01-06,27.36303537539085
2019-02-10,30.18332445876141
2019-02-24,42.62462533392892
2019-04-14,40.964480792243634
2019-05-05,23.882601750335013
2019-05-26,25.042746292020293
2019-06-09,21.06231266696446
2019-06-30,44.44491441729947
2019-07-07,22.722457208649736
2019-07-14,31.343469000446685
2019-07-21,44.94491441729947
2019-08-11,23.382601750335013
2019-08-18,57.546359834152256
2019-08-25,33.003613542131966
2019-09-01,47.265203500670026
2019-09-08,22.722457208649736
2019-09-15,26.202890833705574
2019-10-20,17.58187904190862
2019-12-22,21.06231266696446
2020-01-12,15.921734500223343
2020-02-09,25.542746292020293
2020-02-16,72.30794979269032
2020-03-15,21.06231266696446
2020-03-29,33.003613542131966
2020-04-05,19.90216812527918
2020-05-17,31.843469000446685
2020-05-24,17.08187904190862
2020-06-07,30.18332445876141
2020-06-21,27.86303537539085
2020-07-05,46.60505895898475
2020-07-19,69.98766070931975
2020-07-26,30.18332445876141
2020-08-09,52.90578166741115
2020-08-16,51.245637125725864
2020-08-23,21.06231266696446
2020-09-06,15.921734500223343
2020-10-04,56.88621529246698
2020-10-25,27.86303537539085
2020-11-08,33.003613542131966
2020-11-22,27.86303537539085
2021-01-03,31.343469000446685
2021-01-10,47.265203500670026
2021-01-17,38.14419170887308
2021-02-28,37.484047167187796
2021-03-14,22.722457208649736
2021-03-28,33.003613542131966
2021-06-13,56.38621529246698
2021-07-11,56.88621529246698
2021-07-18,44.44491441729947
2021-08-15,29.023179917076128
2021-08-22,62.02679345920809
2021-08-29,23.882601750335013
2021-09-05,21.06231266696446
2021-09-26,50.58549258404059
2021-11-07,19.40216812527918
2021-11-14,17.08187904190862
2021-11-21,18.242023583593898
2021-11-28,35.32390262550253
2021-12-12,30.18332445876141
2021-12-19,22.722457208649736
2021-12-26,87.06953975122838
2022-01-16,60.73329783504563
2022-01-23,34.327516167634485
2022-01-30,46.2101179179695
2022-02-06,30.366648917522816
2022-02-13,30.366648917522816
2022-02-27,26.405781667411144
2022-03-06,25.085492584040587
2022-03-13,23.76520350067003
2022-03-20,39.608672501116715
2022-03-27,50.170985168081174
2022-04-03,25.085492584040587
2022-04-10,33.00722708426393
2022-04-24,17.163758083817243
2022-05-01,26.405781667411144
2022-05-15,34.327516167634485
2022-06-12,39.608672501116715
2022-06-19,42.24925066785783
2022-06-26,42.24925066785783
2022-07-03,23.76520350067003
2022-07-10,62.05358691841619
2022-07-17,38.28838341774616
2022-07-24,43.56953975122838
2022-07-31,26.405781667411144
2022-08-14,62.05358691841619
2022-08-21,22.444914417299472
2022-09-04,43.56953975122838
2022-09-11,40.928961584487276
2022-09-18,42.24925066785783
2022-09-25,22.444914417299472
2022-10-02,47.53040700134006
2022-10-09,36.9680943343756
2022-10-16,25.085492584040587
2022-10-30,13.202890833705572
2022-11-13,14.52317991707613
2022-11-20,132.02890833705573
2022-11-27,25.085492584040587
2022-12-18,47.53040700134006
