,MVT_GT_Oklahoma City OK
2017-01-15,47.0
2017-01-22,29.0
2017-02-05,40.0
2017-02-12,29.0
2017-02-19,30.0
2017-04-09,17.0
2017-05-07,30.0
2017-05-28,57.0
2017-06-04,100.0
2017-06-18,38.0
2017-07-16,30.0
2017-07-23,20.0
2017-07-30,30.0
2017-08-13,15.0
2017-08-20,40.0
2017-08-27,78.0
2017-09-10,21.0
2017-09-17,33.0
2017-10-22,27.0
2017-11-12,22.0
2017-11-26,46.0
2017-12-10,15.0
2017-12-17,18.0
2018-01-07,27.077658576480005
2018-01-14,15.33326456335385
2018-01-21,15.83326456335385
2018-02-04,18.13880865724616
2018-02-11,14.811046925796926
2018-02-25,13.027720469461542
2018-03-04,29.883202670372313
2018-03-18,35.7553996769354
2018-03-25,19.922135113581543
2018-04-08,27.838767395258465
2018-04-22,27.077658576480005
2018-04-29,35.2553996769354
2018-05-06,22.72767920747385
2018-05-20,21.966570388695388
2018-07-15,37.79983495204924
2018-08-05,17.8776998384677
2018-09-16,17.116591019689235
2018-10-14,22.72767920747385
2018-11-04,19.16102629480308
2019-01-27,37.03872613327078
2019-02-10,27.838767395258465
2019-03-10,28.09987621403693
2019-04-14,19.922135113581543
2019-05-26,20.944352751138467
2019-06-02,23.249896845030776
2019-06-30,19.16102629480308
2019-08-04,18.89991747602462
2019-08-11,24.011005663809236
2019-08-18,29.122093851593853
2019-09-08,36.01650849571385
2019-09-22,13.788829288240002
2019-10-27,20.183243932360003
2019-11-10,17.116591019689235
2019-12-08,27.077658576480005
2019-12-22,19.16102629480308
2019-12-29,22.22767920747385
2020-02-16,17.116591019689235
2020-02-23,13.027720469461542
2020-05-31,24.772114482587696
2020-07-12,13.788829288240002
2020-07-19,22.72767920747385
2020-07-26,40.86648786472001
2020-08-02,20.944352751138467
2020-08-30,11.744394013126156
2020-09-13,16.09437338213231
2020-09-27,26.055440938923084
2020-10-04,32.18874676426462
2020-10-25,23.749896845030776
2020-11-08,21.966570388695388
2020-11-29,17.8776998384677
2020-12-20,38.060943770827706
2020-12-27,31.1665291267077
2021-01-17,24.011005663809236
2021-01-24,29.122093851593853
2021-01-31,34.99429085815693
2021-04-25,16.09437338213231
2021-05-23,14.049938107018464
2021-06-06,34.99429085815693
2021-06-13,50.06644660273232
2021-07-04,21.205461569916928
2021-07-25,14.049938107018464
2021-08-01,26.055440938923084
2021-08-22,13.027720469461542
2021-09-19,20.944352751138467
2021-10-03,26.055440938923084
2021-10-17,28.860985032815393
2021-11-07,12.26661165068308
2021-12-05,41.12759668349847
2021-12-12,36.77761731449232
2022-01-23,27.677534790516933
2022-01-30,29.244187703187706
2022-02-06,14.622093851593853
2022-02-13,30.810840615858474
2022-02-27,12.53322330136616
2022-03-20,11.488788026252312
2022-03-27,13.577658576480006
2022-04-17,16.710964401821546
2022-04-24,20.88870550227693
2022-05-01,17.755399676935394
2022-05-29,37.077452266541556
2022-07-10,21.93314077739078
2022-07-31,12.011005663809236
2022-08-14,22.977576052504624
2022-08-21,18.277617314492314
2022-08-28,12.53322330136616
2022-09-04,16.710964401821546
2022-09-25,14.622093851593853
2022-10-02,35.51079935387079
2022-10-16,31.855275890972322
2022-11-06,13.577658576480006
2022-11-20,13.055440938923082
2022-11-27,23.499793690061548
2022-12-04,52.22176375569233
