,MVT_GT_Sacramento-Stockton-Modesto CA
2017-01-08,18.0
2017-01-22,100.0
2017-01-29,42.0
2017-02-05,17.0
2017-02-19,24.0
2017-03-05,30.0
2017-03-12,18.0
2017-03-19,17.0
2017-03-26,21.0
2017-04-02,38.0
2017-04-09,16.0
2017-04-16,23.0
2017-04-30,22.0
2017-05-07,24.0
2017-05-14,25.0
2017-05-21,25.0
2017-05-28,14.0
2017-06-04,20.0
2017-06-11,15.0
2017-06-18,18.0
2017-07-02,20.0
2017-07-09,40.0
2017-07-16,13.0
2017-07-23,12.0
2017-07-30,23.0
2017-08-06,22.0
2017-08-27,16.0
2017-09-03,19.0
2017-09-17,25.0
2017-09-24,22.0
2017-10-08,19.0
2017-10-15,14.0
2017-10-22,22.0
2017-12-10,20.0
2017-12-17,17.0
2017-12-24,16.0
2018-01-07,26.896144085319342
2018-01-21,28.66163803305188
2018-02-04,29.927131980784413
2018-02-18,20.834168294389208
2018-03-11,15.154939477325339
2018-03-25,18.68592737279041
2018-04-15,23.865156189854275
2018-04-29,30.309878954650678
2018-05-13,35.10636079784828
2018-05-20,26.896144085319342
2018-06-17,29.044385006918148
2018-06-24,27.27889105918561
2018-07-08,29.927131980784413
2018-07-22,47.23031237970855
2018-07-29,55.05778211837122
2018-08-05,16.037686451191608
2018-08-12,35.989107771714544
2018-08-19,32.958119876249484
2018-08-26,25.130650137586812
2018-09-02,13.006698555726539
2018-09-09,38.13734869331335
2018-09-16,14.272192503459074
2018-09-23,28.16163803305188
2018-09-30,24.247903163720544
2018-10-07,32.075372902383215
2018-10-21,29.044385006918148
2018-10-28,35.10636079784828
2018-11-04,13.889445529592805
2018-11-25,12.123951581860272
2018-12-02,45.96481843197602
2018-12-09,52.90954119677242
2018-12-16,35.10636079784828
2018-12-30,11.741204607994005
2019-01-06,23.865156189854275
2019-01-13,30.809878954650678
2019-01-20,22.099662242121745
2019-01-27,13.889445529592805
2019-02-03,21.216915268255477
2019-02-10,37.75460171944708
2019-02-17,27.77889105918561
2019-03-10,26.013397111453077
2019-03-17,9.97571066026147
2019-03-31,13.006698555726539
2019-04-07,10.858457634127738
2019-04-14,35.10636079784828
2019-04-21,15.154939477325339
2019-04-28,24.247903163720544
2019-05-19,15.154939477325339
2019-05-26,11.741204607994005
2019-06-09,24.247903163720544
2019-06-16,19.068674346656675
2019-06-23,30.809878954650678
2019-07-07,15.154939477325339
2019-07-28,19.95142132052294
2019-09-01,12.123951581860272
2019-09-08,52.90954119677242
2019-09-15,27.27889105918561
2019-10-06,32.958119876249484
2019-10-13,19.068674346656675
2019-10-27,27.27889105918561
2019-11-03,16.037686451191608
2019-11-10,32.958119876249484
2019-11-17,62.88525185703389
2019-12-08,26.896144085319342
2019-12-15,41.668336588778416
2019-12-29,20.834168294389208
