,MVT_GT_Baltimore MD
2017-01-01,100.0
2017-01-08,43.0
2017-01-29,29.0
2017-02-26,32.0
2017-04-02,24.0
2017-05-07,40.0
2017-06-04,30.0
2017-07-16,59.0
2017-07-30,27.0
2017-08-06,43.0
2017-09-03,40.0
2017-09-10,26.0
2017-09-17,25.0
2017-10-08,21.0
2017-11-19,26.0
2017-11-26,23.0
2017-12-17,45.0
2017-12-24,40.0
2017-12-31,20.0
2018-01-07,16.075054816765658
2018-01-21,55.23605784889073
2018-01-28,35.9055563328282
2018-02-04,16.926144156625032
2018-02-25,33.001198973390686
2018-03-04,40.86318171184383
2018-03-25,66.00239794678137
2018-04-15,18.128322836343784
2018-05-13,25.13921623493755
2018-06-03,23.937037555218794
2018-07-08,65.651308606922
2018-08-26,20.181590855921915
2018-10-14,25.13921623493755
2018-11-18,23.937037555218794
2018-11-25,23.937037555218794
2018-12-09,17.277233496484406
2018-12-16,17.777233496484406
2019-03-03,45.32080709085946
2019-03-17,20.181590855921915
2019-03-31,20.181590855921915
2019-04-14,16.926144156625032
2019-04-28,56.58714718875011
2019-05-12,49.07625379015634
2019-05-26,30.94793095381256
2019-06-16,21.03268019578129
2019-06-23,59.34259388804699
2019-07-07,52.831700489453226
2019-08-04,23.937037555218794
2019-09-01,35.05446699296881
2019-09-15,33.001198973390686
2019-09-29,23.937037555218794
2019-10-13,33.001198973390686
2019-10-20,61.04477256776575
2019-10-27,16.075054816765658
2019-11-03,48.72516445029697
2019-11-17,16.075054816765658
2019-11-24,35.9055563328282
2019-12-01,54.03387916917198
2020-01-05,66.00239794678137
2020-01-12,22.734858875500045
2020-01-19,34.70337765310944
2020-02-02,23.937037555218794
2020-02-09,15.22396547690628
2020-03-01,18.628322836343784
2020-03-15,25.990305574796924
2020-04-12,19.83050151606254
2020-05-03,18.128322836343784
2020-05-17,14.021786797187527
2020-05-24,15.22396547690628
2020-08-09,20.181590855921915
2020-08-23,28.043573594375054
2020-08-30,38.809913692265695
2020-09-13,26.841394914656302
2020-10-25,21.883769535640667
2020-12-20,23.08594821535942
2020-12-27,17.277233496484406
2021-01-10,14.872876137046903
2021-01-24,17.777233496484406
2021-01-31,15.72396547690628
2021-02-07,14.021786797187527
2021-04-04,15.22396547690628
2021-05-09,16.926144156625032
2021-06-06,14.021786797187527
2021-07-25,62.746951247484496
2021-08-08,21.883769535640667
2021-08-15,20.181590855921915
2021-08-22,49.07625379015634
2021-08-29,70.10893398593763
2021-09-05,21.883769535640667
2021-10-03,54.88496850903135
2021-10-10,39.16100303212508
2021-10-17,25.990305574796924
2021-10-31,24.78812689507817
2021-11-07,40.86318171184383
2021-11-21,35.05446699296881
2021-12-12,31.299020293671937
2021-12-19,35.9055563328282
2021-12-26,47.02298577057822
2022-01-09,19.661003032125077
2022-01-23,46.34379286143768
2022-01-30,46.34379286143768
2022-02-06,33.00239794678138
2022-02-13,24.576253790156343
2022-02-27,12.639216234937548
2022-03-06,66.00479589356276
2022-03-13,26.682789829312604
2022-04-10,11.937037555218796
2022-04-17,21.767539071281334
2022-05-08,30.895861907625118
2022-05-15,14.043573594375054
2022-05-22,15.447930953812559
2022-06-19,26.682789829312604
2022-06-26,26.682789829312604
2022-07-03,35.10893398593763
2022-07-31,20.36318171184383
2022-09-11,31.59804058734387
2022-09-25,31.59804058734387
2022-10-02,17.554466992968816
2022-10-09,42.83289946284391
2022-10-30,16.852288313250064
2022-11-27,16.15010963353131
2022-12-18,15.447930953812559
