,MVT_GT_San Diego CA
2017-01-08,58.0
2017-01-15,50.0
2017-02-12,27.0
2017-03-05,41.0
2017-03-26,21.0
2017-04-02,52.0
2017-05-21,56.0
2017-05-28,23.0
2017-07-02,54.0
2017-07-09,100.0
2017-07-30,34.0
2017-08-20,61.0
2017-08-27,18.0
2017-09-03,27.0
2017-09-17,13.0
2017-09-24,20.0
2017-10-01,28.0
2017-10-29,73.0
2017-11-19,55.0
2017-11-26,17.0
2017-12-24,53.0
2018-01-07,32.32438715386434
2018-01-14,37.79777914687409
2018-01-21,25.861638363650695
2018-02-25,57.191347118913086
2018-03-04,16.909532776233146
2018-04-08,29.84035195805849
2018-04-22,22.377603167844846
2018-05-06,16.909532776233146
2018-05-13,31.829708755262395
2018-05-20,31.829708755262395
2018-05-27,27.850995160854595
2018-06-17,30.835030356660443
2018-07-01,74.10087989514624
2018-07-08,43.765849538485796
2018-07-29,50.72859832869944
2018-08-05,47.74456313289359
2018-08-19,36.30310074827214
2018-09-02,47.74456313289359
2018-09-16,25.861638363650695
2018-09-30,23.872281566446794
2018-10-07,26.856316762252646
2018-10-21,49.233919930097485
2018-10-28,17.404211174835098
2018-11-11,42.27117113988384
2018-11-18,19.393567972038994
2018-11-25,71.61684469934039
2018-12-02,75.59555829374818
2018-12-16,31.829708755262395
2019-01-06,59.18070391611698
2019-01-20,38.79245754547604
2019-01-27,20.888246370640946
2019-02-03,36.30310074827214
2019-02-10,41.77649274128189
2019-02-17,46.24988473429164
2019-02-24,31.329708755262395
2019-03-03,45.75520633568969
2019-03-10,32.32438715386434
2019-03-17,88.02637747557353
2019-03-24,33.81906555246629
2019-03-31,19.893567972038994
2019-04-07,24.866959965048743
2019-04-14,33.31906555246629
2019-04-21,20.888246370640946
2019-04-28,41.27649274128189
2019-05-05,22.877603167844846
2019-06-02,21.882924769242898
2019-06-16,23.872281566446794
2019-06-23,66.14345270633063
2019-07-07,20.888246370640946
2019-07-14,52.21795512590334
2019-07-21,40.28181434267994
2019-07-28,44.760527937087744
2019-08-04,29.34035195805849
2019-08-11,48.73924153149554
2019-08-25,63.65941751052479
2019-09-01,33.81906555246629
2019-09-15,27.850995160854595
2019-09-22,43.265849538485796
2019-10-20,30.835030356660443
2019-11-03,29.84035195805849
2019-11-10,16.409532776233146
2019-12-01,55.20199032170919
2019-12-15,29.84035195805849
2019-12-22,69.1274879021365
2019-12-29,27.850995160854595
2020-01-05,40.78181434267994
2020-01-26,18.898889573437046
2020-02-09,21.882924769242898
2020-02-23,74.10087989514624
2020-03-01,14.420175979029246
2020-03-15,23.372281566446794
2020-04-05,25.861638363650695
2020-04-12,13.925497580427297
2020-04-19,20.888246370640946
2020-05-03,13.425497580427297
2020-05-10,14.420175979029246
2020-05-17,25.861638363650695
2020-06-07,34.81374395106825
2020-06-14,14.920175979029246
2020-06-21,19.893567972038994
2020-07-12,22.877603167844846
2020-07-26,14.920175979029246
2020-08-02,40.28181434267994
2020-08-16,17.904211174835098
2020-08-23,71.11684469934039
2020-09-06,21.882924769242898
2020-09-13,23.872281566446794
2020-09-20,35.808422349670195
2020-10-04,31.829708755262395
2020-10-11,27.850995160854595
2020-10-18,42.77117113988384
2020-10-25,87.53169907697159
2020-11-08,25.861638363650695
2020-11-15,40.78181434267994
2020-11-22,32.82438715386434
2020-11-29,61.670060713320886
2020-12-13,39.28713594407799
2020-12-27,43.765849538485796
2021-01-10,23.872281566446794
2021-01-17,20.888246370640946
2021-01-24,36.80310074827214
2021-01-31,16.909532776233146
2021-02-07,76.09023669235013
2021-02-14,33.81906555246629
2021-02-21,23.872281566446794
2021-02-28,22.877603167844846
2021-03-07,20.888246370640946
2021-03-28,32.32438715386434
2021-04-18,21.882924769242898
2021-04-25,54.20731192310724
2021-05-23,44.260527937087744
2021-05-30,35.308422349670195
2021-06-13,74.60087989514624
2021-07-11,41.77649274128189
2021-07-18,73.10620149654429
2021-08-01,69.1274879021365
2021-08-15,23.872281566446794
2021-08-22,51.72327672730139
2021-08-29,45.25520633568969
2021-09-05,41.27649274128189
2021-09-12,23.872281566446794
2021-10-10,55.20199032170919
2021-10-31,29.34035195805849
2021-12-05,29.34035195805849
2021-12-12,23.372281566446794
2021-12-19,98.96783986019497
2021-12-26,31.329708755262395
2022-01-02,66.28690541266127
2022-01-16,49.46783986019498
2022-01-23,26.71263352450529
2022-02-13,26.71263352450529
2022-02-27,16.81906555246629
2022-03-13,28.691347118913086
2022-03-20,42.54234227976768
2022-03-27,29.680703916116986
2022-04-03,44.52105587417548
2022-05-08,66.28690541266127
2022-05-22,18.797779146874092
2022-06-26,30.670060713320886
2022-07-03,24.73391993009749
2022-07-17,29.680703916116986
2022-07-31,40.56362868535988
2022-08-07,28.691347118913086
2022-08-28,47.48912626578718
2022-09-04,19.787135944077992
2022-09-18,54.414623846214475
2022-09-25,15.829708755262393
2022-10-02,29.680703916116986
2022-10-09,24.73391993009749
2022-10-30,42.54234227976768
2022-11-06,17.80842234967019
2022-11-13,48.47848306299108
2022-12-04,26.71263352450529
2022-12-11,30.670060713320886
2022-12-18,24.73391993009749
2022-12-25,39.574271888155984
