,MVT_GT_Philadelphia PA
2017-01-01,91.0
2017-01-08,45.0
2017-01-15,56.0
2017-01-22,42.0
2017-01-29,21.0
2017-02-05,50.0
2017-02-12,68.0
2017-02-19,24.0
2017-03-05,34.0
2017-03-12,17.0
2017-03-26,77.0
2017-04-02,49.0
2017-04-09,21.0
2017-04-16,24.0
2017-04-23,28.0
2017-05-14,51.0
2017-05-21,34.0
2017-06-11,24.0
2017-06-18,31.0
2017-06-25,55.0
2017-07-02,44.0
2017-07-09,37.0
2017-07-16,23.0
2017-07-23,42.0
2017-08-06,35.0
2017-08-13,71.0
2017-08-20,60.0
2017-08-27,47.0
2017-09-03,17.0
2017-09-10,40.0
2017-09-24,26.0
2017-10-08,18.0
2017-10-22,58.0
2017-10-29,27.0
2017-11-05,16.0
2017-11-12,32.0
2017-11-19,22.0
2017-11-26,28.0
2017-12-17,59.0
2017-12-24,55.0
2018-01-07,30.41996151042376
2018-01-14,33.653558431257665
2018-01-21,27.069566129172912
2018-01-28,32.03675997084071
2018-02-11,20.98557382708816
2018-02-18,41.97114765417632
2018-03-04,23.71917074792206
2018-03-11,15.518379985420356
2018-03-25,61.33992302084752
2018-04-01,40.85434919375937
2018-04-08,65.19031840209837
2018-04-15,23.71917074792206
2018-04-22,23.71917074792206
2018-05-06,23.21917074792206
2018-05-13,54.639132258345825
2018-05-20,41.97114765417632
2018-06-03,56.87272917917973
2018-06-10,23.71917074792206
2018-06-17,44.70474457501022
2018-06-24,44.20474457501022
2018-07-01,72.89110916460008
2018-07-15,20.98557382708816
2018-07-22,51.90553533751192
2018-07-29,82.32549684793568
2018-08-05,62.95672148126448
2018-08-12,39.23755073334242
2018-08-19,37.00395381250851
2018-08-26,54.139132258345825
2018-09-09,27.069566129172912
2018-09-16,99.960675293773
2018-09-23,60.72312456043058
2018-10-07,35.88715535209157
2018-10-28,74.00790762501703
2018-11-04,19.86877536667121
2018-11-18,44.70474457501022
2018-12-02,40.85434919375937
2018-12-09,46.93834149584412
2018-12-16,18.751976906254257
2019-01-13,30.91996151042376
2019-01-20,24.83596920833901
2019-01-27,37.00395381250851
2019-02-03,64.07351994168143
2019-02-24,54.139132258345825
2019-03-03,59.106326100013625
2019-03-10,30.91996151042376
2019-03-24,18.751976906254257
2019-03-31,61.83992302084752
2019-04-14,18.251976906254257
2019-04-28,32.03675997084071
2019-05-19,41.97114765417632
2019-05-26,37.00395381250851
2019-06-09,46.43834149584412
2019-06-16,16.018379985420356
2019-06-30,43.087946114593265
2019-07-07,29.303163050006813
2019-07-14,98.84387683335603
2019-07-21,55.25593071876277
2019-07-28,40.85434919375937
2019-08-11,46.93834149584412
2019-08-18,34.270356891674616
2019-08-25,24.83596920833901
2019-09-01,70.15751224376618
2019-09-08,29.803163050006813
2019-09-15,51.90553533751192
2019-09-29,34.770356891674616
2019-10-06,45.32154303542717
2019-10-13,33.153558431257665
2019-10-20,41.47114765417632
2019-10-27,17.135178445837308
2019-11-03,39.73755073334242
2019-11-10,24.83596920833901
2019-11-17,57.98952763959667
2019-12-01,64.57351994168143
2019-12-08,48.05513995626107
2019-12-15,17.135178445837308
2019-12-22,81.20869838751874
2019-12-29,33.153558431257665
2020-01-05,38.120752272925465
2020-01-12,32.03675997084071
2020-01-19,60.72312456043058
2020-01-26,33.153558431257665
2020-02-02,45.32154303542717
2020-02-09,14.901581525003406
2020-02-16,41.97114765417632
2020-02-23,39.23755073334242
2020-03-01,34.270356891674616
2020-03-08,22.10237228750511
2020-03-22,30.91996151042376
2020-03-29,23.71917074792206
2020-04-05,12.667984604169504
2020-04-12,43.587946114593265
2020-04-19,23.21917074792206
2020-04-26,50.788736877094976
2020-05-03,31.536759970840713
2020-05-17,37.00395381250851
2020-05-31,33.153558431257665
2020-06-07,70.65751224376618
2020-06-14,44.20474457501022
2020-06-21,37.00395381250851
2020-07-12,20.98557382708816
2020-07-26,55.75593071876277
2020-08-02,23.71917074792206
2020-08-09,29.303163050006813
2020-08-23,38.120752272925465
2020-08-30,19.86877536667121
2020-09-06,37.50395381250851
2020-09-13,23.71917074792206
2020-09-20,40.85434919375937
2020-09-27,28.186364589589864
2020-10-04,60.22312456043058
2020-10-11,19.86877536667121
2020-11-08,40.85434919375937
2020-11-15,34.270356891674616
2020-11-22,24.83596920833901
2020-11-29,28.686364589589864
2020-12-06,69.04071378334923
2020-12-13,29.803163050006813
2020-12-20,22.10237228750511
2020-12-27,87.79269068960349
2021-01-03,34.270356891674616
2021-01-10,46.43834149584412
2021-01-17,25.95276766875596
2021-02-07,35.88715535209157
2021-02-14,41.97114765417632
2021-02-28,37.00395381250851
2021-03-07,55.25593071876277
2021-03-14,39.73755073334242
2021-03-28,38.620752272925465
2021-04-04,49.17193841667802
2021-04-11,17.135178445837308
2021-04-25,14.901581525003406
2021-05-09,66.30711686251533
2021-05-16,43.087946114593265
2021-05-23,41.97114765417632
2021-05-30,24.33596920833901
2021-06-06,28.186364589589864
2021-06-13,30.91996151042376
2021-06-20,49.17193841667802
2021-06-27,29.803163050006813
2021-07-04,73.50790762501703
2021-07-11,51.40553533751192
2021-07-18,53.02233379792887
2021-07-25,65.19031840209837
2021-08-22,50.288736877094976
2021-08-29,34.770356891674616
2021-09-05,30.41996151042376
2021-09-12,76.74150454585093
2021-09-19,53.02233379792887
2021-09-26,74.00790762501703
2021-10-03,38.120752272925465
2021-10-10,43.087946114593265
2021-10-17,76.24150454585093
2021-10-24,34.270356891674616
2021-10-31,38.620752272925465
2021-11-07,53.02233379792887
2021-11-14,22.10237228750511
2021-11-21,78.97510146668483
2021-11-28,20.98557382708816
2021-12-05,91.14308607085434
2021-12-12,27.069566129172912
2021-12-19,20.98557382708816
2021-12-26,30.91996151042376
2022-01-02,35.77431070418313
2022-01-09,64.14703988336285
2022-01-16,77.71660601253576
2022-01-23,27.139132258345825
2022-01-30,56.74545835835945
2022-02-06,67.84783064586456
2022-02-13,50.577473754189946
2022-02-20,41.942295308352634
2022-02-27,35.77431070418313
2022-03-06,72.78221832920016
2022-03-13,55.511861437525546
2022-03-20,30.839923020847525
2022-04-03,51.81107067502384
2022-04-10,19.737550733342417
2022-04-17,23.43834149584412
2022-04-24,64.14703988336285
2022-05-01,16.036759970840713
2022-05-08,83.88459061670527
2022-05-15,18.503953812508517
2022-05-22,65.38063680419675
2022-05-29,23.43834149584412
2022-06-05,49.34387683335604
2022-06-12,55.511861437525546
2022-06-19,59.21265220002725
2022-06-26,28.372729179179725
2022-07-03,19.737550733342417
2022-07-10,35.77431070418313
2022-07-17,123.3596920833901
2022-07-24,22.204744575010217
2022-07-31,61.67984604169505
2022-08-07,76.48300909170186
2022-08-14,80.18379985420357
2022-08-21,72.78221832920016
2022-08-28,80.18379985420357
2022-09-04,45.64308607085434
2022-09-11,35.77431070418313
2022-09-18,75.24941217086797
2022-09-25,22.204744575010217
2022-10-02,64.14703988336285
2022-10-09,78.95020293336967
2022-10-16,43.17589222918654
2022-10-23,48.11027991252214
2022-10-30,30.839923020847525
2022-11-06,118.4253044000545
2022-11-13,53.044667595857746
2022-11-20,32.073519941681425
2022-11-27,45.64308607085434
2022-12-04,62.913442962528954
2022-12-11,45.64308607085434
2022-12-18,61.67984604169505
2022-12-25,53.044667595857746
