,MVT_GT_El Paso TX
2017-01-01,21.0
2017-01-22,52.0
2017-04-09,38.0
2017-04-30,23.0
2017-07-23,21.0
2017-08-20,22.0
2017-10-01,81.0
2017-11-19,38.0
2017-12-17,27.0
2017-12-31,32.0
2018-03-25,43.46392733743798
2018-04-01,44.962249539179275
2018-04-22,18.98406091654236
2018-06-17,18.98406091654236
2018-07-08,19.983222017413013
2018-08-26,35.47063853047277
2018-09-02,25.978188622636914
2018-10-21,52.95553834614448
2018-10-28,25.478188622636914
2018-11-25,42.96392733743798
2018-12-02,27.476510824378217
2018-12-23,20.982383118283664
2019-01-06,88.9253379774879
2019-01-20,36.96896073221407
2019-01-27,27.976510824378217
2019-03-10,75.4370825652988
2019-03-24,44.462249539179275
2019-03-31,18.98406091654236
2019-04-14,50.957216144403176
2019-05-05,20.982383118283664
2019-05-19,26.977349723507565
2019-05-26,99.91611008706505
2019-06-23,25.978188622636914
2019-10-06,92.9219823809705
2019-10-13,19.983222017413013
2019-11-10,34.97063853047277
2019-12-01,16.98573871480106
2019-12-15,17.98489981567171
2020-04-26,17.98489981567171
2020-07-05,31.97315522786082
2020-07-19,32.972316328731466
2020-10-04,19.983222017413013
2020-10-18,76.9354047670401
2020-10-25,17.98489981567171
2020-12-06,20.482383118283664
2021-01-03,14.98741651305976
2021-01-10,27.976510824378217
2021-03-07,14.98741651305976
2021-03-14,19.983222017413013
2021-05-09,41.96476623656733
2021-05-30,21.981544219154312
2021-07-18,20.982383118283664
2021-07-25,49.958055043532525
2021-09-12,32.972316328731466
2021-10-03,19.983222017413013
2021-10-24,27.976510824378217
2021-11-14,22.980705320024963
2022-01-09,25.95637724527383
2022-01-16,16.97147742960212
2022-01-23,68.88423192014977
2022-02-20,18.968121833084723
2022-02-27,18.968121833084723
2022-03-06,17.96979963134342
2022-04-24,13.976510824378217
2022-07-03,70.88087632363238
2022-07-10,28.951343850497732
2022-07-17,27.953021648756433
2022-08-07,46.921143481841156
2022-09-11,28.951343850497732
2022-10-30,25.95637724527383
2022-11-27,21.963088438308624
2022-12-18,13.976510824378217
