,MVT_GT_Fresno-Visalia CA
2017-01-01,71.0
2017-03-05,45.0
2017-03-19,38.0
2017-04-16,50.0
2017-05-07,59.0
2017-06-25,49.0
2017-07-09,54.0
2017-07-23,27.0
2017-07-30,28.0
2017-09-03,23.0
2017-09-17,20.0
2017-09-24,20.0
2017-10-01,32.0
2017-10-08,76.0
2017-10-15,35.0
2017-10-22,50.0
2017-11-19,29.0
2017-12-17,29.0
2018-02-18,20.97751025626787
2018-02-25,51.444311110758534
2018-03-04,61.93360170898133
2018-04-01,58.43681452951449
2018-04-15,19.97858119644559
2018-06-03,20.97751025626787
2018-07-15,29.967871794668387
2018-07-22,45.95073675182486
2018-07-29,33.96358803395751
2018-08-12,48.9475239312917
2018-08-19,28.968942734846106
2018-08-26,21.97643931609015
2018-09-09,72.92182136702641
2018-10-21,95.89718974293883
2018-11-04,32.964658974135226
2018-11-11,39.95716239289118
2018-11-25,32.464658974135226
2019-01-06,20.97751025626787
2019-01-13,21.97643931609015
2019-03-03,41.95502051253574
2019-03-10,23.97429743573471
2019-03-31,51.944311110758534
2019-04-14,30.466800854490664
2019-05-05,54.44109829022537
2019-06-02,21.97643931609015
2019-06-09,54.94109829022537
2019-07-21,33.96358803395751
2019-07-28,35.96144615360206
2019-08-04,36.96037521342434
2019-09-08,42.45502051253574
2019-09-29,29.967871794668387
2019-10-13,86.40682820453833
2019-11-10,23.97429743573471
2019-11-17,71.42289230720412
2019-11-24,24.973226495556986
2019-12-22,54.442169230403096
2020-01-12,34.96251709377978
2020-01-26,28.968942734846106
2020-02-23,16.981794016978753
2020-03-08,21.97643931609015
2020-03-22,46.94966581164714
2020-04-12,31.965729914312945
2020-04-26,22.97536837591243
2020-05-24,36.46144615360206
2020-05-31,29.967871794668387
2020-07-05,19.97858119644559
2020-07-19,17.98072307680103
2020-08-02,26.971084615201548
2020-08-09,20.97751025626787
2020-08-16,19.97858119644559
2020-08-23,27.97001367502383
2020-09-20,27.97001367502383
2020-10-04,46.94966581164714
2020-11-01,25.472155555379267
2020-12-06,30.966800854490664
2020-12-13,42.95394957235802
2021-01-10,21.47643931609015
2021-02-14,44.951807692002575
2021-03-07,28.968942734846106
2021-03-21,50.94538205093626
2021-03-28,24.973226495556986
2021-04-18,26.971084615201548
2021-04-25,34.96251709377978
2021-05-09,17.98072307680103
2021-05-30,47.94859487146942
2021-06-20,99.89290598222794
2021-06-27,20.97751025626787
2021-07-11,30.467871794668387
2021-07-18,30.966800854490664
2021-08-01,24.473226495556986
2021-08-08,19.97858119644559
2021-09-05,25.972155555379267
2021-09-19,44.951807692002575
2021-11-07,24.973226495556986
2021-11-21,39.95716239289118
2021-12-26,68.92610512773729
2022-01-23,40.912182905426924
2022-01-30,48.8950478625834
2022-03-27,22.95073675182486
2022-04-03,14.967871794668387
2022-04-10,69.85006837511914
2022-04-24,27.940027350047654
2022-05-01,49.89290598222795
2022-05-29,23.948594871469417
2022-06-05,30.93360170898133
2022-07-31,19.95716239289118
2022-08-07,32.92931794827045
2022-09-18,49.89290598222795
2022-10-02,61.86720341796266
2022-10-23,26.942169230403096
2022-11-06,30.93360170898133
2022-11-13,18.959304273246623
2022-12-04,25.944311110758534
