,MVT_GT_Nashville TN
2017-01-15,21.0
2017-03-05,26.0
2017-04-02,25.0
2017-04-23,58.0
2017-05-07,31.0
2017-05-14,38.0
2017-06-11,23.0
2017-06-18,22.0
2017-07-16,37.0
2017-08-20,22.0
2017-09-03,82.0
2017-09-10,44.0
2017-10-15,37.0
2017-10-29,48.0
2017-11-12,33.0
2017-12-03,23.0
2017-12-10,16.0
2017-12-24,75.0
2018-01-07,15.79120673862251
2018-02-25,17.830034303772177
2018-03-04,19.868861868921847
2018-03-18,15.29120673862251
2018-05-20,34.640654824969516
2018-05-27,37.19889617269402
2018-06-10,24.965930781796015
2018-07-08,25.98534456437085
2018-07-22,23.94651699922118
2018-07-29,16.810620521197343
2018-08-05,99.86372312718406
2018-08-12,45.854206433292696
2018-08-26,18.84944808634701
2018-09-16,42.79596508556819
2018-10-14,35.16006860754435
2018-10-28,16.310620521197343
2018-11-04,19.868861868921847
2018-11-18,31.08241347724502
2018-12-09,45.354206433292696
2019-01-06,17.830034303772177
2019-01-20,16.310620521197343
2019-02-03,20.888275651496677
2019-02-10,32.101827259819856
2019-02-24,14.271792956047676
2019-05-12,42.29596508556819
2019-07-21,28.024172129520515
2019-09-08,18.84944808634701
2019-09-22,27.004758346945682
2019-09-29,22.927103216646348
2019-10-13,36.67948239011919
2019-10-20,24.965930781796015
2019-10-27,13.752379173472841
2019-11-03,21.907689434071514
2019-11-10,18.84944808634701
2019-11-17,20.888275651496677
2019-12-08,22.927103216646348
2019-12-15,41.276551302993354
2019-12-22,23.44651699922118
2019-12-29,20.888275651496677
2020-01-12,21.907689434071514
2020-01-19,33.121241042394686
2020-02-02,16.310620521197343
2020-02-16,13.252379173472841
2020-03-01,20.388275651496677
2020-03-08,16.810620521197343
2020-03-15,14.771792956047676
2020-03-22,46.87362021586753
2020-03-29,34.140654824969516
2020-04-12,17.330034303772177
2020-04-19,15.29120673862251
2020-05-03,20.888275651496677
2020-05-10,12.732965390898007
2020-05-17,25.48534456437085
2020-05-24,22.927103216646348
2020-06-14,17.830034303772177
2020-07-05,49.93186156359203
2020-08-02,42.29596508556819
2020-08-30,44.33479265071786
2020-09-06,18.34944808634701
2020-09-13,29.043585912095352
2020-10-04,32.101827259819856
2020-10-11,27.004758346945682
2020-10-18,41.276551302993354
2020-11-08,36.17948239011919
2020-11-15,28.024172129520515
2020-11-22,20.888275651496677
2020-11-29,15.79120673862251
2020-12-13,14.771792956047676
2020-12-27,38.21830995526886
2021-01-10,44.83479265071786
2021-01-17,16.310620521197343
2021-01-24,16.810620521197343
2021-01-31,48.91244778101719
2021-02-07,17.830034303772177
2021-02-14,19.868861868921847
2021-02-21,29.543585912095352
2021-03-07,22.927103216646348
2021-03-28,33.121241042394686
2021-04-04,22.927103216646348
2021-05-02,42.79596508556819
2021-06-27,41.276551302993354
2021-07-11,17.330034303772177
2021-08-01,23.94651699922118
2021-08-08,36.67948239011919
2021-08-22,19.868861868921847
2021-09-19,20.888275651496677
2021-09-26,37.19889617269402
2021-10-17,34.140654824969516
2021-10-24,20.888275651496677
2021-11-28,46.87362021586753
2021-12-05,22.927103216646348
2022-01-23,21.815378868143025
2022-01-30,43.63075773628605
2022-02-06,48.82489556203439
2022-02-13,28.048344259041034
2022-02-20,33.24248208478937
2022-02-27,17.660068607544353
2022-03-13,20.776551302993358
2022-03-27,18.69889617269402
2022-05-01,16.621241042394686
2022-05-08,27.009516693891364
2022-06-05,22.854206433292696
2022-06-19,17.660068607544353
2022-06-26,27.009516693891364
2022-07-10,22.854206433292696
2022-07-17,30.125999389340368
2022-07-31,55.0578609529324
2022-08-07,44.66958530143572
2022-08-14,15.58241347724502
2022-08-21,35.32013721508871
2022-08-28,103.88275651496679
2022-09-04,14.54358591209535
2022-09-11,56.09668851808207
2022-09-18,18.69889617269402
2022-10-09,93.49448086347012
2022-10-16,16.621241042394686
2022-10-23,22.854206433292696
2022-10-30,20.776551302993358
2022-11-06,16.621241042394686
2022-11-20,24.93186156359203
2022-11-27,55.0578609529324
2022-12-11,31.16482695449004
2022-12-25,72.71792956047675
